GeoFIPS,GeoName,Region,ComponentId,ComponentName,IndustryId,IndustryClassification,Description,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4
13000,Georgia,5,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",2776,2985,2855,3044,3023,3090,3189,3172,3174,3275,3257,3343
13000,Georgia,5,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,12759,13155,13361,13624,13267,13542,13734,14018,14182,14281,14461,14606
13000,Georgia,5,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",9292,9465,9718,9789,9847,10065,10117,10337,10433,10491,10714,10818
13000,Georgia,5,200,Gross domestic product (GDP) by state,82,92, Government,59151,59448,59813,60333,60994,61293,61783,61536,62563,62208,62325,62590
15000,Hawaii,8,200,Gross domestic product (GDP) by state,1,...,All industry total,75468,76489,77532,77853,79538,80302,80907,81650,82904,83548,84325,84889
15000,Hawaii,8,200,Gross domestic product (GDP) by state,2,..., Private industries,58603,59612,60549,60860,62179,62863,63377,64264,65091,65878,66713,67193
15000,Hawaii,8,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",446,429,403,398,404,417,403,400,365,365,362,368
15000,Hawaii,8,200,Gross domestic product (GDP) by state,6,21,   Mining,76,78,82,76,92,100,94,87,74,71,72,77
15000,Hawaii,8,200,Gross domestic product (GDP) by state,10,22,   Utilities,1627,1609,1629,1526,1559,1475,1456,1449,1347,1463,1385,1371
15000,Hawaii,8,200,Gross domestic product (GDP) by state,11,23,   Construction,4075,4137,4271,4309,4488,4636,4772,5081,5203,5271,5345,5344
15000,Hawaii,8,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,1597,1706,1778,1780,1753,1754,1783,1774,1767,1783,1783,1785
15000,Hawaii,8,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,335,341,346,352,345,353,360,368,384,369,365,361
15000,Hawaii,8,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,1263,1365,1432,1428,1408,1401,1423,1406,1383,1415,1418,1424
15000,Hawaii,8,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,2352,2418,2515,2463,2508,2542,2533,2574,2551,2579,2573,2588
15000,Hawaii,8,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,5124,5274,5368,5435,5418,5471,5530,5558,5624,5611,5731,5764
15000,Hawaii,8,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,3319,3413,3438,3533,3667,3706,3800,3920,4103,4049,4055,4084
15000,Hawaii,8,200,Gross domestic product (GDP) by state,45,51,   Information,1769,1738,1728,1733,1823,1910,1910,1980,1879,1858,1947,1953
15000,Hawaii,8,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,2494,2732,2799,2791,2770,2735,2681,2657,2749,2831,2915,3000
15000,Hawaii,8,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,14356,14493,14616,14511,15182,15141,15192,15209,15766,15971,16072,16140
15000,Hawaii,8,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",3116,3145,3193,3206,3249,3305,3350,3389,3352,3417,3404,3419
15000,Hawaii,8,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,1009,986,1017,1048,1034,1090,1074,1037,1051,1153,1164,1164
15000,Hawaii,8,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,2683,2732,2800,2822,2863,2908,2956,3018,2997,3033,3125,3177
15000,Hawaii,8,200,Gross domestic product (GDP) by state,69,61,   Educational services,780,780,780,786,777,787,789,795,798,785,795,797
15000,Hawaii,8,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,4828,4904,4964,5072,5142,5265,5318,5441,5476,5538,5715,5756
15000,Hawaii,8,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",843,829,818,898,816,859,860,864,860,862,869,889
15000,Hawaii,8,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,6348,6426,6527,6633,6778,6868,6974,7104,7154,7258,7398,7502
15000,Hawaii,8,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",1760,1783,1821,1841,1857,1895,1900,1927,1974,1981,2002,2016
15000,Hawaii,8,200,Gross domestic product (GDP) by state,82,92, Government,16865,16877,16983,16993,17359,17439,17530,17386,17813,17670,17612,17697
16000,Idaho,7,200,Gross domestic product (GDP) by state,1,...,All industry total,61965,62895,63575,64653,64856,65342,65884,65760,66010,66927,67714,68450
16000,Idaho,7,200,Gross domestic product (GDP) by state,2,..., Private industries,53460,54330,54900,55997,56054,56525,56943,56688,57262,58024,58705,59403
16000,Idaho,7,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",4121,4355,4085,4071,3473,3506,3543,3352,3002,3076,3104,2985
16000,Idaho,7,200,Gross domestic product (GDP) by state,6,21,   Mining,1190,1166,1385,1384,1238,1253,1088,811,653,567,495,470
16000,Idaho,7,200,Gross domestic product (GDP) by state,10,22,   Utilities,978,946,971,982,968,967,990,976,964,986,1019,1008
16000,Idaho,7,200,Gross domestic product (GDP) by state,11,23,   Construction,3089,3148,3232,3343,3598,3571,3592,3603,4095,4025,4134,4197
16000,Idaho,7,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,7301,7275,7424,7869,7527,7605,7600,7475,7435,7785,7906,8004
16000,Idaho,7,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,4604,4495,4566,5140,4701,4736,4690,4602,4612,4853,4993,5081
16000,Idaho,7,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,2697,2779,2858,2730,2826,2869,2910,2872,2822,2932,2913,2923
16000,Idaho,7,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,3593,3704,3795,3798,3960,3917,3921,4038,4025,3954,4001,4070
16000,Idaho,7,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,5023,5124,5228,5397,5513,5528,5604,5629,5735,6032,5822,5850
16000,Idaho,7,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,1771,1827,1876,1898,1934,1942,1939,1949,1944,1981,1981,2004
16000,Idaho,7,200,Gross domestic product (GDP) by state,45,51,   Information,1249,1244,1254,1252,1258,1272,1281,1322,1347,1317,1347,1360
16000,Idaho,7,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,2694,2884,2819,2775,2801,2725,2744,2732,2808,2880,3155,3265
16000,Idaho,7,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,8246,8289,8215,8397,8605,8771,8890,8820,9008,8852,8998,9254
16000,Idaho,7,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",3172,3206,3300,3335,3496,3587,3638,3726,3653,3754,3808,3872
16000,Idaho,7,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,569,616,584,622,615,627,628,607,595,678,707,718
16000,Idaho,7,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,2102,2103,2107,2168,2145,2186,2215,2207,2419,2371,2401,2406
16000,Idaho,7,200,Gross domestic product (GDP) by state,69,61,   Educational services,442,443,446,447,460,465,470,472,476,470,462,471
16000,Idaho,7,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,4741,4774,4875,4902,5029,5104,5241,5350,5379,5512,5556,5619
16000,Idaho,7,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",403,406,409,426,411,414,426,426,451,454,454,456
16000,Idaho,7,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,1583,1607,1646,1668,1734,1768,1800,1832,1887,1921,1918,1943
16000,Idaho,7,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",1193,1215,1250,1261,1291,1319,1335,1363,1386,1411,1436,1450
16000,Idaho,7,200,Gross domestic product (GDP) by state,82,92, Government,8505,8565,8675,8657,8802,8817,8941,9072,8748,8903,9009,9047
17000,Illinois,3,200,Gross domestic product (GDP) by state,1,...,All industry total,730476,745106,754575,760408,763309,766689,778688,780040,788510,787470,791450,798999
17000,Illinois,3,200,Gross domestic product (GDP) by state,2,..., Private industries,655457,669953,679694,683617,686566,689483,702574,702863,711847,711032,715179,722243
17000,Illinois,3,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",6763,8513,7217,7573,4581,4199,5380,6819,7076,5189,4387,3924
17000,Illinois,3,200,Gross domestic product (GDP) by state,6,21,   Mining,2393,2449,2329,2301,1969,2193,2203,2129,1914,2369,2691,2970
17000,Illinois,3,200,Gross domestic product (GDP) by state,10,22,   Utilities,12838,12300,12550,12325,12556,12519,12551,12274,13355,12297,13412,13362
17000,Illinois,3,200,Gross domestic product (GDP) by state,11,23,   Construction,25623,25676,26245,27245,27020,28247,28741,28567,30384,29691,28749,28938
17000,Illinois,3,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,97462,101104,103574,102924,101069,100038,104273,101357,100058,100801,100051,100652
17000,Illinois,3,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,49083,50927,51273,49645,50239,49150,49606,48664,48997,48578,49844,50145
17000,Illinois,3,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,48379,50177,52301,53279,50829,50889,54666,52693,51060,52223,50207,50507
17000,Illinois,3,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,56443,57218,58620,59276,59180,60169,59983,59964,59514,59316,60243,60665
17000,Illinois,3,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,37498,37855,38628,38880,38973,39269,39964,40834,40144,40308,40261,40459
17000,Illinois,3,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,27332,28445,29211,29878,29477,30112,30908,30882,30592,31223,31307,31568
17000,Illinois,3,200,Gross domestic product (GDP) by state,45,51,   Information,23394,23499,23806,23323,24261,24455,24651,25434,25333,25031,25348,25344
17000,Illinois,3,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,70600,72780,73432,71046,74597,73456,72672,70698,74442,75933,77226,78937
17000,Illinois,3,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,91121,93428,93889,96127,99192,98091,100276,99252,104847,103212,103485,104900
17000,Illinois,3,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",57297,58271,59458,60205,61240,62259,64486,64751,64507,64928,65585,66452
17000,Illinois,3,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,17405,17600,17396,17433,16486,16291,16686,17001,16700,16970,16608,16601
17000,Illinois,3,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,24470,24852,25335,25723,26221,25959,26375,26954,26995,26678,27081,27578
17000,Illinois,3,200,Gross domestic product (GDP) by state,69,61,   Educational services,10542,10697,10670,10819,10808,10893,11046,11020,11074,10962,11082,11311
17000,Illinois,3,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,50170,50743,51551,52389,51785,53481,53935,55309,55507,56157,57042,57539
17000,Illinois,3,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",7203,7192,7416,7405,7898,8020,7990,8192,8313,8474,8713,8789
17000,Illinois,3,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,19140,19711,20210,20510,21061,21484,21864,22590,22427,22507,22868,23053
17000,Illinois,3,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",17764,17621,18155,18237,18194,18348,18590,18834,18666,18985,19040,19201
17000,Illinois,3,200,Gross domestic product (GDP) by state,82,92, Government,75019,75153,74881,76791,76743,77206,76114,77178,76664,76439,76272,76756
18000,Indiana,3,200,Gross domestic product (GDP) by state,1,...,All industry total,318412,321950,327388,329948,327996,333135,334536,337786,337423,339900,343721,346591
18000,Indiana,3,200,Gross domestic product (GDP) by state,2,..., Private industries,288928,292113,297375,299516,297796,302580,303660,306801,306286,308602,312249,315046
18000,Indiana,3,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",5186,5813,5307,6034,3682,4054,4498,3965,4814,4247,3702,3378
18000,Indiana,3,200,Gross domestic product (GDP) by state,6,21,   Mining,1927,2028,2052,1994,1663,1950,1881,1726,1416,1647,1721,1864
18000,Indiana,3,200,Gross domestic product (GDP) by state,10,22,   Utilities,5742,5513,5559,5649,5760,5760,5863,5806,5464,5679,5834,5793
18000,Indiana,3,200,Gross domestic product (GDP) by state,11,23,   Construction,11876,12015,12205,12442,12048,12511,12695,12919,12885,13122,13096,13208
18000,Indiana,3,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,94356,95563,97539,96822,97620,98929,98252,98177,98325,97611,98477,99293
18000,Indiana,3,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,47657,48419,50363,51388,53403,55395,54731,55416,55091,54142,54710,55064
18000,Indiana,3,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,46698,47144,47176,45434,44217,43533,43520,42761,43233,43468,43767,44229
18000,Indiana,3,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,17205,17427,17974,18124,18142,18342,18335,18673,18370,18319,18439,18612
18000,Indiana,3,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,18207,18615,18849,19036,19228,19454,19824,20044,20058,20283,20506,20601
18000,Indiana,3,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,10506,10736,11078,11305,11089,11191,11304,11635,11296,11668,11735,11831
18000,Indiana,3,200,Gross domestic product (GDP) by state,45,51,   Information,6489,6537,6523,6516,6087,6148,6090,6269,6063,6123,6230,6227
18000,Indiana,3,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,16193,17309,17784,17832,17931,17602,17342,17454,17350,17962,18771,19278
18000,Indiana,3,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,31535,29785,30401,30776,31114,32043,32227,32919,32906,33214,33794,34078
18000,Indiana,3,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",11802,11969,12255,12394,12667,12939,12954,13324,13603,13564,13830,14037
18000,Indiana,3,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,3957,4058,4089,4186,4213,4264,4358,4474,4496,4743,4897,4908
18000,Indiana,3,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,9094,9281,9470,9576,9482,9606,9671,9874,9884,9940,10175,10371
18000,Indiana,3,200,Gross domestic product (GDP) by state,69,61,   Educational services,2934,2955,2995,3023,3016,3070,3117,3159,3125,3120,3124,3111
18000,Indiana,3,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,24173,24297,24832,25060,25140,25594,25955,26705,26487,27406,27668,27954
18000,Indiana,3,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",3598,3679,3639,3733,3821,3736,3758,3842,3788,3949,4019,4096
18000,Indiana,3,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,7123,7351,7502,7603,7756,7895,7974,8122,8203,8220,8278,8344
18000,Indiana,3,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",7026,7182,7321,7413,7336,7490,7562,7714,7754,7784,7953,8061
18000,Indiana,3,200,Gross domestic product (GDP) by state,82,92, Government,29484,29837,30013,30432,30199,30556,30875,30985,31137,31299,31472,31545
19000,Iowa,4,200,Gross domestic product (GDP) by state,1,...,All industry total,165307,170367,171604,172095,172410,175098,177491,178238,176443,177667,179944,181007
19000,Iowa,4,200,Gross domestic product (GDP) by state,2,..., Private industries,146007,150875,151917,152269,152426,154992,157273,157900,155949,157082,159045,160047
19000,Iowa,4,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",11331,12732,11183,10610,8920,9415,10432,9379,8944,8799,8463,8095
19000,Iowa,4,200,Gross domestic product (GDP) by state,6,21,   Mining,364,399,415,402,322,371,327,281,222,254,267,284
19000,Iowa,4,200,Gross domestic product (GDP) by state,10,22,   Utilities,2856,2725,2805,2755,2759,2763,2826,2792,2604,2752,2722,2715
19000,Iowa,4,200,Gross domestic product (GDP) by state,11,23,   Construction,6870,7126,7283,7556,7763,7732,7721,7932,8428,8475,8539,8642
19000,Iowa,4,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,31094,31892,32396,32249,32835,32888,33066,33095,32585,32291,32839,32896
19000,Iowa,4,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,15522,16273,17029,17096,16943,16896,16899,17020,16673,16320,16639,16761
19000,Iowa,4,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,15571,15619,15367,15153,15892,15992,16167,16076,15912,15971,16200,16134
19000,Iowa,4,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,9679,9909,10116,10290,9945,10254,10228,10247,10129,10157,10143,10280
19000,Iowa,4,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,8833,9035,9251,9462,9291,9531,9613,9744,9766,9869,9949,9980
19000,Iowa,4,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,5433,5597,5797,5823,5828,5816,5854,5855,5671,5831,5882,5937
19000,Iowa,4,200,Gross domestic product (GDP) by state,45,51,   Information,4091,3998,3991,3964,4081,4099,4122,4270,3818,3944,3990,3934
19000,Iowa,4,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,17951,19498,19919,20003,21183,21091,21454,21964,21582,21909,22947,23327
19000,Iowa,4,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,16804,16837,16909,17060,16981,18045,18040,18194,17744,18029,18373,18691
19000,Iowa,4,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",4941,5001,5132,5203,5289,5387,5513,5542,5683,5818,5877,5931
19000,Iowa,4,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,1867,2007,2090,2070,2162,2169,2206,2285,2327,2285,2243,2236
19000,Iowa,4,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,3460,3501,3560,3596,3584,3678,3711,3691,3700,3724,3759,3829
19000,Iowa,4,200,Gross domestic product (GDP) by state,69,61,   Educational services,1390,1394,1397,1414,1411,1427,1440,1453,1561,1538,1570,1570
19000,Iowa,4,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,11119,11216,11481,11481,11634,11711,11961,12218,12088,12295,12335,12485
19000,Iowa,4,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",1122,1095,1105,1102,1099,1108,1139,1165,1185,1211,1239,1239
19000,Iowa,4,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,3475,3524,3602,3716,3768,3870,3940,3994,4074,4045,4058,4083
19000,Iowa,4,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",3327,3389,3486,3512,3571,3638,3680,3800,3839,3855,3850,3893
19000,Iowa,4,200,Gross domestic product (GDP) by state,82,92, Government,19300,19492,19687,19826,19984,20106,20218,20337,20494,20585,20899,20961
20000,Kansas,4,200,Gross domestic product (GDP) by state,1,...,All industry total,141871,146064,150036,152370,148490,152674,153489,152725,151833,152822,153801,154574
20000,Kansas,4,200,Gross domestic product (GDP) by state,2,..., Private industries,121570,125686,129526,131755,127756,131899,132678,131788,131138,131773,132781,133511
20000,Kansas,4,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",4921,5441,5686,6227,4333,4697,5069,4088,4355,3979,3669,3370
20000,Kansas,4,200,Gross domestic product (GDP) by state,6,21,   Mining,2821,2858,2667,2409,1765,1636,1432,1127,923,980,1039,1104
20000,Kansas,4,200,Gross domestic product (GDP) by state,10,22,   Utilities,2643,2685,2702,2775,2354,2401,2348,2319,2304,2286,2497,2466
20000,Kansas,4,200,Gross domestic product (GDP) by state,11,23,   Construction,5877,5798,5757,5786,5924,6168,6148,6347,6375,6166,6307,6422
20000,Kansas,4,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,19544,21089,22864,23837,23200,23805,24428,24294,23807,23901,23694,23765
20000,Kansas,4,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,9971,10262,10930,11166,12116,12101,12294,12341,11961,11964,11995,12030
20000,Kansas,4,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,9573,10827,11934,12670,11084,11703,12134,11953,11846,11937,11699,11735
20000,Kansas,4,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,9680,10046,10166,10214,10118,10190,10187,10160,10211,10110,10122,10241
20000,Kansas,4,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,9011,9262,9362,9473,9379,9632,9795,9836,10007,9949,9918,9975
20000,Kansas,4,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,5233,5499,5791,6002,5645,5745,5885,5909,5882,5864,5883,5905
20000,Kansas,4,200,Gross domestic product (GDP) by state,45,51,   Information,6639,6635,6816,6809,5142,5955,5708,5727,5708,5830,5581,5550
20000,Kansas,4,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,7947,8439,8395,8308,8361,8171,8161,8187,8223,8292,9009,9164
20000,Kansas,4,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,14610,14865,15295,15492,16071,16088,16230,16336,16508,16825,16969,17203
20000,Kansas,4,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",7055,7126,7401,7486,7802,7839,7924,8104,8066,8490,8631,8698
20000,Kansas,4,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,2330,2269,2466,2635,3074,4735,4256,3810,3405,3578,3704,3684
20000,Kansas,4,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,4800,4863,4952,4903,4859,4892,4913,4941,4939,4960,5043,5071
20000,Kansas,4,200,Gross domestic product (GDP) by state,69,61,   Educational services,865,905,907,912,923,913,919,953,896,894,893,895
20000,Kansas,4,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,10428,10550,10749,10830,11123,11260,11410,11681,11468,11586,11687,11794
20000,Kansas,4,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",717,727,744,735,834,834,841,872,855,891,889,894
20000,Kansas,4,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,3398,3506,3574,3619,3714,3764,3809,3876,3916,3898,3929,3963
20000,Kansas,4,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",3050,3123,3232,3304,3131,3174,3216,3221,3289,3293,3317,3347
20000,Kansas,4,200,Gross domestic product (GDP) by state,82,92, Government,20301,20378,20509,20614,20734,20775,20811,20937,20695,21049,21020,21062
21000,Kentucky,5,200,Gross domestic product (GDP) by state,1,...,All industry total,182338,185214,187068,188374,188148,191427,193072,194942,191394,195685,199550,201545
21000,Kentucky,5,200,Gross domestic product (GDP) by state,2,..., Private industries,155104,157899,159624,160948,160484,163618,165131,166960,163703,167830,171755,173721
21000,Kentucky,5,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",2699,3001,2568,2475,2306,2232,2408,2388,2057,2171,2175,2057
21000,Kentucky,5,200,Gross domestic product (GDP) by state,6,21,   Mining,4398,4425,4371,4106,3178,3476,3264,3043,2384,2787,3192,3491
21000,Kentucky,5,200,Gross domestic product (GDP) by state,10,22,   Utilities,2994,2897,2867,2842,2806,2775,2777,2744,2733,2787,2875,2848
21000,Kentucky,5,200,Gross domestic product (GDP) by state,11,23,   Construction,7371,7532,7688,7826,7725,8151,8245,8479,8340,8352,8183,8308
21000,Kentucky,5,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,35159,35517,35913,35783,36140,37149,37179,37274,35546,37529,37794,38071
21000,Kentucky,5,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,18354,18693,19250,19536,20359,20902,21089,21373,19863,21550,21708,21907
21000,Kentucky,5,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,16805,16824,16662,16247,15780,16248,16090,15901,15683,15979,16086,16164
21000,Kentucky,5,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,11797,12105,12416,12481,12609,12788,12846,13124,12930,13006,13169,13336
21000,Kentucky,5,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,10451,10660,10859,11012,10945,11268,11461,11599,11839,11883,11898,11969
21000,Kentucky,5,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,8145,8277,8507,8655,8949,9012,9058,9312,9359,9354,9793,9879
21000,Kentucky,5,200,Gross domestic product (GDP) by state,45,51,   Information,4540,4560,4475,4695,4147,4238,4289,4389,4128,4126,4264,4283
21000,Kentucky,5,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,8900,9347,9574,9610,9812,9492,9580,9711,9562,9843,10445,10752
21000,Kentucky,5,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,18360,18620,18740,19356,19239,19475,19863,19991,19935,20327,21243,21503
21000,Kentucky,5,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",6842,6939,7114,7216,7371,7492,7632,7745,7760,7817,8013,8131
21000,Kentucky,5,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,2538,2615,2589,2653,2570,2787,2663,2600,2885,2857,3233,3226
21000,Kentucky,5,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,5278,5408,5524,5628,5628,5823,5920,6014,5991,6055,6169,6273
21000,Kentucky,5,200,Gross domestic product (GDP) by state,69,61,   Educational services,1105,1108,1109,1107,1108,1116,1119,1138,1132,1108,1100,1107
21000,Kentucky,5,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,14402,14563,14804,14935,15272,15492,15823,16144,15875,16424,16700,16879
21000,Kentucky,5,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",881,831,873,850,887,867,891,942,886,974,940,965
21000,Kentucky,5,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,5362,5509,5590,5663,5724,5843,5942,6035,6112,6123,6214,6246
21000,Kentucky,5,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",3882,3984,4043,4056,4068,4143,4172,4287,4248,4305,4355,4398
21000,Kentucky,5,200,Gross domestic product (GDP) by state,82,92, Government,27234,27315,27444,27425,27664,27809,27941,27982,27691,27855,27794,27824
22000,Louisiana,5,200,Gross domestic product (GDP) by state,1,...,All industry total,235349,241827,246300,244931,239704,239172,238492,234932,233388,234573,234905,237569
22000,Louisiana,5,200,Gross domestic product (GDP) by state,2,..., Private industries,209555,216098,220451,218883,213621,213042,212314,208768,207075,208433,208523,211073
22000,Louisiana,5,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",2189,2409,2008,1894,1562,1586,1686,1587,1613,1589,1513,1492
22000,Louisiana,5,200,Gross domestic product (GDP) by state,6,21,   Mining,18079,18945,18751,16449,13035,12677,11493,10191,8441,9492,9831,10539
22000,Louisiana,5,200,Gross domestic product (GDP) by state,10,22,   Utilities,4200,4105,4037,4030,3953,3781,3690,3661,3497,3657,3957,3942
22000,Louisiana,5,200,Gross domestic product (GDP) by state,11,23,   Construction,11999,12223,12572,12521,12608,12460,12834,12939,13051,12952,12972,13311
22000,Louisiana,5,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,49952,52409,54134,53718,51816,51283,51338,49858,50065,49779,49627,49975
22000,Louisiana,5,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,8050,8178,8306,8217,8014,7723,7613,7444,7224,6885,6785,6751
22000,Louisiana,5,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,41902,44231,45828,45501,43801,43559,43724,42414,42841,42893,42842,43224
22000,Louisiana,5,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,11804,12114,12437,12449,12379,12361,12193,12171,11954,11829,11933,11967
