,negative,neutral,positive,quarter,year,timestamp
0,0.09020902090209021,0.8173817381738174,0.0924092409240924,1.0,2012.0,2012_1
1,0.09388332144778491,0.8128213789738393,0.0932952995783758,2.0,2012.0,2012_2
2,0.08444679916263924,0.8413149665314139,0.07423823430594681,3.0,2012.0,2012_3
3,0.08580899896539347,0.8306729165347015,0.08351808449990498,4.0,2012.0,2012_4
4,0.08681672025723473,0.8285101822079314,0.08467309753483387,1.0,2013.0,2013_1
5,0.06745197610772337,0.8730878894461903,0.059460134446086284,2.0,2013.0,2013_2
6,0.07549759780370624,0.883321894303363,0.04118050789293068,3.0,2013.0,2013_3
7,0.04329725228975854,0.9367194004995837,0.019983347210657785,4.0,2013.0,2013_4
8,0.06164383561643835,0.8698630136986302,0.0684931506849315,1.0,2014.0,2014_1
9,0.04878048780487805,0.9024390243902439,0.04878048780487805,2.0,2014.0,2014_2
10,0.05581616293569266,0.9097440769550502,0.03443976010925717,3.0,2014.0,2014_3
11,0.05914593273135917,0.9093095698119159,0.03154449745672489,4.0,2014.0,2014_4
12,0.05161290322580645,0.9419354838709677,0.0064516129032258064,1.0,2015.0,2015_1
13,0.06397306397306397,0.9191919191919192,0.016835016835016835,2.0,2015.0,2015_2
14,0.028846153846153848,0.9326923076923077,0.038461538461538464,3.0,2015.0,2015_3
15,0.06780573119870846,0.9132248082873672,0.01896946051392439,4.0,2015.0,2015_4
16,0.06415198237885462,0.9220814977973568,0.013766519823788546,1.0,2016.0,2016_1
17,0.06951871657754011,0.9037433155080213,0.026737967914438502,2.0,2016.0,2016_2
18,0.013953488372093023,0.9720930232558139,0.013953488372093023,3.0,2016.0,2016_3
19,0.05397727272727273,0.9261363636363636,0.019886363636363636,4.0,2016.0,2016_4
