"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"95000","Southeast","5","SA4","45","...","  Equals: Net earnings by place of residence",8257301,6971679,5930989,4403211,4674625,5794468,6463975,7267089,8133488,7436348,8008225,8800647,12076260,17254928,21637458,23798514,24132131,23510907,24477083,27674703,26808562,29606506,35196559,37771066,39380189,38659607,41907310,45164358,47182448,48765840,52077691,53464015,55740909,59379052,63223378,68459360,74358443,81903190,88053604,97368660,107712292,115575813,126187875,142052619,160196909,174693758,185543283,207614520,231382751,263637029,293440946,320347942,352769118,369872198,396870535,442567300,475439271,506824918,548106903,596261748,634032849,671870560,699911334,756190933,798931776,846275345,893356563,946783748,1007615285,1092443322,1165539326,1248310367,1303064380,1337313211,1398629047,1495948877,1588402372,1685004165,1742421376,1769946163,1705972572,1741984341,1821014092,1900674736,1910575994,1998073194,2093634630,2155773003
"95000","Southeast","5","SA4","46","...","  Plus: Dividends, interest, and rent 7/",1450651,1339876,1158894,966281,843370,910450,948383,1097198,1200738,1167976,1291232,1333104,1475056,1717556,1894686,1997469,2129796,2438426,2653635,3070116,3247243,3775810,4052142,4366915,4860336,5338661,5838629,6558585,7103724,7674383,8336238,9022943,9715984,10562015,11425272,12364380,13481518,14473617,15624587,17022152,19839218,23159259,25813512,28580059,32579071,38048669,42345623,45791602,51496876,59604496,68215854,83619567,103160644,116347347,127297538,144256578,157985759,167984612,174807398,191177192,220361213,231946893,234200734,239286302,250775836,266393926,288756083,307799743,328972990,354807468,355477991,383173088,389818947,384375127,393715847,422945613,460234678,519812440,575715796,584601903,516992067,524663489,585933659,622987037,608057538,663013632,711126079,718110527
"95000","Southeast","5","SA4","47","...","  Plus: Personal current transfer receipts",156273,165612,356122,246131,215791,221251,212985,423775,230114,276916,281274,313745,321514,328525,325641,445874,891148,1895474,1978481,1906460,2220863,2761603,2276865,2305573,2323232,2610829,2848735,3023601,3515539,4063190,4347353,4602731,5295283,5555652,5900906,6157502,6722566,7340361,8745861,10099927,11389816,13778398,16279163,18420218,21829449,26390908,34253407,37452769,39876108,43651922,50336697,60098110,68730763,76253890,83048815,87508397,93421111,99611012,103717988,111298428,123732094,135825060,153596805,173346683,185687691,197262433,212692418,225352181,233903259,240589647,251112751,268197252,295575986,319134562,335323564,359182652,389115581,413382707,442013017,502150396,546877778,592534192,610104701,612345501,629817951,659882154,696389612,718034522
"95000","Southeast","5","SA4","50","...","  Wages and salaries",5485665,5055093,4263448,3362337,3414099,4069389,4381864,5008092,5502957,5255765,5732230,6352577,8474691,12024555,15731423,17463587,17607387,16005173,17290776,19058300,19027177,21074361,24953826,27314048,28919297,28731539,30923029,33979779,35981734,36847816,39767793,41455053,42859445,46169793,49436037,53829907,58897263,65609522,70953396,79196091,88336305,95399263,103550524,115937099,131207879,144865514,152465172,169856134,189069453,214974613,241311370,267640710,296588514,312867629,334170263,370028108,399155063,426200541,461036227,498064085,528816061,563084940,582429484,621024352,654252294,695413566,737837547,780307216,835126906,899685010,956475031,1023853239,1058919709,1082058035,1123701612,1193660009,1265344680,1346874361,1413219038,1435407496,1381910215,1405232512,1450935189,1506226273,1542895425,1612208330,1695449188,1753424475
"95000","Southeast","5","SA4","60","...","  Supplements to wages and salaries",100505,102314,99834,92324,90103,100260,115164,127771,245625,268296,303419,383997,751338,1223780,1240996,1274764,1476830,1834935,1472686,1377011,1500405,1768790,2332247,2580205,2706428,2805113,2989668,3291394,3706939,3775327,4209706,4454835,4729058,5165945,5733009,6200928,6874812,8077712,9023891,10156388,11447597,12657338,14572101,16991021,19360642,21948484,25237301,28597370,32981992,37809964,43213577,48389388,54836649,59499737,65700740,72942449,79980314,87883451,93916795,102384433,112926773,122101922,129497996,145146700,153724263,162476017,165991221,172205629,179517962,191961444,204541092,218341057,231667520,245185199,264565421,284444878,303847338,311806096,324878479,334757627,334336882,343666100,346976378,358882672,366581185,378797980,395882716,403507596
"95000","Southeast","5","SA4","61","...","    Employer contributions for employee pension and insurance funds 8/",98748,100778,98731,90555,89214,99369,114045,127322,135723,140843,156753,229593,554967,968661,963833,939899,923024,946749,868878,945960,1030176,1331095,1807756,2026884,2145153,2169002,2278766,2507849,2805010,2845187,3058172,3142854,3379799,3619707,3945543,4362036,4920353,5549938,6193546,6918937,7835818,8767091,10115502,11655338,12475027,14080128,16943089,18851743,22018676,24955261,28323918,32125289,35731864,39216046,43300662,46893739,52184944,57698479,61851073,66663190,75194602,81302279,86730587,99201707,104945488,110435944,111419439,114924883,118820978,126785038,135689232,145229543,155677083,167303882,182951653,197232436,211956647,214321364,224415616,232082923,233781793,240715810,239194979,247014259,252426902,260441787,272456007,277656422
"95000","Southeast","5","SA4","62","...","    Employer contributions for government social insurance",1757,1536,1103,1769,889,891,1119,449,109902,127453,146666,154404,196371,255119,277163,334865,553806,888186,603808,431051,470229,437695,524491,553321,561275,636111,710902,783545,901929,930140,1151534,1311981,1349259,1546238,1787466,1838892,1954459,2527774,2830345,3237451,3611779,3890247,4456599,5335683,6885615,7868356,8294212,9745627,10963316,12854703,14889659,16264099,19104785,20283691,22400078,26048710,27795370,30184972,32065722,35721243,37732171,40799643,42767409,45944993,48778775,52040073,54571782,57280746,60696984,65176406,68851860,73111514,75990437,77881317,81613768,87212442,91890691,97484732,100462863,102674704,100555089,102950290,107781399,111868413,114154283,118356193,123426709,125851174
"95000","Southeast","5","SA4","70","...","  Proprietors' income 9/",2680768,1823494,1576197,957454,1177684,1632667,1974645,2139335,2548470,2089056,2173247,2278647,3128782,4404655,5240445,5755649,5968316,6821754,6578716,7744300,6777173,7276626,8535708,8508567,8382603,7902861,8876961,8873655,8679874,9384614,9668915,9412359,10049238,10172886,10604265,11071272,11364870,12130405,12584091,13168035,13971562,14239170,15854074,18461300,21937054,22059694,22556589,26062352,28254465,32882470,34628831,32490370,35042295,33681799,36902027,45472807,46964336,48297822,52767705,62809956,64315350,63949855,69265469,77041248,83677915,88557877,95575979,106071242,111214398,127997156,138074986,149686645,162393645,168045707,175693344,191936744,201859141,217798948,200364669,200971351,187454852,193617720,204382917,224010413,222966256,237382010,244297845,248436906
"95000","Southeast","5","SA4","71","...","    Farm proprietors' income",1693528,984369,954143,565507,797946,1037958,1288360,1285988,1626113,1197561,1195999,1135395,1537311,2345289,2767641,3086791,3114001,3603994,3496746,4066587,3067993,3217088,3956268,3565849,3314783,2755147,3247325,2826632,2261103,2941411,2783932,2669538,3050119,2796542,2961175,2796323,2633279,2852384,2828364,2649807,3067094,3050777,3291000,3981924,6126806,5342283,4670814,4855045,4162161,5045483,4825837,2125063,4673229,4566139,2785964,6268977,5279818,4920237,6235231,8568886,8935289,7995618,9630306,10536896,9851304,11177732,9529535,11303081,10783175,9661158,9874218,11192518,12369414,6316119,9531578,12628157,13889506,8977692,7582015,7363162,7654473,6885281,6970877,10867730,18507304,14086792,11193706,6253873
"95000","Southeast","5","SA4","72","...","    Nonfarm proprietors' income",987240,839125,622054,391947,379738,594709,686285,853347,922357,891495,977248,1143252,1591471,2059366,2472804,2668858,2854315,3217760,3081970,3677713,3709180,4059538,4579440,4942718,5067820,5147714,5629636,6047023,6418771,6443203,6884983,6742821,6999119,7376344,7643090,8274949,8731591,9278021,9755727,10518228,10904468,11188393,12563074,14479376,15810248,16717411,17885775,21207307,24092304,27836987,29802994,30365307,30369066,29115660,34116063,39203830,41684518,43377585,46532474,54241070,55380061,55954237,59635163,66504352,73826611,77380145,86046444,94768161,100431223,118335998,128200768,138494127,150024231,161729588,166161766,179308587,187969635,208821256,192782654,193608189,179800379,186732439,197412040,213142683,204458952,223295218,233104139,242183033
"95000","Southeast","5","SA4","7010","...","Total employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",19084662,19254078,19634834,20522779,21636418,22069204,21642177,22350782,23208354,24305438,24987030,25323533,25594257,25499166,26030019,27279919,28089533,28826343,29529018,30526803,31250771,31839773,31724181,32179597,33186392,34134731,35253631,36086983,37049534,38013620,38800154,39692373,39629640,39676973,40077222,41081667,42163223,43212598,44150853,43827137,42368108,42100326,42932798,43458849,44175588,45224250,46309698,47202542
"95000","Southeast","5","SA4","7020","...","  Wage and salary employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",16311563,16440078,16705023,17441413,18422540,18810377,18330910,18985913,19729370,20713623,21337729,21578392,21801981,21548778,21924166,23055029,23685986,24261001,25117993,25976685,26683489,27116211,26870507,27342022,28149464,29053310,29865304,30477428,31245740,31999261,32740134,33350561,33169805,33036685,33143217,33759687,34389169,35038640,35422706,35065355,33413061,33078356,33400984,33875529,34333367,35026839,35823973,36474186
"95000","Southeast","5","SA4","7040","...","  Proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2773099,2814000,2929811,3081366,3213878,3258827,3311267,3364869,3478984,3591815,3649301,3745141,3792276,3950388,4105853,4224890,4403547,4565342,4411025,4550118,4567282,4723562,4853674,4837575,5036928,5081421,5388327,5609555,5803794,6014359,6060020,6341812,6459835,6640288,6934005,7321980,7774054,8173958,8728147,8761782,8955047,9021970,9531814,9583320,9842221,10197411,10485725,10728356
"Note: See the included footnote file."
"SA4: Personal Income and Employment by Major Component"
"Last updated: September 26, 2017-- revised estimates for 2014-2016."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
