"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"46000","South Dakota","4","SA25 1/","805","70","        Hotels and other lodging places",3476,3591,3807,4146,4453,4502,4372,4606,4571,4835,4740,4721,4850,4922,4893,4880,5278,5385,5238,5552,5751,6345,6816,6970,7344,7560,7875,7989,7933,7971,8273,8590,"(NA)"
"46000","South Dakota","4","SA25 1/","810","72","        Personal services",4960,4999,4734,4678,4951,4901,4917,5412,5770,6194,6178,6182,6434,6612,7300,7641,8686,9051,8346,8088,7213,7036,7075,7136,7677,8126,7651,7846,7962,9039,8396,8390,"(NA)"
"46000","South Dakota","4","SA25 1/","815","88","        Private households",8948,8647,8374,8113,7612,6838,6568,6456,6498,6218,5584,4936,4858,4837,4687,4527,4374,4210,4001,3721,3458,3117,3050,3305,3260,2908,2880,2735,2656,2697,2557,2355,"(NA)"
"46000","South Dakota","4","SA25 1/","820","73","        Business services",2423,2317,2419,2438,2571,2979,3350,3731,4003,4461,4844,5032,5664,6395,7115,8145,9026,9323,11361,11549,11024,12141,12742,13182,13015,15189,15725,16815,18476,16431,17599,18938,"(NA)"
"46000","South Dakota","4","SA25 1/","825","75","        Automotive repair, services, and parking",1926,1972,2166,2235,2355,2267,2182,1998,2211,2481,2577,2500,2450,2597,2931,3204,3349,3500,3910,3833,3799,3903,3962,3957,4220,4519,4615,4797,4785,4585,4742,4775,"(NA)"
"46000","South Dakota","4","SA25 1/","830","76","        Miscellaneous repair services",1295,1383,1528,1738,1698,1705,1649,2017,2117,2147,2145,2183,2107,2169,2242,2463,2378,2605,2382,2474,2336,2414,2240,2135,2347,2618,2734,2738,2726,2628,2652,2857,"(NA)"
"46000","South Dakota","4","SA25 1/","835","79","        Amusement and recreation services",2688,2584,2767,2772,2904,2950,3030,3217,3384,3630,3552,3501,3316,3432,3596,3802,3829,4029,4299,4218,4814,5501,5608,5816,6594,7581,7535,7730,7650,8779,9060,9702,"(NA)"
"46000","South Dakota","4","SA25 1/","840","78","        Motion pictures",834,831,867,786,769,721,747,684,675,758,715,725,710,686,646,675,661,657,583,886,1024,1027,1200,1083,1187,1164,1163,1161,1120,1121,1191,1192,"(NA)"
"46000","South Dakota","4","SA25 1/","845","80","        Health services",12689,13215,13836,14401,15493,16269,17156,17931,18716,19569,20307,21452,22586,23268,23737,24106,24386,24884,26039,26908,27946,29451,30906,32269,33095,34201,35275,35935,36615,37081,38487,39296,"(NA)"
"46000","South Dakota","4","SA25 1/","850","81","        Legal services",1025,1040,1075,1193,1401,1388,1399,1430,1499,1512,1580,1649,1771,1906,1904,1922,2009,2064,2136,2099,2139,2180,2080,2119,2150,2275,2363,2399,2400,2434,2426,2453,"(NA)"
"46000","South Dakota","4","SA25 1/","855","82","        Educational services",2612,2823,3104,3400,3488,3715,3827,4062,3929,4106,4234,4356,4193,4260,4374,4296,4239,4311,4086,4346,5212,5009,5616,5863,6203,6433,6519,7067,7327,7470,7917,8003,"(NA)"
"46000","South Dakota","4","SA25 1/","860","83","        Social services 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2522,2723,2182,2403,2641,2778,2867,2682,2826,2997,3185,3762,4017,4274,4788,5143,5561,5919,6381,6809,7396,8044,8388,8802,9137,9446,"(NA)"
"46000","South Dakota","4","SA25 1/","865","84","        Museums, botanical, zoological gardens","(L)","(L)","(L)","(L)",10,10,12,"(L)","(L)","(L)","(L)","(L)",13,13,12,11,10,10,21,132,137,152,163,162,164,179,171,187,248,247,250,"(D)","(NA)"
"46000","South Dakota","4","SA25 1/","870","86","        Membership organizations",5314,5046,5189,5444,5382,5197,3663,4069,4445,4923,4873,5026,5069,5071,4904,4789,4743,4831,5087,5550,5744,6173,6308,6188,6288,6227,6390,6603,6617,6806,7048,7285,"(NA)"
"46000","South Dakota","4","SA25 1/","875","87","        Engineering and management services 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",4487,4579,4989,5232,5102,5922,6457,6176,6231,6180,6512,6895,7345,"(NA)"
