"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"09000","Connecticut","1","SA25 1/","120","...","        Forestry and fishing",277,277,344,336,340,364,636,566,629,640,695,770,855,821,757,727,632,761,710,835,811,791,711,739,832,814,702,785,871,1048,1122,1289,"(NA)"
"09000","Connecticut","1","SA25 1/","121","08","          Forestry",84,100,109,137,92,120,339,301,323,312,358,410,470,414,373,360,214,326,307,400,381,373,295,323,321,328,273,317,388,523,649,787,"(NA)"
"09000","Connecticut","1","SA25 1/","122","...","          Fishing",193,177,235,199,248,244,297,265,306,328,337,360,385,407,384,367,418,435,403,435,430,418,416,416,511,486,429,468,483,525,473,502,"(NA)"
"09000","Connecticut","1","SA25 1/","200","B","      Mining",1098,1228,1408,1314,1580,1583,1556,1635,2615,2550,2292,2738,3566,3492,3241,3227,3462,3120,3136,3110,2727,2322,2194,2214,2023,2066,1964,1760,1869,1871,1972,1937,2111
"09000","Connecticut","1","SA25 1/","210","10","        Metal mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",21,"(D)","(D)","(D)",90,25,11,16,13,17,15,17,19,"(NA)"
"09000","Connecticut","1","SA25 1/","220","12","        Coal mining","(L)",16,13,17,23,33,45,45,642,640,656,689,715,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",74,95,70,"(L)",12,"(D)","(D)","(L)","(L)","(L)","(NA)"
"09000","Connecticut","1","SA25 1/","230","13","        Oil and gas extraction",290,384,604,518,751,650,583,730,979,1098,730,974,1608,1653,1517,1569,1639,1353,1483,1457,1355,1211,"(D)",1176,1173,1286,1192,"(D)","(D)","(D)","(D)","(D)","(NA)"
"09000","Connecticut","1","SA25 1/","240","14","        Nonmetallic minerals, except fuels","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1047,1121,1108,1189,1274,"(D)","(D)",1044,903,765,853,755,762,744,777,785,"(D)","(D)","(D)","(NA)"
"09000","Connecticut","1","SA25 1/","300","C","      Construction",71386,73392,70285,70960,73812,68654,60157,55432,58465,63970,68758,66227,67801,69881,75430,84896,91243,100830,109225,116551,109994,96062,83468,84282,84528,86394,87342,89207,95031,99352,103778,107963,111190
"09000","Connecticut","1","SA25 1/","310","15","        General building contractors",19876,19525,18485,18357,18918,17269,14152,13612,14769,16553,17831,16535,16410,16436,18088,22133,24692,29580,31132,32664,26815,21144,16590,15362,15535,15276,15013,14782,16102,17267,18656,19957,"(NA)"
"09000","Connecticut","1","SA25 1/","320","16","        Heavy construction contractors",9538,10614,10219,10640,10504,9825,8401,6115,6739,6622,7662,7468,7778,8994,10099,10385,9039,7521,7727,7929,9441,8570,7550,7448,6870,6492,7005,7319,7526,7287,6777,7184,"(NA)"
"09000","Connecticut","1","SA25 1/","330","17","        Special trade contractors",41972,43253,41581,41963,44390,41560,37604,35705,36957,40795,43265,42224,43613,44451,47243,52378,57512,63729,70366,75958,73738,66348,59328,61472,62123,64626,65324,67106,71403,74798,78345,80822,"(NA)"
"09000","Connecticut","1","SA25 1/","400","D","      Manufacturing",477226,447168,405085,404965,425390,435654,394721,402647,412734,426257,443131,448051,444867,424135,410165,423129,416811,403514,391172,380043,367522,348938,329884,313797,302377,294225,287656,283636,283490,284891,275345,270093,261149
"09000","Connecticut","1","SA25 1/","410","...","        Durable goods manufacturing",369029,342467,304657,302419,320556,332619,298319,304091,312668,325251,341236,346628,342981,320890,307075,317698,312775,300867,291403,283567,273065,257513,240558,226497,215075,206609,201591,199416,198820,199913,191611,188122,182058
"09000","Connecticut","1","SA25 1/","413","24","          Lumber and wood products",2307,2361,2197,2265,2573,2290,2160,2361,2375,2762,3121,3308,2914,2778,3045,3771,4099,4282,3943,4051,3569,3206,"(D)",2710,"(D)",2827,3021,3100,3251,3286,3475,3516,"(NA)"
"09000","Connecticut","1","SA25 1/","417","25","          Furniture and fixtures",5180,4870,4645,5117,5821,6095,5230,5458,5530,5374,4827,4479,4191,4251,3762,4174,4288,4177,4118,3871,3616,3195,"(D)",2871,"(D)",2707,2635,2608,2884,2989,3374,3522,"(NA)"
"09000","Connecticut","1","SA25 1/","420","32","          Stone, clay, and glass products",9391,9647,9199,9182,9579,9505,8005,7980,8399,9131,8941,7652,7612,6826,6312,5910,5857,5720,5859,5669,5238,4703,3978,3777,3491,3467,3124,3224,3288,3085,2988,3142,"(NA)"
"09000","Connecticut","1","SA25 1/","423","33","          Primary metal industries",26412,25129,22660,22747,23823,23895,19934,20361,19635,21066,22034,20578,19327,17835,16424,16270,14712,13658,13231,13262,12031,11039,10303,9427,9102,9273,9356,9205,9086,9404,9460,9300,"(NA)"
"09000","Connecticut","1","SA25 1/","426","34","          Fabricated metal products",60517,58180,54814,57125,59965,61811,61288,63053,63131,65942,67606,66008,65496,59900,56215,52431,49793,45547,43670,44447,41632,38605,34955,34054,34204,34708,34893,34770,35466,36404,34952,34609,"(NA)"
"09000","Connecticut","1","SA25 1/","429","35","          Industrial machinery and equipment",66612,62510,53746,54216,59042,61171,57369,55584,60502,60366,62196,64445,59691,53009,48367,50877,51076,52114,48555,48231,47404,45295,41032,38149,36959,36246,36122,36322,35319,35763,33633,33476,"(NA)"
"09000","Connecticut","1","SA25 1/","432","36","          Electronic and other electric equipment",48685,45725,40490,41988,44644,45512,38523,40959,43038,47784,50158,51785,52172,50692,51443,61177,59366,51398,50362,41367,38686,34973,31610,29470,28272,27975,28110,28766,29352,28905,27321,27835,"(NA)"
"09000","Connecticut","1","SA25 1/","435","371","          Motor vehicles and equipment",1634,1781,1638,1397,1772,1786,1689,1577,1570,1396,1466,1190,2182,1918,1826,3220,3349,3204,3089,3078,3095,2717,2466,2286,2619,2806,3033,3078,3880,3857,4439,4339,"(NA)"
"09000","Connecticut","1","SA25 1/","438","372-379","          Other transportation equipment",95736,86411,74782,67723,72309,76945,71235,71944,72787,73823,82184,86527,86138,82654,80122,79293,80078,82413,84021,79031,79716,78157,75222,68470,60446,54334,50277,47780,46320,46594,43929,41381,"(NA)"
"09000","Connecticut","1","SA25 1/","441","38","          Instruments and related products",23030,21076,18135,18241,18960,20625,20439,21792,22392,24111,24903,26670,29815,28595,27636,27817,27398,26487,24577,31116,28786,27036,27538,27356,26478,24080,23332,22905,22359,21783,20427,19496,"(NA)"
"09000","Connecticut","1","SA25 1/","444","39","          Miscellaneous manufacturing industries",16107,14758,13865,14388,14320,14772,12447,13022,13309,13496,13800,13986,13443,12432,11923,12758,12759,11867,9978,9444,9292,8587,7842,7927,7818,8186,7688,7658,7615,7843,7613,7506,"(NA)"
"09000","Connecticut","1","SA25 1/","447","...","          Ordnance 3/",13418,10019,8486,8030,7748,8212,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"09000","Connecticut","1","SA25 1/","450","...","        Nondurable goods manufacturing",108197,104701,100428,102546,104834,103035,96402,98556,100066,101006,101895,101423,101886,103245,103090,105431,104036,102647,99769,96476,94457,91425,89326,87300,87302,87616,86065,84220,84670,84978,83734,81971,79091
"09000","Connecticut","1","SA25 1/","453","20","          Food and kindred products",14517,14286,13365,12741,12545,12209,11943,12566,12414,12650,12765,12986,12630,13297,13188,13323,13332,12777,12330,11707,11073,10875,10824,10011,9877,9973,9504,9001,8636,8251,8388,8143,"(NA)"
"09000","Connecticut","1","SA25 1/","456","21","          Tobacco products",208,293,364,359,341,335,354,366,371,405,435,414,440,462,511,516,576,546,517,497,258,420,417,405,411,407,427,416,398,388,368,341,"(NA)"
"09000","Connecticut","1","SA25 1/","459","22","          Textile mill products",14137,12978,12697,12731,13076,11852,9823,10757,10443,9991,9336,8209,7974,7354,6838,6852,5534,4707,4238,3507,2908,2708,2635,2433,2439,2518,2315,2100,2055,2089,2286,2180,"(NA)"
"09000","Connecticut","1","SA25 1/","462","23","          Apparel and other textile products",14774,13634,13277,13484,13273,12350,11396,11832,11548,12189,11444,10956,10567,9927,9927,10186,9595,8860,7796,6967,6105,5457,5169,5217,5275,5296,5188,4869,4973,4760,3870,3359,"(NA)"
"09000","Connecticut","1","SA25 1/","465","26","          Paper and allied products",9614,9036,8193,8475,8964,8876,7453,8120,8335,8907,9221,9715,10332,10248,10430,9919,9803,9743,9527,9596,9025,8892,8627,8519,8378,8353,8171,7944,7972,7917,8054,7826,"(NA)"
"09000","Connecticut","1","SA25 1/","468","27","          Printing and publishing",20313,20141,20075,20421,20586,21306,21551,22382,23032,24213,24839,25269,26011,26453,26163,26834,28168,28962,29939,30446,30219,28875,27302,27152,27680,28097,27624,27225,27307,27811,26840,25430,"(NA)"
"09000","Connecticut","1","SA25 1/","471","28","          Chemicals and allied products",14503,15480,14665,15335,15781,15762,15530,15073,15476,16915,17790,18900,19877,21398,22345,22747,22793,23096,21820,21031,21812,21737,22584,21630,20820,20051,20178,20297,20748,21354,22183,22928,"(NA)"
"09000","Connecticut","1","SA25 1/","474","29","          Petroleum and coal products",573,554,549,816,864,883,780,701,699,735,662,575,522,422,326,203,214,275,305,289,"(D)",324,264,317,336,720,1043,1139,1124,961,852,660,"(NA)"
"09000","Connecticut","1","SA25 1/","477","30","          Rubber and miscellaneous plastics products",17124,16061,15308,16276,17519,17569,15930,15078,16147,13646,14184,13339,12619,12877,12562,14014,13284,12915,12534,11838,12081,11487,10902,10912,11355,11438,10860,10536,10784,10713,10143,10309,"(NA)"
"09000","Connecticut","1","SA25 1/","480","31","          Leather and leather products",2434,2238,1935,1908,1885,1893,1642,1681,1601,1355,1219,1060,914,807,800,837,737,766,763,598,"(D)",650,602,704,731,763,755,693,673,734,750,795,"(NA)"
"09000","Connecticut","1","SA25 1/","500","E","      Transportation and public utilities",54823,57034,57059,57083,59093,59637,57378,57547,60254,63382,66612,67004,67630,68028,67745,72242,74559,75380,76968,78320,78021,79010,76542,74454,77898,79462,79393,81729,83523,84194,85806,87905,87388
"09000","Connecticut","1","SA25 1/","510","40","        Railroad transportation",4705,4250,4141,3770,3524,3548,3335,3321,3432,3400,3475,3370,3180,"(D)","(D)","(D)","(D)","(D)",951,"(D)",854,816,701,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"09000","Connecticut","1","SA25 1/","520","42","        Trucking and warehousing",14192,14438,14335,14505,15418,15359,13671,13776,14782,15872,16161,15378,15397,15177,15260,16637,17455,18208,18504,15032,14839,14949,14776,14714,15712,16175,15393,16056,16157,16477,15719,16315,"(NA)"
"09000","Connecticut","1","SA25 1/","530","44","        Water transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",2196,2278,2260,"(D)","(D)",2448,2465,2267,2162,2020,2134,2039,"(D)",2139,2349,2444,2566,2862,2965,"(NA)"
"09000","Connecticut","1","SA25 1/","540","41, 45-47","        Other transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",20711,"(D)",26542,27984,27382,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"09000","Connecticut","1","SA25 1/","541","41","          Local and interurban passenger transit",6727,6790,6939,7032,7036,7602,7398,7704,7761,8245,9241,8768,8897,8368,8578,9164,9603,10047,10226,10849,11106,11725,11275,10873,11442,12325,12865,13522,14417,14809,15421,15518,"(NA)"
"09000","Connecticut","1","SA25 1/","542","45","          Transportation by air",980,1054,995,1074,1161,1459,1256,1285,1998,2406,2752,2753,2537,2575,2672,3073,3508,3897,4180,8604,8768,8986,9012,8075,8447,8482,8759,9493,9621,9474,9854,10226,"(NA)"
"09000","Connecticut","1","SA25 1/","543","46","          Pipelines, except natural gas","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(L)","(D)",0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"09000","Connecticut","1","SA25 1/","544","47","          Transportation services",1083,1352,1521,1656,1870,2018,2169,2503,2823,3268,3635,4031,4473,4697,5179,5783,6153,5843,6304,6486,6668,7273,7095,7016,7627,7855,7772,7396,7479,7504,7282,6992,"(NA)"
"09000","Connecticut","1","SA25 1/","560","48","        Communications",15253,16700,16456,16106,16248,16094,15806,15381,15568,16316,17391,18196,18664,19616,18549,19796,20040,19255,20102,19435,19227,18910,17813,17217,17692,17892,18132,18856,19883,19876,20720,21905,"(NA)"
"09000","Connecticut","1","SA25 1/","570","49","        Electric, gas, and sanitary services",10815,11270,11437,11788,11986,11958,11879,11590,11881,11801,11975,12348,12464,13134,13783,14131,14265,14580,14252,14548,14292,14189,13850,13734,14268,13973,13646,13416,12857,12790,13254,13285,"(NA)"
"09000","Connecticut","1","SA25 1/","610","F","      Wholesale trade",51927,55493,55891,56895,62558,66573,66781,69935,73529,79436,83583,85881,89402,87974,84386,87914,94060,95442,91371,92999,95755,92415,88488,87352,82270,83201,84968,86741,89213,89706,88848,89583,84702
"09000","Connecticut","1","SA25 1/","620","G","      Retail trade",205726,210593,212627,215453,220410,223609,223568,227472,236386,245932,253618,258340,261128,262005,271849,287556,295617,306442,314857,322016,323629,314160,296512,297255,296731,301397,305163,309916,312687,312220,317700,323832,322838
"09000","Connecticut","1","SA25 1/","621","52","        Building materials and garden equipment",8348,8275,8206,8432,8580,8498,8145,8358,8643,9172,9279,9243,9357,9049,9619,10518,11254,12132,12672,14088,14103,12141,10790,10795,10858,11388,11761,12008,12108,12577,13229,13864,"(NA)"
"09000","Connecticut","1","SA25 1/","622","53","        General merchandise stores",36373,37018,36822,37856,38501,38781,32099,30562,32374,33197,34063,33845,34371,32554,33723,35365,36448,36926,36369,37453,37071,36400,32500,32061,29331,28877,29396,29410,28823,28036,27039,29096,"(NA)"
"09000","Connecticut","1","SA25 1/","623","54","        Food stores",35194,35790,36019,36526,36022,37872,36724,37630,38007,38740,39485,40934,43050,43706,46844,50329,51288,52787,53013,53981,54181,52530,51725,50818,51408,52448,53074,54677,55264,55883,56337,55065,"(NA)"
"09000","Connecticut","1","SA25 1/","624","55","        Automotive dealers and service stations",26719,27190,27467,27736,28221,26473,27208,27981,28918,29623,28341,27208,27252,26775,28480,30428,31713,33434,34365,35611,34778,32105,28516,27860,27728,28687,28928,29025,29206,29053,29526,29517,"(NA)"
"09000","Connecticut","1","SA25 1/","625","56","        Apparel and accessory stores",13518,13627,13759,14048,14171,13778,13732,14084,14283,14398,14941,14936,15376,16134,16820,17667,18692,20022,21963,22639,23178,23069,21093,21226,21485,20320,19852,19567,19715,20174,20080,20285,"(NA)"
"09000","Connecticut","1","SA25 1/","626","57","        Home furniture and furnishings stores",9946,9661,9675,10035,10002,9902,9645,9738,9981,10209,10355,10782,10297,9937,10427,11685,12113,13687,15426,15522,15170,13750,12515,12183,11974,13283,13943,14356,15011,15294,15128,15650,"(NA)"
"09000","Connecticut","1","SA25 1/","627","58","        Eating and drinking places",40735,42755,42954,45140,48855,50747,54373,57991,62394,66784,70442,72549,72319,74919,77097,80591,83190,83476,82411,80724,81092,80591,76705,76321,77290,78786,80743,81887,82616,82732,85493,86440,"(NA)"
"09000","Connecticut","1","SA25 1/","628","59","        Miscellaneous retail",34893,36277,37725,35680,36058,37558,41642,41128,41786,43809,46712,48843,49106,48931,48839,50973,50919,53978,58638,61998,64056,63574,62668,65991,66657,67608,67466,68986,69944,68471,70868,73915,"(NA)"
"09000","Connecticut","1","SA25 1/","700","H","      Finance, insurance, and real estate",98330,105136,113621,118869,127131,127151,124946,132459,139134,147394,152130,155321,166289,167806,167706,174909,184441,201021,229572,237292,234961,233287,225404,215367,215235,185503,215199,216983,208975,218810,222653,235529,236874
"09000","Connecticut","1","SA25 1/","710","60, 61","        Depository and nondepository institutions",20236,21451,21820,22196,23499,25010,25569,26518,27596,29118,30647,32025,33753,34024,34821,36642,39159,42582,46689,46846,47367,45814,41441,38956,38585,37006,34792,32739,31952,35036,35808,35779,"(NA)"
"09000","Connecticut","1","SA25 1/","730","62-65, 67","        Other finance, insurance, and real estate",78094,83685,91801,96673,103632,102141,99377,105941,111538,118276,121483,123296,132536,133782,132885,138267,145282,158439,182883,190446,187594,187473,183963,176411,176650,148497,180407,184244,177023,183774,186845,199750,"(NA)"
"09000","Connecticut","1","SA25 1/","731","62","          Security and commodity brokers",3939,3232,3426,3132,3135,2681,2688,2849,2850,3011,3293,3432,3949,4551,5305,5740,5818,6517,7827,8210,7488,7803,7593,8104,8944,9752,10464,11165,12338,14867,16338,18129,"(NA)"
"09000","Connecticut","1","SA25 1/","732","63","          Insurance carriers",35995,38077,40901,42991,44627,43966,44732,44954,46136,48590,50307,53612,55518,58158,59357,61095,63977,68035,71409,70729,69920,72004,72877,70931,67498,64521,63572,61295,60612,61361,62615,62264,"(NA)"
"09000","Connecticut","1","SA25 1/","733","64","          Insurance agents, brokers, and services",7096,7250,7404,7340,7886,8020,8631,9001,9361,9418,9835,9778,10348,10978,11285,12257,12441,12502,13754,15844,16516,16631,17280,17075,18188,18972,18343,17985,18052,18629,18309,18099,"(NA)"
"09000","Connecticut","1","SA25 1/","734","65","          Real estate",26477,26740,31640,34875,39599,37408,34760,39993,43285,42363,39665,38844,43398,43845,44681,47215,50195,55281,70857,75023,71318,71683,68107,65225,65739,37011,65388,65402,56804,58275,59651,66392,"(NA)"
"09000","Connecticut","1","SA25 1/","735","...","          Combined real estate, insurance, etc. 4/",2232,2413,2146,2118,1984,1921,1241,1193,1187,1164,1053,927,838,796,707,743,632,670,655,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"09000","Connecticut","1","SA25 1/","736","67","          Holding and other investment offices",2355,5973,6284,6217,6401,8145,7325,7951,8719,13730,17330,16703,18485,15454,11550,11217,12219,15434,18381,20640,22352,19352,18106,15076,16281,18241,22640,28397,29217,30642,29932,34866,"(NA)"
"09000","Connecticut","1","SA25 1/","800","I","      Services",256990,262587,268076,280567,292272,301448,310177,319455,335749,355258,368269,385265,393333,411667,427544,450703,476892,500529,510816,546312,558451,572151,559444,575039,605993,609509,616527,635622,652554,672100,693947,713085,723587
"09000","Connecticut","1","SA25 1/","805","70","        Hotels and other lodging places",7543,7580,7638,7863,7800,7798,7358,7439,7513,7597,7644,7681,7641,8323,8685,9731,10570,11726,13147,14573,14639,13146,11325,10874,11140,11240,11431,11492,11836,12590,12674,12859,"(NA)"
"09000","Connecticut","1","SA25 1/","810","72","        Personal services",23922,23645,21363,21055,20981,20874,21381,20909,21709,22556,23597,24649,24874,26118,27237,29010,33518,35479,34847,35688,33308,33696,32290,33894,35745,34249,35095,36754,38213,37101,35832,35622,"(NA)"
"09000","Connecticut","1","SA25 1/","815","88","        Private households",23522,23266,23096,22975,22174,20529,20371,20738,21680,21620,20312,18870,18907,19187,18972,18721,18504,18251,17800,17029,16308,15164,15105,16730,16841,15472,15714,15648,15913,17071,17376,17667,"(NA)"
"09000","Connecticut","1","SA25 1/","820","73","        Business services",34120,36401,36375,38152,44168,46986,46336,49271,56087,62728,68628,74465,78860,86426,95098,104997,112501,121489,123673,115660,109958,110922,104592,110709,115866,116693,118270,128200,136986,136332,143438,150882,"(NA)"
"09000","Connecticut","1","SA25 1/","825","75","        Automotive repair, services, and parking",7252,7420,7483,7942,8342,8337,8509,8834,9553,10312,10513,10736,10682,11295,12233,13302,14181,14891,14759,14943,15202,15865,14590,14293,15251,15873,16563,17097,17515,17107,17608,18141,"(NA)"
"09000","Connecticut","1","SA25 1/","830","76","        Miscellaneous repair services",4276,4557,4687,4632,5171,5451,5743,5764,6237,6706,6781,7127,7011,7093,7204,7797,8155,8990,7467,8624,8699,8630,7510,7315,7864,7590,7782,7584,8040,8150,8198,8679,"(NA)"
"09000","Connecticut","1","SA25 1/","835","79","        Amusement and recreation services",8347,8826,9025,9352,10654,11924,12066,13293,14546,15392,16016,17212,17369,17228,17106,17826,18551,19967,19521,20874,23126,24417,23892,25280,25873,27193,27032,27916,27993,36423,38572,41228,"(NA)"
"09000","Connecticut","1","SA25 1/","840","78","        Motion pictures",2265,2330,2256,2376,2651,2734,2581,2492,2430,2578,2438,2716,2538,2659,2551,2683,2715,2939,2517,4374,4686,5037,5295,5177,5258,5110,5079,5427,5172,5136,5165,5301,"(NA)"
"09000","Connecticut","1","SA25 1/","845","80","        Health services",58894,59454,68556,74590,79136,83254,86398,89604,94369,99466,101693,105896,110189,114589,117097,120234,123776,125709,132207,138367,146351,153110,156147,159998,165057,170107,171390,171670,174092,174538,175669,176009,"(NA)"
"09000","Connecticut","1","SA25 1/","850","81","        Legal services",7373,7744,7986,8344,9125,9408,9575,10169,10724,10932,11342,11770,12498,13127,13586,14459,15630,16939,18968,19567,20597,20735,20329,20706,21132,21390,20916,20987,21077,22222,22719,22830,"(NA)"
"09000","Connecticut","1","SA25 1/","855","82","        Educational services",33560,34166,32956,33807,33297,34026,31958,31717,31090,32717,34728,35661,35780,36750,37403,38447,40093,40941,41427,41959,45692,45319,48513,49278,59860,55381,56994,57643,54432,58127,60389,63129,"(NA)"
"09000","Connecticut","1","SA25 1/","860","83","        Social services 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",12328,14144,14385,15954,15479,15952,16434,16519,17635,18632,20204,21667,23028,25669,27405,30033,30626,31927,33989,36225,38280,39749,41332,43626,47039,49153,"(NA)"
"09000","Connecticut","1","SA25 1/","865","84","        Museums, botanical, zoological gardens",300,371,534,535,615,611,715,745,771,812,805,751,849,902,937,985,982,1003,1088,1228,1346,1455,1404,1387,1446,1499,1510,1597,1642,1844,2010,2066,"(NA)"
"09000","Connecticut","1","SA25 1/","870","86","        Membership organizations",26442,27188,27966,28304,29065,29516,24513,23724,22941,22584,22669,23148,21963,21814,21166,20673,20735,20458,21198,22761,24061,24750,23611,23073,23379,23176,23338,23506,24595,26412,26142,26536,"(NA)"
"09000","Connecticut","1","SA25 1/","875","87","        Engineering and management services 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",56959,58619,61898,55598,55353,58362,58271,56947,59813,62041,64828,68794,69800,"(NA)"
"09000","Connecticut","1","SA25 1/","880","89","        Miscellaneous services",19174,19639,18155,20640,19093,20000,20345,20612,21714,23304,25624,28631,27738,29637,30634,33206,36777,40080,39169,8037,8454,7974,8617,9045,8930,10040,10186,10539,11675,10593,12322,13183,"(NA)"
"09000","Connecticut","1","SA25 1/","900","...","    Government and government enterprises",180494,183020,185124,190322,197502,206066,208437,205521,205445,209198,212146,212916,209893,208078,210108,213569,217991,224961,231515,236536,236702,240420,237019,229405,230496,236909,238423,240599,244053,245855,251543,258465,264744
"09000","Connecticut","1","SA25 1/","910","...","      Federal, civilian",20980,21301,20820,20864,21090,21876,22164,21713,21292,21561,21517,22126,21151,21146,21399,22073,22947,23447,24871,25357,25054,26089,24266,24158,23496,23081,23019,23076,22318,22148,21974,23321,21061
"09000","Connecticut","1","SA25 1/","920","...","      Military",31157,31464,29528,28820,28040,29028,29197,26418,26047,26317,26196,26080,25422,25649,25986,25582,26681,27445,27260,26555,26289,26503,25293,21904,20664,19538,19083,18975,18596,16917,16304,16575,16292
"09000","Connecticut","1","SA25 1/","930","...","      State and local",128357,130255,134776,140638,148372,155162,157076,157390,158106,161320,164433,164710,163320,161283,162723,165914,168363,174069,179384,184624,185359,187828,187460,183343,186336,194290,196321,198548,203139,206790,213265,218569,227391
"09000","Connecticut","1","SA25 1/","931","...","        State government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",52427,52837,52851,53132,55281,57053,58564,62142,64811,67208,66716,68440,69180,66580,68057,70987,71985,68844,66959,68334,70018,70915,76310
