"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"08000","Colorado","7","SA50","82","...","      Less: Refunds",14770,18864,14890,15499,18396,23523,25320,28325,28891,33777,35397,39544,40120,48441,53459,57076,59202,45980,53819,71988,86514,96163,130320,150419,162926,266832,298425,431870,337046,360559,398086,454401,593194,684506,793882,885668,958694,952690,995434,974568,910865,901122,799686,853906,849960,806402,874159,1032537,1105510,1186986,1314147,1696010,1822942,2129104,2715049,2726233,2792646,2611305,2831574,3022194,4258255,4282123,3987993,3426300,3492589,3441872,3465054,3541563,3896278
"08000","Colorado","7","SA50","120","...","  State governments",11760,14543,15235,18131,19310,18726,21392,25569,28448,31424,37041,43312,53397,64597,62031,71161,67146,77449,88604,98860,113600,146919,148835,172613,214903,245871,287687,337413,371778,431632,447045,522760,551481,529740,620963,747525,889206,1010053,1051405,1128098,1298387,1423371,1556280,1644950,1855112,1989576,2108333,2359981,2582088,2892125,3213620,3084572,3282690,3244112,3620726,3447168,3717489,4100737,4475942,5195575,5346794,4468599,4571843,5029695,5461472,6046231,6350231,6920770,7073682
"08000","Colorado","7","SA50","130","...","    Income taxes",8987,11455,11531,13200,13803,13029,15318,19004,21540,23861,29002,34488,43126,53785,50674,60439,54199,63683,75721,84684,97834,128839,128829,153920,193629,224468,267717,311834,341515,398908,412934,482940,507203,479263,571516,693129,828865,943521,981696,1054035,1218856,1323322,1425941,1509802,1705863,1849386,1965882,2208425,2432648,2731255,3043644,2909751,3104779,3074559,3444695,3258144,3513856,3896350,4263990,4974908,5129166,4197477,4219966,4650242,5059715,5642050,5937263,6487888,6629863
"08000","Colorado","7","SA50","150","...","    Motor vehicle licenses",1668,1784,1975,2300,2469,2637,3107,3348,3545,3948,4197,4860,6184,6350,6505,5538,6938,7316,7097,7592,8103,9489,10315,10626,11951,13900,14405,15151,16963,18035,19122,20934,23004,25653,26591,29820,34401,36808,38031,41623,45341,63071,82670,82910,92643,87010,89397,100318,98864,109893,117193,122706,129728,119489,124437,136156,144260,144195,144834,150728,152200,207243,286685,317781,336554,338338,348137,361690,371033
"08000","Colorado","7","SA50","160","...","    Other taxes 5/",1105,1304,1729,2631,3038,3060,2967,3217,3363,3615,3842,3964,4087,4462,4852,5184,6009,6450,5786,6584,7663,8591,9691,8067,9323,7503,5565,10428,13300,14689,14989,18886,21274,24824,22856,24576,25940,29724,31678,32440,34190,36978,47669,52238,56606,53180,53054,51238,50576,50977,52783,52115,48183,50064,51594,52868,59373,60192,67118,69939,65428,63879,65192,61672,65203,65843,64831,71192,72786
"08000","Colorado","7","SA50","180","...","  Local governments",77,65,94,139,152,154,148,249,281,413,282,595,593,511,617,860,575,621,546,853,1120,1580,2233,2930,3281,3685,5821,7556,8557,8671,11247,11217,14106,16802,19456,20049,21961,20643,15334,14478,15668,19762,18555,19653,20002,21676,26674,27232,29980,31956,39951,46650,52633,54267,56366,62545,72098,78240,79781,112615,103577,96463,138406,140865,103787,119133,114110,119175,124594
"08000","Colorado","7","SA50","190","...","    Income taxes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08000","Colorado","7","SA50","200","...","    Motor vehicle licenses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,230,223,225,628,1103,2147,2949,4038,5180,4985,6148,5410,6738,6366,6214,6786,6028,5892,7037,9647,7959,8372,8481,8133,9589,10469,11480,11978,15022,16226,17155,16538,16583,16755,16821,17008,14748,27375,38441,35876,34431,26825,30726,34206,38309,39290,40426
"08000","Colorado","7","SA50","210","...","    Other taxes",77,65,94,139,152,154,148,249,281,413,282,595,593,511,617,860,575,621,546,853,1120,1327,2003,2707,3056,3057,4718,5409,5608,4633,6067,6232,7958,11392,12718,13683,15747,13857,9306,8586,8631,10115,10596,11281,11521,13543,17085,16763,18500,19978,24929,30424,35478,37729,39783,45790,55277,61232,65033,85240,65136,60587,103975,114040,73061,84927,75801,79885,84168
"08000","Colorado","7","SA50","230","...","  State and local personal property taxes",2926,3267,3515,3793,4119,4444,4738,4893,4676,4351,4495,7288,8020,8735,8328,9601,10613,12010,12972,14585,16433,17779,19587,20482,21199,26574,24167,24037,25394,25725,31411,35008,38465,34912,31875,34876,39892,42520,46493,56119,49866,59754,57186,62267,70796,72309,85511,87299,89616,105231,103510,122430,132898,156245,173253,215068,209047,208725,232121,254740,218429,206669,204427,211956,206589,214943,270140,247503,255256
"Note: See the included footnote file."
"SA50: Personal Current Taxes"
"Last updated: September 26, 2017-- new estimates for 2016; revised estimates for 2014-2015."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
