"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"96000","Southwest","6","SA5N 1/","10","...","Personal income (thousands of dollars)",742822291,780761079,849541752,900816481,916158455,953682907,1006445855,1101283761,1208863893,1284243510,1394758130,1320228177,1374987775,1490647485,1592627183,1628012943,1743669781,1805564422,1816997833,1873065099
"96000","Southwest","6","SA5N 1/","20","...","Population (persons) 2/",30239551,30827272,31380654,31891889,32430969,32923761,33475468,34098071,34944948,35624083,36269039,36899289,37472786,37972888,38521426,39030404,39619086,40243759,40820143,41339800
"96000","Southwest","6","SA5N 1/","30","...","Per capita personal income (dollars) 3/",24565,25327,27072,28246,28249,28966,30065,32298,34593,36050,38456,35779,36693,39256,41344,41711,44011,44866,44512,45309
"96000","Southwest","6","SA5N 1/","35","...","  Earnings by place of work",578172258,615157694,670311317,713826939,724789104,749614078,791472090,851153627,933981447,977549610,1042115937,975458074,1012594067,1085697172,1160842667,1212107354,1290558100,1324918428,1324659766,1369497971
"96000","Southwest","6","SA5N 1/","36","...","  Less: Contributions for government social insurance 4/",59737207,63263279,68048838,71645408,72973383,76112873,80606047,86239821,92853599,98915287,103199501,101639654,105016718,98836170,104166049,122343231,128947126,134289274,137778741,144512402
"96000","Southwest","6","SA5N 1/","37","...","    Employee and self-employed contributions for government social insurance",31013005,33002323,35434434,37277014,38040405,38927086,41330049,44552868,48504271,51898642,54683865,53945395,55175625,45784373,48001289,64222377,68116751,70749517,72811063,76323446
"96000","Southwest","6","SA5N 1/","38","...","    Employer contributions for government social insurance",28724202,30260956,32614404,34368394,34932978,37185787,39275998,41686953,44349328,47016645,48515636,47694259,49841093,53051797,56164760,58120854,60830375,63539757,64967678,68188956
"96000","Southwest","6","SA5N 1/","42","...","  Plus: Adjustment for residence 5/",432567,543649,610645,486405,-1226263,-1590726,-2011804,543627,268132,1545786,955704,778382,735145,581425,549861,500426,607436,668205,1034508,1053920
"96000","Southwest","6","SA5N 1/","45","...","  Equals: Net earnings by place of residence",518867618,552438064,602873124,642667936,650589458,671910479,708854239,765457433,841395980,880180109,939872140,874596802,908312494,987442427,1057226479,1090264549,1162218410,1191297359,1187915533,1226039489
"96000","Southwest","6","SA5N 1/","46","...","  Plus: Dividends, interest, and rent 6/",132121341,132917160,145633874,146575975,143016105,150163674,157725398,181649125,201244211,222499361,247485139,217786502,216317518,246471621,278699078,272671372,300912795,316618019,319842231,330739102
