"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"40000","Oklahoma","6","SA45","10","...","Cash receipts from marketings (thousands of dollars)",1038145,1228953,1172927,1490612,2304142,1919395,1959461,2006147,1925785,2699585,3858319,3564780,2993753,3161884,2781384,2892712,2667629,3138981,3267941,3728960,3949426,4010722,4307375,4096138,4267933,4268741,3871740,3651571,4456378,4017724,4427611,4786778,4490006,4464733,5146566,5770354,6189060,5701911,5898404,6349342,5500497,6732648,7975297,8068991,7906869,8630448,8083002,7047814
"40000","Oklahoma","6","SA45","20","...","  Cash receipts: Livestock and products",775274,880341,912101,1160413,1522548,1145313,1159316,1388041,1381736,2024557,2564719,2519769,2100552,2326299,1900170,1981428,1936348,2127053,2335702,2596634,2766423,2802755,3235898,2972349,3233676,3160199,2854661,2655378,3338128,3107419,3542305,3959233,3684114,3506776,4128332,4639413,4978796,4766470,4654974,4623784,4306897,5363427,6794987,6257476,6355914,7361245,6896313,5708082
"40000","Oklahoma","6","SA45","30","...","    Meat animals and other livestock",672338,775073,806253,1055777,1385538,993561,1012193,1222771,1214412,1830153,2338543,2264309,1817991,2040712,1612211,1670754,1630219,1771553,1986911,2214049,2301607,2347322,2804108,2503710,2716907,2588774,2283161,2034016,2752304,2460310,2888192,3342711,2966431,2916253,3492903,3798982,4153950,4044935,3794820,3636267,3482736,4326643,5715326,5261708,5207547,6160129,5814677,4794282
"40000","Oklahoma","6","SA45","31","...","      Cattle and calves",631909,734369,764695,1005548,1331074,942376,953078,1165563,1159035,1768695,2273679,2198145,1742700,1957156,1538668,1587203,1550669,1670208,1871202,2105222,2193529,2220125,2684147,2387788,2575458,2420971,2012173,1627198,2249577,2058200,2484857,2729902,2295839,2376007,2886945,2985324,3315646,3307486,3040972,2881790,2783054,3415813,4499047,4071521,3936997,4839816,4676931,3703924
"40000","Oklahoma","6","SA45","32","...","      Hogs and pigs",33082,33007,33253,40902,44266,40356,47845,44956,44564,50899,51425,52904,59929,48318,39074,46986,43364,45593,49327,46791,47856,68768,59337,56078,83685,119983,222858,359235,461149,359974,358874,566139,623303,492072,547745,756625,784886,687605,706711,679093,608204,831444,1115006,1088552,1166693,1216907,1041042,986871
"40000","Oklahoma","6","SA45","33","...","      Sheep and other livestock",7347,7697,8305,9327,10198,10829,11270,12252,10813,10559,13439,13260,15362,35238,34469,36565,36186,55752,66382,62036,60222,58429,60624,59844,57764,47820,48130,47583,41578,42136,44461,46670,47289,48174,58213,57033,53418,49844,47137,75384,91478,79386,101273,101635,103857,103406,96704,103487
"40000","Oklahoma","6","SA45","40","...","    Dairy products",71445,73083,75093,73557,85019,100393,93410,106364,109510,118038,131518,148617,163734,165606,163228,152668,156388,152988,152760,148350,168280,174460,152400,166455,166562,169974,167050,194052,170016,190320,191425,176800,208449,174555,177826,218750,199512,178044,236797,212100,144832,171000,201080,171051,165765,186221,134106,121422
"40000","Oklahoma","6","SA45","50","...","    Poultry and poultry products",31491,32185,30755,31079,51991,51359,53713,58906,57814,76366,94658,106843,118827,119981,124731,158006,149741,202512,196031,234235,296536,280973,279390,302184,350207,401451,404450,427310,415808,456789,462688,439722,509234,415968,457603,621681,625334,543491,623357,775417,679329,865784,878581,824717,982602,1014895,947530,792378
"40000","Oklahoma","6","SA45","60","...","  Cash receipts: Crops",262871,348612,260826,330199,781594,774082,800145,618106,544049,675028,1293600,1045011,893201,835585,881214,911284,731281,1011928,932239,1132326,1183003,1207967,1071477,1123789,1034257,1108542,1017079,996193,1118250,910305,885306,827545,805892,957957,1018234,1130941,1210264,935441,1243430,1725558,1193600,1369221,1180310,1811515,1550955,1269203,1186689,1339732
"40000","Oklahoma","6","SA45","70","...","    Total grains",198852,276965,197769,247582,614916,651650,666397,484659,427399,451778,1049025,835075,658345,597137,569058,626016,464998,609286,478475,627611,638592,566183,501158,551275,561008,592443,554335,544571,666505,559151,496700,464380,378608,491269,541337,630011,614608,469262,729602,1270613,771540,854040,700307,1357998,1068904,771853,720320,742645
"40000","Oklahoma","6","SA45","71","...","      Corn",3634,4344,3231,4974,8980,17785,12317,14585,10246,4495,11766,9977,8605,3908,9117,11283,10360,7627,8933,8983,15643,19021,21967,31019,36616,36163,41477,65110,59620,52720,59991,65976,47127,36266,40841,58486,55950,53159,87227,141517,128859,136269,137737,135136,177805,177081,132095,117513
"40000","Oklahoma","6","SA45","72","...","      Oats",1214,1733,1776,1689,3743,2201,1843,2507,1812,512,2824,2970,2553,1972,2744,1992,2001,2070,1802,4122,1810,1652,858,1024,813,942,473,529,603,226,295,199,240,629,747,418,348,163,654,893,738,487,320,538,458,941,470,398
"40000","Oklahoma","6","SA45","73","...","      Sorghum",17313,20165,14105,25595,37028,43188,37264,25508,15314,20497,38864,35457,26319,24725,24176,37114,40741,34143,34945,33995,42255,36078,22578,33678,33780,29035,41510,51849,54926,34643,25371,27654,24799,33301,21744,22452,24055,20481,34035,34009,47257,43696,27179,21621,48268,71420,61581,58935
"40000","Oklahoma","6","SA45","74","...","      Wheat",136344,202798,128535,163037,498553,515490,544684,358253,305636,345665,902807,716723,589872,538273,482180,552318,387258,543446,409489,547421,544005,476799,425349,452070,450317,478565,426097,377651,486614,423708,379287,341864,282183,385590,431264,490357,477395,354814,569513,1027038,491984,533290,405645,1120001,702155,388043,411064,421518
"40000","Oklahoma","6","SA45","75","...","      Soybeans",7562,8840,8796,11001,20512,30142,23636,30809,34094,34346,37258,30455,29412,27357,48320,21414,21215,19893,21980,30516,32919,30625,28814,31430,37250,44641,41686,45926,60935,43566,28145,24544,19947,30356,40095,49400,46652,31983,29362,57546,90963,118671,102168,44983,94820,105577,86777,116332
"40000","Oklahoma","6","SA45","76","...","      Other grains",32785,39085,41326,41286,46100,42844,46653,52997,60297,46263,55506,39493,1584,902,2521,1895,3423,2107,1326,2574,1960,2008,1592,2054,2232,3097,3092,3506,3807,4288,3611,4143,4312,5127,6646,8898,10208,8662,8811,9610,11739,21627,27258,35719,45398,28791,28333,27949
"40000","Oklahoma","6","SA45","80","...","    Hay, silage, etc.",14421,16970,21202,19461,32199,30578,34748,36737,30108,49708,45349,40611,49023,42711,59076,82134,78784,60241,65202,81830,76136,71364,57155,71267,73194,77219,68281,111275,120855,66580,76215,122506,139443,170066,145750,117113,124098,120096,148677,126053,90619,85091,65674,127552,159229,170918,118746,128534
"40000","Oklahoma","6","SA45","100","...","    Vegetables",5121,5512,5636,6432,7452,10833,8416,8512,7710,7250,6783,6661,35055,30894,31142,31295,34265,35712,37229,37835,41495,39154,40364,41113,47296,45266,45626,41734,39579,29910,32919,22940,25250,25005,46628,44880,42815,35104,37912,13627,14045,15317,12085,10943,9086,10053,13048,12611
"40000","Oklahoma","6","SA45","110","...","    Fruits and nuts",6008,4471,7274,3080,10928,1704,9242,3797,8389,11257,8246,5455,26084,9846,8710,19044,11080,14970,10165,30778,15273,8511,26106,16289,17494,21418,32015,7125,26883,13448,46824,13227,16312,12612,13116,47560,37783,30280,32072,16879,25412,49651,23815,37395,32412,26549,33415,37305
"40000","Oklahoma","6","SA45","111","...","    Greenhouse, nursery and mushroom products",8112,8469,9163,9924,11353,12307,13341,22404,23748,26123,28735,28735,28754,31671,54107,51185,57048,161890,193787,215080,234290,273000,278727,286939,184570,181520,179475,163506,142171,113425,114920,115127,139264,170639,145309,154638,238403,154700,165700,164288,162876,161464,160052,158639,158656,147948,149801,154803
"40000","Oklahoma","6","SA45","112","...","    Forest and maple products",461,498,475,668,968,1033,784,1120,1153,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"40000","Oklahoma","6","SA45","113","...","    Tobacco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40000","Oklahoma","6","SA45","114","...","    Cotton",25154,30281,15038,38722,97956,62765,58314,55815,40312,121403,149920,122801,49310,72928,112002,49456,38879,68492,87354,75489,113850,137366,84975,65979,85446,101097,58924,51215,49342,57440,43096,34597,32087,38243,66030,71612,86458,67622,79339,85626,86239,157769,159989,52955,53414,77300,85973,196268
"40000","Oklahoma","6","SA45","115","...","    Other crops",4742,5446,4269,4330,5822,3212,8903,5062,5230,7509,5542,5673,46630,50398,47119,52154,46227,61337,60027,63703,63367,112389,82992,90927,65249,89579,78423,76767,72915,70351,74632,54768,74928,50123,60064,65127,66099,58377,50128,48472,42869,45889,58388,66033,69254,64582,65386,67566
"40000","Oklahoma","6","SA45","120","...","Other income",149347,152372,147724,158457,121107,68074,78558,86367,143988,167742,103416,91808,183811,271344,487096,437629,449813,613327,493749,448326,426824,476502,456180,401022,480900,364753,359783,434706,446581,574175,839331,689646,680698,588565,712728,594086,710343,748202,768055,728075,769860,599024,1243600,894983,1141842,2525180,1115606,871652
"40000","Oklahoma","6","SA45","130","...","  Government payments",115214,117951,112067,119400,66869,14355,18777,27679,84132,102604,41676,34890,124474,127727,351727,309379,249477,393025,362769,288406,234817,319040,290922,248322,323949,207003,164662,236704,205603,304393,532263,440083,393034,317226,358126,213839,311951,243293,249017,316838,229207,318734,341770,295627,356751,1013243,534310,309006
"40000","Oklahoma","6","SA45","140","...","  Imputed and miscellaneous income received 1/",34133,34421,35657,39057,54238,53719,59781,58688,59856,65138,61740,56918,59337,143617,135369,128250,200336,220302,130980,159920,192007,157462,165258,152700,156951,157750,195121,198002,240978,269782,307068,249563,287664,271339,354602,380247,398392,504909,519038,411237,540653,280290,901830,599356,785091,1511937,581296,562646
"40000","Oklahoma","6","SA45","150","...","Production expenses",1002675,1046778,1108933,1284986,1741246,1691043,1656763,1800039,2207256,2536632,3357745,3303977,3290006,3129271,3118003,3075472,2930775,2896883,3087584,3512904,3634652,3764656,4016971,3670048,3837144,4090038,3999223,3971637,4392740,4155279,4482023,4572126,4549059,4149366,4701869,5384752,5529847,5678806,6574025,6679311,6612284,6483259,6898769,6919975,7542643,8867470,7855605,7242584
"40000","Oklahoma","6","SA45","160","...","  Feed purchased",147319,173613,187326,215288,363277,361549,273472,312867,295826,428448,597770,660254,575777,396650,405094,385357,348829,393932,383634,470059,506989,496119,463811,454596,449445,493994,602940,618421,591342,546977,519642,508666,518079,346250,591554,721233,680203,839392,1098200,1054273,1217434,1029171,997794,1029681,1157695,1558141,996286,1005080
"40000","Oklahoma","6","SA45","170","...","  Livestock purchased",281066,276014,316950,400911,555812,359785,342302,358593,628637,689531,1053923,808283,709686,626107,614225,551663,573072,624986,745844,1049269,1101540,1177463,1344736,1103395,1166680,1321998,903184,768522,1100066,948290,1184673,1289465,1187303,1244351,1338178,1592257,1594014,1467852,1463556,1278242,1293735,1474813,1625839,1696662,1947025,2486620,2424625,1607168
"40000","Oklahoma","6","SA45","180","...","  Seed purchased",14866,16208,15812,18489,27444,30709,32787,33310,35053,33651,35864,38318,39251,34939,29600,37217,34344,34959,35699,43687,46464,46863,52070,49868,48686,49427,52171,55942,60791,67303,62626,59636,65473,52206,64859,70456,74224,74383,86949,118068,108000,113492,128136,145921,152762,147152,154282,150673
