"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"11000","District of Columbia","2","SA7N 1/","50","...","Wages and salaries by place of work (thousands of dollars)",30716053,33322139,35400343,37606349,39588333,41336514,44190006,46632925,49269386,51993585,54335454,55127553,57925900,59872323,61194223,62240415,64680012,67513670,69752657,72449568
"11000","District of Columbia","2","SA7N 1/","81","111-112","  Farm wages and salaries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","District of Columbia","2","SA7N 1/","82","...","  Nonfarm wages and salaries",30716053,33322139,35400343,37606349,39588333,41336514,44190006,46632925,49269386,51993585,54335454,55127553,57925900,59872323,61194223,62240415,64680012,67513670,69752657,72449568
"11000","District of Columbia","2","SA7N 1/","90","113-814","    Private nonfarm wages and salaries",17858096,19868665,21767362,23032426,23839372,24758938,26636846,28017821,30110372,32274700,33503057,32904391,33952893,35663965,37288659,38540084,40389429,42561661,43952517,45769961
"11000","District of Columbia","2","SA7N 1/","100","113-115","      Forestry, fishing, and related activities","(T)","(T)","(T)","(D)","(D)",0,0,0,0,0,0,0,0,0,0,0,"(L)",0,0,0
"11000","District of Columbia","2","SA7N 1/","101","113","        Forestry and logging","(T)","(T)","(T)","(D)","(D)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"11000","District of Columbia","2","SA7N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"11000","District of Columbia","2","SA7N 1/","103","115","        Support activities for agriculture and forestry","(T)","(T)","(T)",0,0,0,0,0,0,0,0,0,0,0,0,0,"(L)",0,0,"(NA)"
"11000","District of Columbia","2","SA7N 1/","200","21","      Mining, quarrying, and oil and gas extraction",7855,9742,"(T)","(D)","(D)",6984,3757,"(D)",0,0,0,0,0,0,0,0,0,0,0,0
"11000","District of Columbia","2","SA7N 1/","201","211","        Oil and gas extraction",6084,7642,"(T)",7534,7234,"(D)","(D)","(D)",0,0,0,0,0,0,0,0,0,0,0,"(NA)"
