"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"11000","District of Columbia","2","SA50","82","...","      Less: Refunds",16442,19401,16709,16712,18095,23413,21670,23279,23330,22393,24475,27914,30595,32628,31764,34694,35380,28712,31898,40200,44281,42748,54281,61990,62466,91048,99508,130766,115456,124147,124884,128708,201408,187085,203629,230537,260712,240605,248591,240600,255640,227587,235341,255463,239763,229630,224352,231327,226197,232798,242283,299023,320297,361074,450682,423455,438877,411560,477790,464112,647188,618728,577702,570673,579831,551133,567088,548734,610819
"11000","District of Columbia","2","SA50","120","...","  State governments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","District of Columbia","2","SA50","130","...","    Income taxes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","District of Columbia","2","SA50","150","...","    Motor vehicle licenses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","District of Columbia","2","SA50","160","...","    Other taxes 5/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","District of Columbia","2","SA50","180","...","  Local governments",5133,5613,5114,4376,4500,4564,5382,7262,13011,20467,24960,29242,31787,35047,40279,36130,39371,42966,63311,62201,68170,84393,102570,115322,137701,140264,166315,177966,213636,216670,219452,234401,235416,328062,338809,366568,405121,442383,461805,531894,640180,634761,659694,647398,662678,613220,662017,693852,719718,802950,911235,1007567,1105115,1100088,945318,993442,1216345,1358691,1229990,1446690,1368695,1082367,1154346,1329429,1550117,1651965,1688111,1759111,1857848
"11000","District of Columbia","2","SA50","190","...","    Income taxes",4452,4844,4467,3972,4172,4266,5019,6501,12181,19384,22222,25831,27816,29209,36070,30813,33953,37672,57831,57255,63977,77965,94248,106270,128294,131083,156168,167023,201117,204088,208024,222823,224043,316654,327000,354223,392937,430570,449866,519972,626981,621223,645782,633302,648841,602561,652741,683027,707418,790280,898773,998490,1096600,1091050,927438,977143,1197476,1339836,1212888,1428501,1347825,1062479,1136358,1304924,1522234,1624635,1661903,1731670,1830354
"11000","District of Columbia","2","SA50","200","...","    Motor vehicle licenses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6403,8295,9023,9376,9148,10112,10906,12479,12539,11382,11529,11321,11352,11749,12281,12116,11740,11861,11839,13107,13440,13807,13983,13670,10500,9166,10688,12087,12465,12242,9077,8515,9038,17666,16041,18559,18519,16719,17828,20453,19386,17554,23898,27174,26536,25301,26248,26395
"11000","District of Columbia","2","SA50","210","...","    Other taxes",681,769,647,404,328,298,363,761,830,1083,2738,3411,3971,5838,4209,5317,5418,5294,5480,4946,4193,25,27,29,31,33,35,37,40,43,46,49,52,56,60,64,68,73,78,83,92,98,105,113,167,159,110,137,213,205,220,0,0,0,214,258,310,336,383,361,417,502,434,607,709,794,907,1193,1099
"11000","District of Columbia","2","SA50","230","...","  State and local personal property taxes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Note: See the included footnote file."
"SA50: Personal Current Taxes"
"Last updated: March 22, 2018-- revised estimates for 2010-2016."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
