"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"91000","New England","1","SA50","10","...","Personal income (thousands of dollars)",14045986,13858009,15314130,17038426,18096078,19252169,19542538,20941987,22390931,23642429,23896113,25472380,26550973,27877650,29568315,30868753,33046872,35438608,38494648,41827537,45296149,50092137,54010929,57526289,62322433,67889746,73620137,79341132,86190627,94396916,104910348,117290889,132576796,148165962,161319032,174311129,195596611,211378686,228359062,248434444,273461964,292878429,301162055,305442858,323283181,335381530,349543203,369066158,389875219,414734730,444886128,472325899,521202209,546199664,550768521,565304556,594374175,620465114,667514335,702558135,735337998,727915987,753281178,785316268,812577266,812475360,843685854,883903327,903272776
"91000","New England","1","SA50","15","...","  Less: Personal current taxes",1360388,1136321,1339269,1864263,2255337,2298995,2026051,2292050,2470823,2595180,2606670,2852876,3168048,3205239,3471754,3676406,3465842,3804651,4418016,4933666,5933050,7100502,6859949,6605184,7952445,8339094,9169341,8806246,10245851,11418179,13293036,15682275,18150701,21100567,22162404,22334929,24235959,27401853,30615774,34822392,35629714,38614521,39266311,38511279,40962531,43315606,45741342,49960323,56659110,64023852,71982852,77886016,91957253,90304739,73788275,70428037,73910299,83475762,92108119,104509097,103203392,79666350,86644603,100989948,102495381,115177445,122062121,130423503,130514454
"91000","New England","1","SA50","16","...","Equals: Disposable personal income",12685598,12721688,13974861,15174163,15840741,16953174,17516487,18649937,19920108,21047249,21289443,22619504,23382925,24672411,26096561,27192347,29581030,31633957,34076632,36893871,39363099,42991635,47150980,50921105,54369988,59550652,64450796,70534886,75944776,82978737,91617312,101608614,114426095,127065395,139156628,151976200,171360652,183976833,197743288,213612052,237832250,254263908,261895744,266931579,282320650,292065924,303801861,319105835,333216109,350710878,372903276,394439883,429244956,455894925,476980246,494876519,520463876,536989352,575406216,598049038,632134606,648249637,666636575,684326320,710081885,697297915,721623733,753479824,772758322
"91000","New England","1","SA50","20","...","Population (persons) 1/",9232000,9379000,9316000,9289000,9358000,9628000,9833000,9871000,9928000,10030000,10219000,10437000,10532000,10666000,10800000,10986000,11186000,11329000,11430000,11562000,11637000,11735000,11878088,11996218,12087834,12147736,12156540,12176402,12207302,12257357,12302714,12345269,12371656,12435782,12467917,12544350,12641838,12740544,12833004,12951233,13084523,13181740,13229502,13247630,13271045,13334364,13396380,13472634,13554814,13642197,13733828,13837653,13949721,14041043,14122441,14182454,14206683,14216656,14245540,14279205,14340115,14403575,14468393,14528782,14584723,14643033,14696147,14726156,14757573
"91000","New England","1","SA50","30","...","Per capita personal income (dollars) 2/",1521,1478,1644,1834,1934,2000,1987,2122,2255,2357,2338,2441,2521,2614,2738,2810,2954,3128,3368,3618,3892,4269,4547,4795,5156,5589,6056,6516,7061,7701,8527,9501,10716,11914,12939,13896,15472,16591,17795,19182,20900,22218,22764,23056,24360,25152,26092,27394,28763,30401,32393,34133,37363,38900,39000,39859,41838,43644,46858,49201,51278,50537,52064,54052,55714,55485,57409,60023,61207
"91000","New England","1","SA50","50","...","Per capita disposable personal income (dollars) 3/",1374,1356,1500,1634,1693,1761,1781,1889,2006,2098,2083,2167,2220,2313,2416,2475,2644,2792,2981,3191,3383,3664,3970,4245,4498,4902,5302,5793,6221,6770,7447,8231,9249,10218,11161,12115,13555,14440,15409,16494,18177,19289,19796,20149,21273,21903,22678,23685,24583,25708,27152,28505,30771,32469,33775,34894,36635,37772,40392,41883,44082,45006,46075,47101,48687,47620,49103,51166,52364
"91000","New England","1","SA50","60","...","Personal current taxes",1360388,1136321,1339269,1864263,2255337,2298995,2026051,2292050,2470823,2595180,2606670,2852876,3168048,3205239,3471754,3676406,3465842,3804651,4418016,4933666,5933050,7100502,6859949,6605184,7952445,8339094,9169341,8806246,10245851,11418179,13293036,15682275,18150701,21100567,22162404,22334929,24235959,27401853,30615774,34822392,35629714,38614521,39266311,38511279,40962531,43315606,45741342,49960323,56659110,64023852,71982852,77886016,91957253,90304739,73788275,70428037,73910299,83475762,92108119,104509097,103203392,79666350,86644603,100989948,102495381,115177445,122062121,130423503,130514454
"91000","New England","1","SA50","70","...","  Federal government 4/",1271100,1037125,1226353,1727059,2105152,2147866,1864052,2108594,2272233,2391005,2377652,2570251,2878710,2898915,3139161,3334972,3089968,3432793,3971742,4514663,5379138,6362375,5996616,5657129,6625526,6962614,7688102,7344859,8414492,9453743,11078346,13199436,15316247,17803173,18634999,18422191,19687812,22503836,24967572,28761136,29263994,31537182,31080713,30149083,31128245,33254508,35138005,38779691,44086504,50685814,56977094,62750423,75022594,72559544,58658749,54511616,56223368,63859614,71259782,81757213,79117804,58705949,65215734,77258252,77541688,88449504,94692951,101873102,102013543
"91000","New England","1","SA50","80","...","    Income taxes (net of refunds) 4/",1271100,1037125,1226353,1727059,2105152,2147866,1864052,2108594,2272233,2391005,2377652,2570251,2878710,2898915,3139161,3334972,3089968,3432793,3971742,4514663,5379138,6362375,5996616,5657129,6625526,6962614,7688102,7344859,8414492,9453743,11078346,13199436,15316247,17803173,18634999,18422191,19687812,22503836,24967572,28761136,29263994,31537182,31080713,30149083,31128245,33254508,35138005,38779691,44086504,50685814,56977094,62750423,75022594,72559544,58658749,54511616,56223368,63859614,71259782,81757213,79117804,58705949,65215734,77258252,77541688,88449504,94692951,101873102,102013543
"91000","New England","1","SA50","81","...","      Income taxes (gross) 4/",1395116,1201928,1340763,1850843,2249427,2328964,2062123,2313600,2495064,2625945,2636534,2843401,3163234,3223192,3477573,3701054,3478963,3748326,4350586,5024357,5996146,7031344,6858945,6572178,7507335,8300805,9110818,9303924,9818617,10936068,12643191,14827109,17362142,20084011,21265530,21389066,22770068,25792780,28742452,32797567,33552562,35754706,35608460,35060782,35794991,37616669,39525877,43556367,48869063,55623590,62219212,69325091,81978043,80285133,68424169,63994638,66177770,73048429,81172980,92073385,93214669,72503878,77426914,88079269,88623900,99387219,106457552,113809173,114937312
"91000","New England","1","SA50","82","...","      Less: Refunds",124016,164803,114410,123784,144275,181098,198071,205006,222831,234940,258882,273150,284524,324277,338412,366082,388995,315533,378844,509694,617008,668969,862329,915049,881809,1338191,1422716,1959065,1404125,1482325,1564845,1627673,2045895,2280838,2630531,2966875,3082256,3288944,3774880,4036431,4288568,4217524,4527747,4911699,4666746,4362161,4387872,4776676,4782559,4937776,5242118,6574668,6955449,7725589,9765420,9483022,9954402,9188815,9913198,10316172,14096865,13797929,12211180,10821017,11082212,10937715,11764601,11936071,12923769
