"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"93000","Great Lakes","3","SA6","1","...","Compensation of employees (thousands of dollars) 1/",58171451,63413437,66197971,66145518,70816912,74570536,80476703,87803830,97235006,102013090,111903250,123591363,128558204,136773648,150271286,168268987,181146771,188339720,210518146,236067244,265187795,291785507,304891677,326606329,331932274,348744955,384076528,411890210,437824088,463891485,502556607,532558226,563501254,581444228,623161347,653572822,695015587,728315235,760203287,803648167,857699639,905107723,956699082,973400097
"93000","Great Lakes","3","SA6","5","...","  Wages and salaries",53415769,58079444,60305963,60179982,64188363,67478494,72729462,79288938,87130592,91563845,100364399,110153871,114415436,121023793,132045169,147543086,158491426,162865875,181586318,202216366,226701768,248699119,258625084,276476954,279169308,291167001,320306474,342191409,361765204,383824585,414523466,436923594,460488159,472080790,500341166,523574181,557944634,589698081,619114237,658379296,703086091,742124523,782688148,791356051
"93000","Great Lakes","3","SA6","6","...","  Supplements to wages and salaries",4755682,5333993,5892008,5965536,6628549,7092042,7747241,8514892,10104414,10449245,11538851,13437492,14142768,15749855,18226117,20725901,22655345,25473845,28931828,33850878,38486027,43086388,46266593,50129375,52762966,57577954,63770054,69698801,76058884,80066900,88033141,95634632,103013095,109363438,122820181,129998641,137070953,138617154,141089050,145268871,154613548,162983200,174010934,182044046
"93000","Great Lakes","3","SA6","7","...","    Employer contributions for employee pension and insurance funds 2/",3355463,3588086,3785244,3889993,4243626,4448084,4991045,5703234,6440535,6688784,7467148,8611092,9242764,10362073,11826866,12416245,13449013,16187945,18010674,21449073,24004411,26762589,29658670,31297039,33533503,36742226,39579052,44028458,48724219,51619439,56450736,62555198,67666751,72522535,83516304,88372138,92260733,91738076,92902282,95204372,102299179,108268960,117374903,124764050
"93000","Great Lakes","3","SA6","8","...","    Employer contributions for government social insurance",1400219,1745907,2106764,2075543,2384923,2643958,2756196,2811658,3663879,3760461,4071703,4826400,4900004,5387782,6399251,8309656,9206332,9285900,10921154,12401805,14481616,16323799,16607923,18832336,19229463,20835728,24191002,25670343,27334665,28447461,31582405,33079434,35346344,36840903,39303877,41626503,44810220,46879078,48186768,50064499,52314369,54714240,56636031,57279996
"93000","Great Lakes","3","SA6","9","...","Average compensation per job (dollars) 3/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",7938,8349,8950,9641,10323,11000,11827,12858,13935,15061,16309,17616,19099,20157,21209,22399,23468,24424,25214,26589,27456,28669,29836,31719,32644,33762,34507,35530,36952,38755,40250,41975,43323
"93000","Great Lakes","3","SA6","81","[01-02]","  Farm compensation",310089,316279,334957,361422,383405,417134,405963,398130,396160,400351,407146,419801,460619,465590,490501,574854,688280,786169,913129,976936,941627,1045067,1098739,1088878,1235747,1180666,1170315,1174541,1090162,1086881,1255377,1397581,1691479,1708550,1843358,1931512,1878694,1850175,1839512,1995219,2238123,2124107,2278036,2322336
"93000","Great Lakes","3","SA6","82","...","  Nonfarm compensation",57861362,63097158,65863014,65784096,70433507,74153402,80070740,87405700,96838846,101612739,111496104,123171562,128097585,136308058,149780785,167694133,180458491,187553551,209605017,235090308,264246168,290740440,303792938,325517451,330696527,347564289,382906213,410715669,436733926,462804604,501301230,531160645,561809775,579735678,621317989,651641310,693136893,726465060,758363775,801652948,855461516,902983616,954421046,971077761
"93000","Great Lakes","3","SA6","90","...","    Private nonfarm compensation",50420374,55346345,57542963,56781106,60911851,64067545,69178819,75703179,83796198,87590993,95813707,105786834,108478485,114449665,125867142,141804148,152590636,156560557,176544751,199644431,225349134,248537396,257809404,276080791,277664550,291549052,323229118,346883297,368799135,391227796,424482293,448673559,472486756,484332097,518012330,543839713,581270561,610833359,638665576,677979724,727201868,767309979,810702946,819305440
"93000","Great Lakes","3","SA6","100","[07-08]","      Agricultural services, forestry, and fishing",73932,74040,81011,81585,88825,93780,100152,108902,115528,126992,139770,153417,169304,189514,206864,244554,274898,288303,344430,390575,530652,628384,728098,698624,747891,834062,959310,1083386,1219363,1373636,1536525,1691523,1897839,1971489,2098217,2174502,2330190,2405002,2541891,2729801,2964118,3373276,3581845,3880139
"93000","Great Lakes","3","SA6","110","07","        Agricultural services",70404,71310,78975,79364,87009,92024,98467,107192,113931,125468,138321,151627,167377,187368,204464,241697,271872,284672,340220,386475,524270,620394,718142,687307,737646,822370,945231,1067981,1203446,1354626,1514094,1669796,1872593,1943977,2071002,2145250,2298544,2369739,2507023,2693204,2928431,3333466,3540425,"(NA)"
"93000","Great Lakes","3","SA6","120","...","        Forestry and fishing",3528,2730,2036,2221,1816,1756,1685,1710,1597,1524,1449,1790,1927,2146,2400,2857,3026,3631,4210,4100,6382,7990,9956,11317,10245,11692,14079,15405,15917,19010,22431,21727,25246,27512,27215,29252,31646,35263,34868,36597,35687,39810,41420,"(NA)"
"93000","Great Lakes","3","SA6","121","08","          Forestry",828,188,172,281,229,138,115,121,132,150,175,213,329,352,331,374,399,907,945,1039,2979,3542,5110,6091,6465,7734,9783,11388,12162,15063,17645,17472,20703,22606,21610,23332,24899,27044,26565,27269,27373,30091,31131,"(NA)"
