"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"09000","Connecticut","1","SA50","82","...","      Less: Refunds",35174,47051,31007,36520,43333,54975,60473,66507,68338,75666,82130,85414,87429,97039,102228,109629,118311,95322,115854,155691,190011,203735,265709,268035,254414,388378,409033,567956,398369,437051,408814,418406,524544,594396,687436,894849,922732,998852,1094451,1124862,1156757,1189698,1246857,1343735,1306829,1273499,1255264,1367465,1332982,1373065,1430794,1779234,1875912,2037234,2602723,2520307,2700730,2436770,2642975,2741828,3821230,3786184,3307421,2934222,2984463,2966341,3346191,3330227,3550619
"09000","Connecticut","1","SA50","120","...","  State governments",6387,6674,7164,7923,8435,8931,10245,9339,9343,11536,11819,12834,13452,14179,14537,17656,18640,19961,20861,21668,23525,26701,39371,49514,95007,90749,57532,55457,100630,122981,138932,151525,161035,199649,202654,292250,348630,415074,485445,573371,510727,632777,759874,1073371,2247312,2410383,2539843,2555075,3148915,3137757,3678977,3712892,4137310,4455899,3795354,3960498,4631416,5439174,5877129,6063269,6966374,6209936,6174550,7018835,7582991,8054035,8072261,8149179,7937208
"09000","Connecticut","1","SA50","130","...","    Income taxes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5797,15302,58770,49927,18087,12477,49144,65485,75288,90668,100898,132779,133314,219973,264973,309127,355698,426024,361642,480553,605147,922285,2081204,2250734,2378555,2382433,2984642,2962446,3497350,3530169,3954000,4272528,3605099,3781113,4447027,5248423,5687665,5879036,6787079,6029399,5983910,6835165,7383845,7859950,7871814,7939936,7725249
"09000","Connecticut","1","SA50","150","...","    Motor vehicle licenses",5895,6188,6621,7334,7790,8270,9601,8687,8689,10836,11155,12275,12933,13649,14009,17067,17967,19266,20139,21039,22795,25883,32943,33479,35204,39595,38637,42073,50677,56161,62297,59374,58246,63946,65165,66714,77936,100874,123975,140731,144488,146419,147573,144789,160842,154010,154956,167483,160305,170056,176113,178215,179281,179478,185953,174914,179478,185987,184368,176161,171542,168837,168372,165223,184574,183836,190415,197237,199764
"09000","Connecticut","1","SA50","160","...","    Other taxes 5/",492,486,543,589,645,661,644,652,654,700,664,559,519,530,528,589,673,695,722,629,730,618,631,733,1033,1227,808,907,809,1335,1347,1483,1891,2924,4175,5563,5721,5073,5772,6616,4597,5805,7154,6297,5266,5639,6332,5159,3968,5255,5514,4508,4029,3893,4302,4471,4911,4764,5096,8072,7753,11700,22268,18447,14572,10249,10032,12006,12195
"09000","Connecticut","1","SA50","180","...","  Local governments",129,139,145,128,115,111,112,203,232,292,172,338,354,309,355,574,685,678,674,562,693,925,990,1029,1219,1331,2060,2001,2384,2188,2852,2914,3299,4211,4403,5134,5618,6200,5318,6266,6873,7020,6561,6035,6119,6380,6901,6555,7157,7730,9939,11174,8840,10533,12200,14042,16951,18778,19943,20638,19733,15448,19159,18211,22017,24746,27481,28962,30515
"09000","Connecticut","1","SA50","190","...","    Income taxes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09000","Connecticut","1","SA50","200","...","    Motor vehicle licenses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09000","Connecticut","1","SA50","210","...","    Other taxes",129,139,145,128,115,111,112,203,232,292,172,338,354,309,355,574,685,678,674,562,693,925,990,1029,1219,1331,2060,2001,2384,2188,2852,2914,3299,4211,4403,5134,5618,6200,5318,6266,6873,7020,6561,6035,6119,6380,6901,6555,7157,7730,9939,11174,8840,10533,12200,14042,16951,18778,19943,20638,19733,15448,19159,18211,22017,24746,27481,28962,30515
"09000","Connecticut","1","SA50","230","...","  State and local personal property taxes",7051,7872,8469,9140,9923,10707,11415,11788,11266,10483,11509,19449,22055,24565,25003,26227,26642,27924,28133,29671,31528,34653,38610,38341,37656,35379,34480,36745,39267,40116,49298,55223,60927,56422,60397,68017,70778,59955,90155,81870,104093,124322,144077,144470,152419,96197,125017,131382,156427,153459,138570,168334,188156,239276,249037,269232,266820,289147,330227,325022,312231,257296,253146,307757,342680,350694,366772,392655,404955
"Note: See the included footnote file."
"SA50: Personal Current Taxes"
"Last updated: March 22, 2018-- revised estimates for 2010-2016."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
