"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"40000","Oklahoma","6","SA25N 1/","10","...","Total employment (number of jobs)",1938588,1953783,1994390,2009163,1987638,1972160,1999844,2045118,2098351,2153252,2190710,2142952,2131426,2160846,2212883,2248933,2273657,2287459,2278741
"40000","Oklahoma","6","SA25N 1/","20","...","  Wage and salary employment",1516388,1532662,1563936,1577383,1556554,1525504,1545330,1575795,1618739,1648795,1677706,1625164,1607228,1626838,1658230,1680348,1700704,1707004,1688523
"40000","Oklahoma","6","SA25N 1/","40","...","  Proprietors employment",422200,421121,430454,431780,431084,446656,454514,469323,479612,504457,513004,517788,524198,534008,554653,568585,572953,580455,590218
"40000","Oklahoma","6","SA25N 1/","50","...","    Farm proprietors employment",86745,87469,88277,86922,81330,79462,77683,77348,75885,78898,77513,76397,75988,74760,73185,73334,72916,71058,71112
"40000","Oklahoma","6","SA25N 1/","60","...","    Nonfarm proprietors employment 2/",335455,333652,342177,344858,349754,367194,376831,391975,403727,425559,435491,441391,448210,459248,481468,495251,500037,509397,519106
"40000","Oklahoma","6","SA25N 1/","70","111-112","  Farm employment",97567,97464,100194,101266,93549,89220,89601,88937,86574,91001,90198,87780,85474,83507,83634,84747,82688,76857,78512
"40000","Oklahoma","6","SA25N 1/","80","...","  Nonfarm employment",1841021,1856319,1894196,1907897,1894089,1882940,1910243,1956181,2011777,2062251,2100512,2055172,2045952,2077339,2129249,2164186,2190969,2210602,2200229
"40000","Oklahoma","6","SA25N 1/","90","113-814","    Private nonfarm employment",1520637,1532693,1563763,1573133,1554533,1548077,1568910,1607594,1653665,1699500,1731792,1675747,1665472,1705263,1761171,1793661,1821519,1838736,1829338
"40000","Oklahoma","6","SA25N 1/","100","113-115","      Forestry, fishing, and related activities",9127,8697,8215,7659,8414,7738,8233,8310,8227,8703,8893,8808,8848,8765,8829,8867,9365,8806,8787
"40000","Oklahoma","6","SA25N 1/","101","113","        Forestry and logging",1103,1123,1022,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"40000","Oklahoma","6","SA25N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"40000","Oklahoma","6","SA25N 1/","103","115","        Support activities for agriculture and forestry",7280,6913,6546,6201,6793,6332,6724,6682,6651,7174,7356,7426,7527,7429,7393,7383,7887,7360,7320
"40000","Oklahoma","6","SA25N 1/","200","21","      Mining, quarrying, and oil and gas extraction",57878,55675,52783,58320,54189,62030,59186,63826,73892,81570,100940,91491,105103,102800,131553,139527,138038,136012,126764
"40000","Oklahoma","6","SA25N 1/","201","211","        Oil and gas extraction",41973,40223,37361,40134,36836,42195,37935,39975,45322,47740,63005,63005,75601,67488,88163,97028,93085,98312,95486
"40000","Oklahoma","6","SA25N 1/","202","212","        Mining (except oil and gas)",2638,2568,2652,2560,2428,2473,2328,2494,2690,3270,3191,2795,2857,2805,3636,3324,3302,3249,3421
"40000","Oklahoma","6","SA25N 1/","203","213","        Support activities for mining",13267,12884,12770,15626,14925,17362,18923,21357,25880,30560,34744,25691,26645,32507,39754,39175,41651,34451,27857
"40000","Oklahoma","6","SA25N 1/","300","22","      Utilities",10012,10093,10442,11269,10989,9674,9728,9959,10294,10873,11434,11792,11576,11436,12000,12015,12334,12509,11996
"40000","Oklahoma","6","SA25N 1/","400","23","      Construction",103455,105912,108618,111725,108542,110852,112674,119843,124968,127591,130659,122924,117367,118694,121387,126643,127146,126533,125886
"40000","Oklahoma","6","SA25N 1/","401","236","        Construction of buildings",19966,21350,22330,23775,25195,22182,22313,24339,25485,25506,26283,24248,23362,22198,22024,22602,22169,23706,24967
"40000","Oklahoma","6","SA25N 1/","402","237","        Heavy and civil engineering construction",12896,13565,14176,15822,14515,14076,13416,14235,15232,15706,16070,15866,15640,15959,17726,19864,19476,18286,17946
"40000","Oklahoma","6","SA25N 1/","403","238","        Specialty trade contractors",70593,70997,72112,72128,68832,74594,76945,81269,84251,86379,88306,82810,78365,80537,81637,84177,85501,84541,82973
"40000","Oklahoma","6","SA25N 1/","500","31-33","      Manufacturing",177288,175762,178034,176090,158854,149704,149134,151278,155795,157638,157200,139549,132075,140175,145755,148079,150966,148298,140304
"40000","Oklahoma","6","SA25N 1/","510","321,327-339","        Durable goods manufacturing",116842,115573,117365,117329,104015,97415,97689,99931,104878,107892,108441,92729,86478,93200,99791,101725,104277,102186,93739
"40000","Oklahoma","6","SA25N 1/","511","321","          Wood product manufacturing",4264,4414,4339,4494,4380,4437,4459,4502,4344,4065,3586,2806,2380,2306,2214,2329,2396,2518,2610
"40000","Oklahoma","6","SA25N 1/","512","327","          Nonmetallic mineral product manufacturing",8798,8835,9198,8744,8375,8352,8643,8584,8836,8716,8703,8023,7457,7328,7313,7469,7496,7814,7834
"40000","Oklahoma","6","SA25N 1/","513","331","          Primary metal manufacturing",4419,4148,4596,4729,3736,3848,4170,4395,4706,4738,5112,4149,4064,4551,4871,4902,4515,4053,3694
"40000","Oklahoma","6","SA25N 1/","514","332","          Fabricated metal product manufacturing",26989,28125,28196,28956,26276,22390,22154,22669,24295,24796,25153,21963,20646,22959,25313,25570,26756,26118,23175
"40000","Oklahoma","6","SA25N 1/","515","333","          Machinery manufacturing",26807,25501,26794,27593,23853,23337,23674,25210,27581,30371,31592,27142,25050,28126,31105,31811,32608,31155,26667
"40000","Oklahoma","6","SA25N 1/","516","334","          Computer and electronic product manufacturing",12263,11323,11407,10629,6582,5865,5361,5609,5958,6432,6503,5846,5131,5183,5231,5121,5022,5026,4730
"40000","Oklahoma","6","SA25N 1/","517","335","          Electrical equipment, appliance, and component manufacturing",3141,2915,3111,3309,3354,3241,3159,3192,3348,3407,3270,3253,3255,3240,3154,2999,3146,3185,3240
"40000","Oklahoma","6","SA25N 1/","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",14096,14740,14641,14967,13999,13025,12823,11854,11045,10124,9224,6578,6024,6194,6568,6653,7214,"(D)","(D)"
"40000","Oklahoma","6","SA25N 1/","519","3364-3369","          Other transportation equipment manufacturing",6028,5680,5551,5087,4132,4213,4858,5153,5668,6313,6744,5620,5650,6264,6858,7626,7877,"(D)","(D)"
"40000","Oklahoma","6","SA25N 1/","521","337","          Furniture and related product manufacturing",4125,4175,3821,3535,3341,3127,3185,3161,3093,2796,2844,1931,1726,2027,2199,2277,2383,2501,2474
"40000","Oklahoma","6","SA25N 1/","522","339","          Miscellaneous manufacturing",5912,5717,5711,5286,5987,5580,5203,5602,6004,6134,5710,5418,5095,5022,4965,4968,4864,4746,4690
"40000","Oklahoma","6","SA25N 1/","530","311-316,322-326","        Nondurable goods manufacturing",60446,60189,60669,58761,54839,52289,51445,51347,50917,49746,48759,46820,45597,46975,45964,46354,46689,46112,46565
"40000","Oklahoma","6","SA25N 1/","531","311","          Food manufacturing",18825,19523,19965,20696,20212,19889,20204,19960,20005,19919,19446,18949,18323,18548,18329,18187,18170,17983,18375
"40000","Oklahoma","6","SA25N 1/","532","312","          Beverage and tobacco product manufacturing",2348,2361,2449,2562,2268,2096,2200,2335,2421,2582,2903,2850,2854,2826,2806,2729,2789,2860,2884
"40000","Oklahoma","6","SA25N 1/","533","313","          Textile mills","(T)","(T)","(T)",121,121,105,129,116,135,150,180,198,212,229,266,262,224,225,223
"40000","Oklahoma","6","SA25N 1/","534","314","          Textile product mills",1232,1118,1037,944,785,675,723,768,799,818,750,692,658,684,684,708,742,721,745
"40000","Oklahoma","6","SA25N 1/","535","315","          Apparel manufacturing",5099,4570,4288,3496,2964,2113,1425,1383,1376,1440,1312,1348,1396,1361,1208,1226,1164,1142,1109
"40000","Oklahoma","6","SA25N 1/","536","316","          Leather and allied product manufacturing",630,599,558,520,441,394,355,377,357,381,412,408,399,537,541,440,439,402,404
"40000","Oklahoma","6","SA25N 1/","537","322","          Paper manufacturing",3985,4017,4011,3741,3518,3405,3354,3202,2883,2953,2955,2744,2699,2770,2811,2902,2972,3005,2957
"40000","Oklahoma","6","SA25N 1/","538","323","          Printing and related support activities",6984,6955,6793,6173,5568,5143,4865,4674,4576,4457,4221,4004,3890,3587,3391,3259,3299,3032,3102
"40000","Oklahoma","6","SA25N 1/","539","324","          Petroleum and coal products manufacturing",2626,2489,2415,2566,2362,2431,2168,2190,2241,2377,2559,2660,2419,2529,2451,2475,2582,2549,2493
"40000","Oklahoma","6","SA25N 1/","541","325","          Chemical manufacturing",4415,4031,3995,3796,3373,3173,3113,3241,3273,3223,3272,3028,2806,3695,3412,3972,4104,3937,4073
