"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"46000","South Dakota","4","SA5N 1/","10","...","Personal income (thousands of dollars)",18121187,19027288,20262966,21096085,21170798,23124408,24781741,26189694,27564810,30658501,33012790,31898690,33520714,36791498,37583819,37709126,39150683,40892772,41398241,41987994
"46000","South Dakota","4","SA5N 1/","20","...","Population (persons) 2/",746058,750412,755844,757972,760020,763729,770396,775493,783033,791623,799124,807067,816227,823338,832576,842513,849455,854036,861542,869666
"46000","South Dakota","4","SA5N 1/","30","...","Per capita personal income (dollars) 3/",24289,25356,26808,27832,27856,30278,32168,33772,35203,38729,41311,39524,41068,44686,45142,44758,46089,47882,48051,48281
"46000","South Dakota","4","SA5N 1/","35","...","  Earnings by place of work",13105285,13850528,14729021,15129287,15162012,16878081,18242734,19229093,19802350,21817069,23227008,22522306,23597534,26072358,26200409,27104558,27933892,28770924,29070956,29408773
"46000","South Dakota","4","SA5N 1/","36","...","  Less: Contributions for government social insurance 4/",1385217,1481938,1567507,1617184,1678186,1755368,1848770,1938986,2082230,2213443,2318406,2317017,2425292,2222860,2325550,2676002,2837254,2970085,3079846,3204249
"46000","South Dakota","4","SA5N 1/","37","...","    Employee and self-employed contributions for government social insurance",763480,814927,858554,878499,911550,959809,1010713,1068158,1147852,1224846,1280189,1277727,1310948,1097157,1146044,1475285,1567891,1658990,1726326,1793607
"46000","South Dakota","4","SA5N 1/","38","...","    Employer contributions for government social insurance",621737,667011,708953,738685,766636,795559,838057,870828,934378,988597,1038217,1039290,1114344,1125703,1179506,1200717,1269363,1311095,1353520,1410642
"46000","South Dakota","4","SA5N 1/","42","...","  Plus: Adjustment for residence 5/",-232820,-249571,-267437,-255899,-273227,-282618,-262577,-199458,-189221,-137609,-104500,-77373,-79106,-130525,-105013,-80116,-81439,-59308,-53682,-63513
"46000","South Dakota","4","SA5N 1/","45","...","  Equals: Net earnings by place of residence",11487248,12119019,12894077,13256204,13210599,14840095,16131387,17090649,17530899,19466017,20804102,20127916,21093136,23718973,23769846,24348440,25015199,25741531,25937428,26141011
"46000","South Dakota","4","SA5N 1/","46","...","  Plus: Dividends, interest, and rent 6/",4245051,4424857,4711093,4965863,4896823,5122218,5313977,5524089,6152019,7038097,7471892,6796640,7050397,7601887,8333683,7748808,8282065,9066069,9162321,9397044
"46000","South Dakota","4","SA5N 1/","47","...","  Plus: Personal current transfer receipts",2388888,2483412,2657796,2874018,3063376,3162095,3336377,3574956,3881892,4154387,4736796,4974134,5377181,5470638,5480290,5611878,5853419,6085172,6298492,6449939
"46000","South Dakota","4","SA5N 1/","50","...","  Wages and salaries",8416334,9029033,9631622,10013729,10342245,10722294,11319376,11813148,12488763,13345538,14047449,13955210,14364809,14975624,15768074,16149823,17018496,17756809,18394208,18909747
"46000","South Dakota","4","SA5N 1/","60","...","  Supplements to wages and salaries",1918733,2061186,2217802,2343342,2534641,2749233,2939018,3124700,3138295,3335492,3493927,3471995,3745010,3980444,3974626,3980507,4342380,4550928,4641457,4784690
"46000","South Dakota","4","SA5N 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",1296996,1394175,1508849,1604657,1768005,1953674,2100961,2253872,2203917,2346895,2455710,2432705,2630666,2854741,2795120,2779790,3073017,3239833,3287937,3374048
"46000","South Dakota","4","SA5N 1/","62","...","    Employer contributions for government social insurance",621737,667011,708953,738685,766636,795559,838057,870828,934378,988597,1038217,1039290,1114344,1125703,1179506,1200717,1269363,1311095,1353520,1410642
"46000","South Dakota","4","SA5N 1/","70","...","  Proprietors' income 8/",2770218,2760309,2879597,2772216,2285126,3406554,3984340,4291245,4175292,5136039,5685632,5095101,5487715,7116290,6457709,6974228,6573016,6463187,6035291,5714336
"46000","South Dakota","4","SA5N 1/","71","...","    Farm proprietors' income",1041009,1045202,1208954,1001248,364683,1397475,1676038,1440287,452721,1479058,2075250,1556577,1545730,3553978,2263917,3182831,2076622,1456838,878102,419582
"46000","South Dakota","4","SA5N 1/","72","...","    Nonfarm proprietors' income",1729209,1715107,1670643,1770968,1920443,2009079,2308302,2850958,3722571,3656981,3610382,3538524,3941985,3562312,4193792,3791397,4496394,5006349,5157189,5294754
"46000","South Dakota","4","SA5N 1/","81","111-112","  Farm earnings",1167430,1165194,1342348,1153245,505366,1510982,1843415,1608134,616249,1717172,2347140,1756866,1749889,3775201,2598531,3464488,2367991,1647404,1087988,637768
"46000","South Dakota","4","SA5N 1/","82","...","  Nonfarm earnings",11937855,12685334,13386673,13976042,14656646,15367099,16399319,17620959,19186101,20099897,20879868,20765440,21847645,22297157,23601878,23640070,25565901,27123520,27982968,28771005
"46000","South Dakota","4","SA5N 1/","90","113-814","    Private nonfarm earnings",9623536,10242198,10764082,11175008,11688536,12191206,13006943,14102815,15551347,16314375,16899149,16613585,17493336,17894249,19270687,19266129,20958788,22403157,23058782,23604791
"46000","South Dakota","4","SA5N 1/","100","113-115","      Forestry, fishing, and related activities",83045,78484,84998,78048,75612,77244,86229,91049,100234,105238,110279,124026,166270,149112,167036,164010,181377,201311,218097,224418
