"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"21000","Kentucky","5","SA50","82","...","      Less: Refunds",17476,22288,15323,17177,20440,26729,30036,32243,32703,34678,41798,41759,42583,46638,50239,58975,62281,52767,65056,93692,106954,118189,165385,184184,186280,302153,310958,500385,402268,408628,452643,458553,672586,672781,750205,787551,822244,807347,859629,850949,917889,901008,955087,1026400,1028906,954248,973276,1119112,1187992,1250539,1343038,1661847,1804247,1949185,2307900,2261811,2343958,2302655,2491933,2590131,3561838,3322749,3149842,2954380,3022049,2965035,2871667,2892898,3075357
"21000","Kentucky","5","SA50","120","...","  State governments",11758,14182,16290,20530,24032,25275,31777,36779,42997,52559,52014,55157,56465,48675,46800,54971,60337,71056,84903,93685,111678,137531,153658,175332,191981,249070,281133,304134,347544,392941,461059,533798,572225,640810,688345,729777,808235,861784,916186,1006447,1132824,1240245,1518011,1564388,1805932,1817634,1987775,2165307,2224384,2382134,2533208,2701276,2774202,2833512,2828932,2955578,2979629,3170527,3038004,3269025,3725727,3340101,3330318,3537674,3633148,3882412,3974239,4335196,4501613
"21000","Kentucky","5","SA50","130","...","    Income taxes",8787,10774,12569,16419,19168,20078,26581,31470,37489,46669,45947,48584,49813,41984,39757,47654,52176,62167,75701,83683,100753,114524,128729,149119,164295,217596,247631,269310,310913,353618,418333,489030,527236,592875,636240,674305,747799,798885,846103,932447,1060470,1160466,1440425,1489284,1723672,1735460,1905826,2079168,2144685,2299744,2446342,2610487,2678475,2738172,2731016,2857528,2875637,3063155,2921994,3149253,3609087,3222890,3213561,3422342,3518535,3768559,3857667,4213106,4377328
"21000","Kentucky","5","SA50","150","...","    Motor vehicle licenses",2192,2370,2627,2980,3420,3574,3602,3682,3879,4191,4292,4741,4817,4819,5150,5368,6073,6627,6674,7190,7915,19899,21297,22329,23999,26775,28794,29786,31463,33966,37647,38228,37778,41601,44507,45334,49338,53190,59637,60278,61210,68463,65357,63121,69965,68203,66414,70498,63204,65626,70287,73395,77509,75290,77891,79357,83264,86625,93261,94407,91561,86561,86259,85192,82806,82824,86117,89247,90981
"21000","Kentucky","5","SA50","160","...","    Other taxes 5/",779,1038,1094,1131,1444,1623,1594,1627,1629,1699,1775,1832,1835,1872,1893,1949,2088,2262,2528,2812,3010,3108,3632,3884,3687,4699,4708,5038,5168,5357,5079,6540,7211,6334,7598,10138,11098,9709,10446,13722,11144,11316,12229,11983,12295,13971,15535,15641,16495,16764,16579,17394,18218,20050,20025,18693,20728,20747,22749,25365,25079,30650,30498,30140,31807,31029,30455,32843,33304
"21000","Kentucky","5","SA50","180","...","  Local governments",2242,2837,4528,4991,6591,6836,8081,9986,10486,12282,14635,17631,19383,19672,26909,26411,35031,36963,43794,46281,48952,54455,55951,58941,72130,70834,87495,102483,133027,146450,160001,167591,156469,187681,205952,210322,197698,212174,226922,241083,327705,349143,378092,392681,432515,440848,485972,529331,572694,664290,714677,753352,771180,785503,840019,878218,900328,993149,1043824,1083558,1082168,990569,1091675,1108285,1180233,1179318,1243359,1295589,1362288
"21000","Kentucky","5","SA50","190","...","    Income taxes",1677,2449,4112,4628,6264,6497,7724,9363,9811,11464,14196,16980,18918,19043,26006,25076,33567,35565,42544,44797,47283,52191,53455,56209,68694,67622,83200,98140,127675,141613,153551,161537,150392,180667,198612,200537,183266,194448,210582,222628,305526,326132,354675,366792,395552,399661,439149,483707,527438,615728,676196,711486,737134,748425,799617,836961,854048,947800,995897,1060024,1053991,965828,1063752,1078700,1149338,1151572,1225779,1277238,1343110
"21000","Kentucky","5","SA50","200","...","    Motor vehicle licenses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,755,812,1269,1402,1639,1995,2673,2964,3856,3049,2808,2682,2832,3883,5326,5718,5791,6204,7698,7491,8248,8550,8592,8791,10841,8450,8430,8795,11695,14360,8557,10117,12114,8698,6975,1810,1685,15953,21896,19223,21007,22725,22463,15544,6206,6365,6549
"21000","Kentucky","5","SA50","210","...","    Other taxes",565,388,416,363,327,339,357,623,675,818,439,651,465,629,903,1335,1464,1398,1250,1484,1669,1449,1741,1920,2167,1810,2656,2348,2679,1873,2594,3005,3269,4332,4508,5902,9106,12008,10549,12251,14481,15520,15169,17339,28371,32396,35982,37174,36826,39767,26786,27506,25489,26961,28288,32559,39305,43539,46242,7581,6281,5518,6916,6860,8432,12202,11374,11986,12629
"21000","Kentucky","5","SA50","230","...","  State and local personal property taxes",3237,3614,3888,4196,4556,4916,5241,5413,5173,4813,4691,7280,7745,8207,8420,8922,9148,9678,9840,10468,11217,12360,13794,11645,9269,10442,11310,13174,13025,12524,14662,15783,16846,15885,20982,20389,21909,39410,33135,37590,35650,41956,44513,54316,67336,68323,20253,25727,36267,46897,60200,79059,86815,108103,131700,120795,113567,135617,145175,155526,160514,141430,140553,181266,170380,170229,187585,162143,167222
"Note: See the included footnote file."
"SA50: Personal Current Taxes"
"Last updated: March 22, 2018-- revised estimates for 2010-2016."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
