"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"47000","Tennessee","5","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",593056,633508,683831,733012,796217,848722,909889,977160,1039119,1103616,1255981,1389082,1589675,1769011,1959692,2231784,2617586,2952316,3172018,3546267,4065296,4619437,5641349,6930415,8036241,8537870,9734820,10418670,11035582,11460602,12668591,14040432,14859294,14862997,15314448,16005743,17000021,18590173,19728037,20684577,22289123,22544840,24009198,24135104,22927471,23426653,23981256,25147284,27931244,30886438,32628843,30034792,31098032,33427895,36196831,35382161,37358263,40005389,40922830
"47000","Tennessee","5","SA40","91","...","  Personal dividend income",100036,103642,111207,125235,139411,145782,159241,174359,182102,188510,227744,235360,247650,266680,297187,337165,381360,388293,450876,514398,588681,669099,734606,838866,900620,965585,1068138,1121437,1247856,1350484,1584168,1821206,1936403,2076084,2211255,2397093,2753605,3042501,3449331,3683372,3575788,3520120,3730794,3414881,3768802,4393521,5809100,5657967,7213550,8203508,8030310,5224405,5688873,6755830,8546480,7885003,9264006,9877048,9426193
"47000","Tennessee","5","SA40","92","...","  Personal interest income",301609,332025,366535,388970,422774,454842,502846,550405,600717,651929,772740,867531,1045004,1187077,1330660,1562698,1899192,2229418,2413925,2789481,3223416,3695977,4621268,5744578,6807335,7232372,8330417,8920304,9497180,9833711,10715752,11843666,12436145,12146349,12168719,12240801,12575017,13555133,13999401,14656175,16050470,16132048,17252636,17243532,15527421,15305102,14209533,16022235,17750609,20066082,20861617,19810592,19165209,18933795,19326667,18479124,18671613,19773208,20428667
"47000","Tennessee","5","SA40","93","...","    Imputed interest receipts 1/",169807,192164,207092,224381,240704,258695,284438,307885,338134,365383,395337,438052,540310,624734,709892,798035,954457,1200262,1277065,1447817,1702988,1817762,2146752,2452202,2898106,3508004,3795905,4338621,4793019,5246687,5628555,5967093,6344153,6550363,6950963,7306984,7596473,8173414,8351730,8901785,9164669,9477518,9902911,9799915,9620000,9731219,9802761,10134196,10655043,11545637,12566234,12889907,13126120,12997133,12967468,12997045,12936986,13791112,14314150
"47000","Tennessee","5","SA40","94","...","    Monetary interest receipts",131802,139861,159443,164589,182070,196147,218408,242520,262583,286546,377403,429479,504694,562343,620768,764663,944735,1029156,1136860,1341664,1520428,1878215,2474516,3292376,3909229,3724368,4534512,4581683,4704161,4587024,5087197,5876573,6091992,5595986,5217756,4933817,4978544,5381719,5647671,5754390,6885801,6654530,7349725,7443617,5907421,5573883,4406772,5888039,7095566,8520445,8295383,6920685,6039089,5936662,6359199,5482079,5734627,5982096,6114517
"47000","Tennessee","5","SA40","95","...","  Rental income of persons 2/",191411,197841,206089,218807,234032,248098,247802,252396,256300,263177,255497,286191,297021,315254,331845,331921,337034,334605,307217,242388,253199,254361,285475,346971,328286,339913,336265,376929,290546,276407,368671,375560,486746,640564,934474,1367849,1671399,1992539,2279305,2345030,2662865,2892672,3025768,3476691,3631248,3728030,3962623,3467082,2967085,2616848,3736916,4999795,6243950,7738270,8323684,9018034,9422644,10355133,11067970
"47000","Tennessee","5","SA40","96","...","    Imputed rent",120401,132561,144046,155751,169115,177732,182049,188885,198510,208335,204816,238394,246968,261698,262013,250854,255845,238297,207845,132062,141190,125643,121724,125511,64192,53950,15003,-22349,-85170,-79479,14139,36386,100175,206528,407122,748356,1016510,1126172,1376509,1433171,1713761,1960472,2114718,2509145,2660312,2774864,2947349,2437004,1920335,1457327,2298531,3540351,4529603,5666316,6127094,6718682,6949394,7480137,8073284
"47000","Tennessee","5","SA40","97","...","    Monetary rent",71010,65280,62043,63056,64917,70366,65753,63511,57790,54842,50681,47797,50053,53556,69832,81067,81189,96308,99372,110326,112009,128718,163751,221460,264094,285963,321262,399278,375716,355886,354532,339174,386571,434036,527352,619493,654889,866367,902796,911859,949104,932200,911050,967546,970936,953166,1015274,1030078,1046750,1159521,1438385,1459444,1714347,2071954,2196590,2299352,2473250,2874996,2994686
"Note: See the included footnote file."
"SA40: Property Income"
"Last updated: September 26, 2017-- new estimates for 2016; revised estimates for 2014-2015."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
