"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"19000","Iowa","4","SA50","10","...","Personal income (thousands of dollars)",4123067,3508987,4037389,4310376,4574826,4405265,4762183,4535527,4812706,5341163,5459654,5595327,5737092,6076593,6336079,6739001,7059945,7827196,8528539,8691232,9362662,10412467,11123890,11667961,13068180,15673043,16254203,18218475,19334083,21324601,24592047,26337510,27990985,31667179,32599503,33319878,37002288,38315345,39614354,41467308,42750976,46532603,49067459,50202706,53914617,54137967,59005529,61476185,67006658,70118131,73443712,75382397,80584533,82906560,84963006,86723292,94120989,96668245,102703805,110015525,117010217,113322375,115762598,125236725,130989989,133536267,137733646,142825634,144195709
"19000","Iowa","4","SA50","15","...","  Less: Personal current taxes",272538,244350,260984,348804,388374,414837,378734,374809,409519,454279,512911,514530,575151,581461,606955,640949,617660,700025,843581,879254,1011399,1211090,1213944,1157189,1485187,1676145,2115901,2106321,2395817,2637019,2974017,3424565,3690554,4153212,3975117,3803762,3739541,3873421,3917518,4454312,4679068,5249297,5634866,5669648,5842713,6055044,6463769,6838019,7414759,8226392,8684630,8912340,9279118,9390513,8251207,7851614,8127716,9085062,10171941,11634488,12014123,9743796,10332804,12226269,13088810,13952247,14362016,15357607,15511570
"19000","Iowa","4","SA50","16","...","Equals: Disposable personal income",3850529,3264637,3776405,3961572,4186452,3990428,4383449,4160718,4403187,4886884,4946743,5080797,5161941,5495132,5729124,6098052,6442285,7127171,7684958,7811978,8351263,9201377,9909946,10510772,11582993,13996898,14138302,16112154,16938266,18687582,21618030,22912945,24300431,27513967,28624386,29516116,33262747,34441924,35696836,37012996,38071908,41283306,43432593,44533058,48071904,48082923,52541760,54638166,59591899,61891739,64759082,66470057,71305415,73516047,76711799,78871678,85993273,87583183,92531864,98381037,104996094,103578579,105429794,113010456,117901179,119584020,123371630,127468027,128684139
"19000","Iowa","4","SA50","20","...","Population (persons) 1/",2543000,2578000,2625000,2617000,2626000,2629000,2626000,2679000,2703000,2716000,2708000,2729000,2756000,2756000,2750000,2747000,2746000,2742000,2762000,2793000,2803000,2805000,2828534,2851828,2860506,2864031,2867941,2881425,2903770,2914308,2919008,2916803,2914018,2907985,2888190,2870547,2858615,2829684,2791969,2767006,2768393,2770590,2781018,2797613,2818401,2836972,2850746,2867373,2880000,2891119,2902872,2917634,2929067,2931997,2934234,2941999,2953635,2964454,2982644,2999212,3016734,3032870,3050223,3063690,3074386,3089876,3105563,3118473,3130869
"19000","Iowa","4","SA50","30","...","Per capita personal income (dollars) 2/",1621,1361,1538,1647,1742,1676,1813,1693,1781,1967,2016,2050,2082,2205,2304,2453,2571,2855,3088,3112,3340,3712,3933,4091,4568,5472,5668,6323,6658,7317,8425,9030,9606,10890,11287,11608,12944,13541,14189,14986,15443,16795,17644,17945,19130,19083,20698,21440,23266,24253,25300,25837,27512,28276,28956,29478,31866,32609,34434,36681,38787,37365,37952,40878,42607,43217,44351,45800,46056
"19000","Iowa","4","SA50","50","...","Per capita disposable personal income (dollars) 3/",1514,1266,1439,1514,1594,1518,1669,1553,1629,1799,1827,1862,1873,1994,2083,2220,2346,2599,2782,2797,2979,3280,3504,3686,4049,4887,4930,5592,5833,6412,7406,7855,8339,9462,9911,10282,11636,12172,12786,13377,13752,14901,15618,15918,17056,16949,18431,19055,20692,21408,22309,22782,24344,25074,26144,26809,29114,29544,31023,32802,34805,34152,34565,36887,38350,38702,39726,40875,41102
"19000","Iowa","4","SA50","60","...","Personal current taxes",272538,244350,260984,348804,388374,414837,378734,374809,409519,454279,512911,514530,575151,581461,606955,640949,617660,700025,843581,879254,1011399,1211090,1213944,1157189,1485187,1676145,2115901,2106321,2395817,2637019,2974017,3424565,3690554,4153212,3975117,3803762,3739541,3873421,3917518,4454312,4679068,5249297,5634866,5669648,5842713,6055044,6463769,6838019,7414759,8226392,8684630,8912340,9279118,9390513,8251207,7851614,8127716,9085062,10171941,11634488,12014123,9743796,10332804,12226269,13088810,13952247,14362016,15357607,15511570
"19000","Iowa","4","SA50","70","...","  Federal government 4/",245294,214495,227844,309604,347607,372509,333104,325724,355141,394948,449051,440847,499202,502398,520886,546403,522161,585837,684517,719997,856255,1043425,1035285,950217,1198543,1338536,1695604,1644799,1893656,2056207,2346095,2719053,2978114,3320760,3125195,2924458,2796362,2886741,2893010,3287593,3369350,3843391,4096276,4072138,4156392,4336581,4654445,4954096,5509123,6187332,6578257,6850624,7074743,7152109,6087924,5669633,5746744,6465694,7367171,8296856,8710716,6567687,7141367,8813227,9402448,10045591,10482825,11194792,11240583
"19000","Iowa","4","SA50","80","...","    Income taxes (net of refunds) 4/",245294,214495,227844,309604,347607,372509,333104,325724,355141,394948,449051,440847,499202,502398,520886,546403,522161,585837,684517,719997,856255,1043425,1035285,950217,1198543,1338536,1695604,1644799,1893656,2056207,2346095,2719053,2978114,3320760,3125195,2924458,2796362,2886741,2893010,3287593,3369350,3843391,4096276,4072138,4156392,4336581,4654445,4954096,5509123,6187332,6578257,6850624,7074743,7152109,6087924,5669633,5746744,6465694,7367171,8296856,8710716,6567687,7141367,8813227,9402448,10045591,10482825,11194792,11240583
"19000","Iowa","4","SA50","81","...","      Income taxes (gross) 4/",273228,246956,251455,332989,373650,402667,367379,362324,390062,431572,491529,491759,547705,556874,576838,603696,581304,634285,743099,798489,943510,1135484,1157590,1085351,1325833,1544819,1926010,2005164,2175339,2360219,2673429,3076742,3421247,3785412,3660375,3468030,3411566,3456347,3565374,4020888,4023881,4441668,4702552,4707798,4801524,4943447,5281284,5668951,6241746,6947731,7389110,7922176,8214722,8395159,7594586,7151812,7290296,7972029,8978981,9986033,11035745,8866259,9278209,10749147,11362746,11999547,12412525,13147759,13340786
