"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"92000","Mideast","2","SA50","10","...","Personal income (thousands of dollars)",54600648,54681556,59788958,65797350,69649514,74312536,75238090,80011672,85943721,91012423,92879156,98282212,102576494,106829702,112938235,118009661,126392057,135184844,145683782,156842029,172049691,185263037,200277292,214940041,232423292,250879869,272391219,295144056,317191840,344780915,378807014,416647965,462431325,513575735,554161549,593173216,652854069,699219800,744898637,796334957,871731816,941653514,998789468,1017712189,1078194076,1112960022,1151638261,1212298549,1276068722,1347898945,1429575559,1505781712,1628168627,1694427028,1718911998,1767334466,1863941853,1942919484,2070191733,2192252450,2266596092,2216310618,2283241329,2410993963,2526546881,2551787975,2648498835,2762663466,2821294298
"92000","Mideast","2","SA50","15","...","  Less: Personal current taxes",5583059,4983295,5533256,7717978,8995946,9322822,8513484,9169981,10165527,10770762,10736318,11794664,12522850,13016700,14014612,14692681,14157210,15595129,17596682,19616234,22896787,26857200,26605951,26048484,31011723,32381949,36184677,35271206,39539211,44722678,50318914,58011934,64926188,75654977,80527102,78900292,85652073,94395446,100649081,113686754,117134896,129737499,132930223,130445271,136547230,143154328,150249445,159861973,176460791,195849235,215409528,232167478,255294627,269141108,225841643,216056041,228531295,259432731,291650263,330196406,333354612,259415116,276543922,317806272,322050578,360070378,379484997,409539495,412398980
"92000","Mideast","2","SA50","16","...","Equals: Disposable personal income",49017589,49698261,54255702,58079372,60653568,64989714,66724606,70841691,75778194,80241661,82142838,86487548,90053644,93813002,98923623,103316980,112234847,119589715,128087100,137225795,149152904,158405837,173671341,188891557,201411569,218497920,236206542,259872850,277652629,300058237,328488100,358636031,397505137,437920758,473634447,514272924,567201996,604824354,644249556,682648203,754596920,811916015,865859245,887266918,941646846,969805694,1001388816,1052436576,1099607931,1152049710,1214166031,1273614234,1372874000,1425285920,1493070355,1551278425,1635410558,1683486753,1778541470,1862056044,1933241480,1956895502,2006697407,2093187691,2204496303,2191717597,2269013838,2353123971,2408895318
"92000","Mideast","2","SA50","20","...","Population (persons) 1/",32981000,33623000,33726000,33937000,34466000,35146000,35835000,36323000,36677000,37127000,37721000,38202000,38597000,39133000,39552000,40083000,40555000,41025000,41360000,41617000,41924000,42111000,42516918,42869509,42991563,42836999,42709177,42727721,42667403,42546619,42421484,42358101,42272235,42328543,42382098,42543638,42686518,42793973,42991120,43189888,43435353,43584907,43761704,44070941,44392469,44717161,44969670,45186033,45383860,45579719,45822025,46105834,46386027,46619373,46841190,47034773,47162342,47239239,47334435,47473718,47684886,47943872,48212807,48485212,48719716,48912581,49072778,49187876,49263573
"92000","Mideast","2","SA50","30","...","Per capita personal income (dollars) 2/",1656,1626,1773,1939,2021,2114,2100,2203,2343,2451,2462,2573,2658,2730,2855,2944,3117,3295,3522,3769,4104,4399,4711,5014,5406,5857,6378,6908,7434,8104,8930,9836,10939,12133,13075,13943,15294,16339,17327,18438,20070,21605,22823,23093,24288,24889,25609,26829,28117,29572,31198,32659,35100,36346,36697,37575,39522,41129,43735,46178,47533,46227,47358,49726,51859,52170,53971,56166,57269
"92000","Mideast","2","SA50","50","...","Per capita disposable personal income (dollars) 3/",1486,1478,1609,1711,1760,1849,1862,1950,2066,2161,2178,2264,2333,2397,2501,2578,2767,2915,3097,3297,3558,3762,4085,4406,4685,5101,5531,6082,6507,7052,7743,8467,9403,10346,11175,12088,13288,14133,14986,15806,17373,18628,19786,20133,21212,21688,22268,23291,24229,25275,26497,27624,29597,30573,31875,32982,34676,35637,37574,39223,40542,40816,41622,43172,45249,44809,46238,47840,48898
"92000","Mideast","2","SA50","60","...","Personal current taxes",5583059,4983295,5533256,7717978,8995946,9322822,8513484,9169981,10165527,10770762,10736318,11794664,12522850,13016700,14014612,14692681,14157210,15595129,17596682,19616234,22896787,26857200,26605951,26048484,31011723,32381949,36184677,35271206,39539211,44722678,50318914,58011934,64926188,75654977,80527102,78900292,85652073,94395446,100649081,113686754,117134896,129737499,132930223,130445271,136547230,143154328,150249445,159861973,176460791,195849235,215409528,232167478,255294627,269141108,225841643,216056041,228531295,259432731,291650263,330196406,333354612,259415116,276543922,317806272,322050578,360070378,379484997,409539495,412398980
"92000","Mideast","2","SA50","70","...","  Federal government 4/",5277096,4568954,5097976,7228309,8442025,8733468,7877433,8422168,9346381,9882987,9767150,10583703,11197325,11541918,12390369,13031820,12263635,13575943,15177100,16869696,19680155,22713204,22260078,21177576,24474018,25122384,28707886,27305471,30304741,34068074,38709630,45507732,51086932,59494820,62973792,59772543,63822173,70838088,75469785,85828059,88208352,97054129,99676627,96120027,99129386,104602504,109922331,117975271,133719608,150335136,165270587,177841235,196085399,206884848,170465622,159089969,163228312,186471843,210544542,242592488,241960629,180359184,194286254,230661006,230815322,261390362,278986485,302376816,302016368
"92000","Mideast","2","SA50","80","...","    Income taxes (net of refunds) 4/",5277096,4568954,5097976,7228309,8442025,8733468,7877433,8422168,9346381,9882987,9767150,10583703,11197325,11541918,12390369,13031820,12263635,13575943,15177100,16869696,19680155,22713204,22260078,21177576,24474018,25122384,28707886,27305471,30304741,34068074,38709630,45507732,51086932,59494820,62973792,59772543,63822173,70838088,75469785,85828059,88208352,97054129,99676627,96120027,99129386,104602504,109922331,117975271,133719608,150335136,165270587,177841235,196085399,206884848,170465622,159089969,163228312,186471843,210544542,242592488,241960629,180359184,194286254,230661006,230815322,261390362,278986485,302376816,302016368
"92000","Mideast","2","SA50","81","...","      Income taxes (gross) 4/",5798566,5255111,5598721,7746458,9046477,9462523,8683739,9289142,10244463,10849799,10838729,11708896,12373033,12817452,13749393,14498790,13813917,14854516,16707119,18869363,22056862,25242875,25431668,24643441,27850724,30183621,33968222,34738235,35925988,39857030,44869961,51774107,58793051,67927241,72497583,71027298,75700525,83113660,88962521,99703750,101557720,110282032,113679507,111501684,114423507,119264795,124842969,134339993,150223677,167168930,183135873,200012528,219861438,233334608,202931476,190835746,196702063,217974392,244464889,278046922,291014900,226389484,236759526,269950213,271090507,299871485,319283157,343069490,345713824
"92000","Mideast","2","SA50","82","...","      Less: Refunds",521470,686157,500745,518149,604452,729055,806306,866974,898082,966812,1071579,1125193,1175708,1275534,1359024,1466970,1550282,1278573,1530019,1999667,2376707,2529671,3171590,3465865,3376706,5061237,5260336,7432764,5621247,5788956,6160331,6266375,7706119,8432421,9523791,11254755,11878352,12275572,13492736,13875691,13349368,13227903,14002880,15381657,15294121,14662291,14920638,16364722,16504069,16833794,17865286,22171293,23776039,26449760,32465854,31745777,33473751,31502549,33920347,35454434,49054271,46030300,42473272,39289207,40275185,38481123,40296672,40692674,43697456
"92000","Mideast","2","SA50","120","...","  State governments",259996,365676,375007,426494,479681,509192,543350,641329,704139,750550,820088,1027316,1124953,1271267,1369853,1411346,1603990,1715864,1997986,2163424,2566160,3348267,3398168,3793523,5111986,5801254,5865675,6223245,7260880,8353619,9186105,9946361,11301898,12949995,13999799,15366709,17678812,19118486,20334455,22813841,22357660,25847162,26038179,26870397,29244609,30387280,31787377,32704781,33232477,34913260,38499996,41944856,46263163,49749770,43689303,44407329,50862713,56405114,63691744,67938975,72249822,62387190,64507071,68880400,71320373,77373723,78261698,84013701,86196476
"92000","Mideast","2","SA50","130","...","    Income taxes",171410,265736,271946,312437,353787,375418,401299,482530,534576,572433,628551,815102,902802,1055233,1148516,1188366,1379460,1475908,1724939,1886484,2265177,2988323,3004742,3373736,4668529,5309298,5361736,5688564,6648787,7707120,8501127,9195624,10513360,12164167,13188468,14493922,16722943,18142378,19366071,21808467,21311612,24718910,24897838,25721295,27888388,29063373,30410356,31258407,31899356,33472730,37022876,40457859,44748246,48192860,42028386,42576802,48888306,54386266,61615290,65790807,70128122,60017599,61840385,66179931,68529351,74576938,75426649,81099887,83237953
