"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"45000","South Carolina","5","SA45","10","...","Cash receipts from marketings (thousands of dollars)",440645,472903,481291,545087,720571,870240,827592,857683,807378,955814,1047756,1104096,1114385,1113722,1051793,1189776,1026846,951067,1006210,1144046,1286006,1233759,1233324,1233583,1290114,1408720,1473809,1648001,1720985,1533998,1441203,1561293,1649215,1493691,1673839,1991320,1923839,1925794,2138463,2339210,2237564,2420496,2625448,2873061,2934234,2706987,2444741,2114191
"45000","South Carolina","5","SA45","20","...","  Cash receipts: Livestock and products",191120,189345,193953,221648,310769,253899,274643,296208,296308,392650,406232,440468,427975,432403,442558,462692,445500,481663,485490,523232,589146,641930,566594,568002,634631,633989,657252,787078,840759,799989,810422,839657,932700,806484,916132,1157109,1189291,1153962,1365427,1451881,1322710,1455296,1572248,1650402,1778139,1702917,1570261,1346230
"45000","South Carolina","5","SA45","30","...","    Meat animals and other livestock",85749,84927,95840,120376,161257,103736,113091,124777,129894,204784,184891,204315,179147,190831,193689,171372,173897,187427,225425,233547,263583,305720,241292,220087,251258,217907,211003,202229,229270,187256,193734,235407,243111,213025,255690,328277,369435,336420,323856,298509,254093,285662,355354,343740,303810,400539,359747,288640
"45000","South Carolina","5","SA45","31","...","      Cattle and calves",47240,49634,54368,69109,90164,52393,43025,57507,71017,130109,110781,117716,80353,101378,106954,89991,98859,112125,138840,163625,170233,191546,138279,133390,154740,132059,122408,97450,129022,114428,133624,165173,165760,139577,164155,208896,240094,211085,208513,189179,174801,198480,252094,251054,207473,297219,263786,200097
"45000","South Carolina","5","SA45","32","...","      Hogs and pigs",37667,34466,40458,50159,69967,50280,68918,65875,56847,73053,71406,84048,96815,84175,81026,74081,69038,69286,80406,61760,84885,102974,91081,74531,83836,69421,69695,85461,80583,51732,39868,49896,54501,49417,50477,74563,80751,77151,69135,73759,37593,48785,57579,48375,52038,58190,48913,42104
"45000","South Carolina","5","SA45","33","...","      Sheep and other livestock",842,827,1014,1108,1126,1063,1148,1395,2030,1622,2704,2551,1979,5278,5709,7300,6000,6016,6179,8162,8465,11200,11932,12166,12682,16427,18900,19318,19665,21096,20242,20338,22850,24031,41058,44818,48590,48184,46208,35571,41699,38397,45681,44311,44299,45130,47048,46439
"45000","South Carolina","5","SA45","40","...","    Dairy products",33291,35353,36777,37122,42115,51956,52765,57270,58511,59895,68791,78126,86505,86876,88886,84312,89637,81265,74398,70916,71463,72003,55073,61036,59887,60745,55303,62185,57565,61215,59658,51747,60060,48735,42840,49416,47310,42196,67309,68800,51198,56317,62928,56511,60030,70980,51084,43966
"45000","South Carolina","5","SA45","50","...","    Poultry and poultry products",72080,69065,61336,64150,107397,98207,108787,114161,107903,127971,152550,158027,162323,154696,159983,207008,181966,212971,185667,218769,254100,264207,270229,286879,323486,355337,390946,522664,553924,551518,557030,552503,629529,544724,617602,779416,772546,775346,974262,1084572,1017419,1113317,1153966,1250151,1414299,1231398,1159430,1013624
"45000","South Carolina","5","SA45","60","...","  Cash receipts: Crops",249525,283558,287338,323439,409802,616341,552949,561475,511070,563164,641524,663628,686410,681319,609235,727084,581346,469404,520720,620814,696860,591829,666730,665581,655483,774731,816557,860923,880226,734009,630781,721636,716515,687207,757707,834211,734548,771832,773036,887329,914854,965200,1053200,1222659,1156095,1004070,874480,767961
"45000","South Carolina","5","SA45","70","...","    Total grains",65611,90058,72452,109100,139000,268978,208080,256395,202415,217392,311831,325545,261575,290066,283321,316410,235199,170187,149594,223141,242031,167340,139847,167838,133283,146200,183616,227705,209920,130618,92227,101152,103943,92795,120800,169843,139668,147244,218165,273448,303100,304474,321549,408924,425149,339195,218742,211644
"45000","South Carolina","5","SA45","71","...","      Corn",8767,11879,15145,19139,32964,67950,73291,82835,57356,36281,64213,44780,54050,54494,41443,57089,61045,59084,39749,46247,50333,41196,32902,41778,30980,33165,57714,78693,64858,35012,22435,28219,35263,30544,36297,57859,48938,61415,106866,117431,108075,148355,148388,197873,216796,157069,96757,110344
"45000","South Carolina","5","SA45","72","...","      Oats",729,1169,1609,1361,2262,1231,2305,2100,1643,2647,1788,829,1497,1703,1076,1487,714,333,720,3301,2075,1230,790,1666,1000,2235,909,2006,1455,878,1219,1986,1529,1632,1602,1471,783,1359,1273,1990,1902,1082,1102,1331,952,1246,1310,874
"45000","South Carolina","5","SA45","73","...","      Sorghum",88,113,141,159,240,371,616,530,241,399,479,513,432,1061,1269,1609,2467,1510,701,473,589,491,351,502,404,539,422,317,188,123,179,457,645,412,456,532,553,853,937,1042,925,0,0,0,0,0,0,0
