"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"04000","Arizona","6","SA7N 1/","521","337","          Furniture and related product manufacturing",208022,228339,237103,236560,233998,247084,280610,296477,322626,316703,270765,186281,165232,165944,179111,189115,203282,224540,230194,"(NA)"
"04000","Arizona","6","SA7N 1/","522","339","          Miscellaneous manufacturing",298669,288751,316140,317915,324031,346153,337494,375505,403210,419383,427469,392573,391455,474970,515868,550736,590978,621829,642389,"(NA)"
"04000","Arizona","6","SA7N 1/","530","311-316,322-326","        Nondurable goods manufacturing",1258550,1320840,1405347,1276958,1202012,1263934,1287782,1312280,1381692,1373490,1350883,1249197,1252609,1311385,1382652,1430758,1513367,1636127,1746320,1838864
"04000","Arizona","6","SA7N 1/","531","311","          Food manufacturing",232184,248038,276155,245930,265468,305396,313575,322177,326878,290847,310426,322661,323017,342187,349556,373560,407664,440255,494520,"(NA)"
"04000","Arizona","6","SA7N 1/","532","312","          Beverage and tobacco product manufacturing",91087,111427,127652,121786,116389,127919,129059,131710,145587,155688,158899,150468,154333,155301,155621,159579,164240,172023,180864,"(NA)"
"04000","Arizona","6","SA7N 1/","533","313","          Textile mills",21548,22141,24775,27455,25354,25938,28777,10866,11577,20468,21077,21460,20900,20616,21782,22900,23205,39190,26004,"(NA)"
"04000","Arizona","6","SA7N 1/","534","314","          Textile product mills",29833,30665,33279,29282,25970,32550,37664,44801,51945,67491,45941,35273,18840,22039,22574,23014,24274,22252,24835,"(NA)"
"04000","Arizona","6","SA7N 1/","535","315","          Apparel manufacturing",28408,25314,28600,14990,14614,12118,10729,8480,8269,8113,8492,5055,4363,3339,2653,4212,5611,13261,15131,"(NA)"
"04000","Arizona","6","SA7N 1/","536","316","          Leather and allied product manufacturing",11579,11511,11653,9293,17222,17692,11051,9700,8745,10109,11032,11558,14022,13377,13104,13836,8276,8578,12763,"(NA)"
"04000","Arizona","6","SA7N 1/","537","322","          Paper manufacturing",115748,119693,134490,107696,108895,117740,137843,140766,131669,131080,126875,110883,113231,120755,118510,97870,102373,106857,112712,"(NA)"
"04000","Arizona","6","SA7N 1/","538","323","          Printing and related support activities",275733,287678,297833,280684,255117,233067,244650,253806,273201,270708,262155,224693,215825,218184,241734,269233,279813,295524,290502,"(NA)"
"04000","Arizona","6","SA7N 1/","539","324","          Petroleum and coal products manufacturing",7344,7684,10366,7062,6578,6641,11054,11283,11403,11533,12559,10619,11697,14618,12237,11396,11983,12610,15097,"(NA)"
"04000","Arizona","6","SA7N 1/","541","325","          Chemical manufacturing",214754,209873,217653,195335,154772,161021,173837,195277,223977,241859,215273,200509,207266,229462,259214,265952,297168,326498,358509,"(NA)"
"04000","Arizona","6","SA7N 1/","542","326","          Plastics and rubber products manufacturing",230332,246816,242891,237445,211633,223852,189543,183414,188441,165594,178154,156018,169115,171507,185667,189206,188760,199079,215383,"(NA)"
"04000","Arizona","6","SA7N 1/","600","42","      Wholesale trade",3746265,4136400,4616770,4801941,4729527,4796920,5300808,5731840,6300789,6967803,6864618,6381949,6343027,6586684,7066513,6835482,6913366,7158114,7331937,7522252
"04000","Arizona","6","SA7N 1/","700","44-45","      Retail trade",5554149,6034393,6620301,6823827,6983868,7370045,7966067,8802954,9570826,9865288,9392259,8623735,8675697,9203033,9271800,9164763,9822907,10361389,10720558,11051012
"04000","Arizona","6","SA7N 1/","701","441","        Motor vehicle and parts dealers",1335292,1452382,1614498,1685030,1717178,1784328,1891074,2041393,2175181,2171369,1826352,1459301,1489950,1606745,1744085,1873206,2001146,2173635,2241418,"(NA)"
"04000","Arizona","6","SA7N 1/","702","442","        Furniture and home furnishings stores",278145,301632,338977,327485,333984,354952,406811,471922,519890,490364,397868,300360,278888,280534,296550,313872,337828,354045,364136,"(NA)"
"04000","Arizona","6","SA7N 1/","703","443","        Electronics and appliance stores",272448,317050,348105,335048,303115,333553,354185,385384,458728,479798,520257,522170,597899,948158,673973,459496,476292,497646,556282,"(NA)"
"04000","Arizona","6","SA7N 1/","704","444","        Building material and garden equipment and supplies dealers",386617,433572,482592,518156,534054,579580,641780,752604,885333,854859,767980,655847,629699,643585,639673,652023,704511,734213,778467,"(NA)"
"04000","Arizona","6","SA7N 1/","705","445","        Food and beverage stores",1024507,1075803,1114992,1159453,1204122,1244423,1320741,1379231,1463789,1515716,1544833,1509671,1505821,1465452,1467339,1465637,1545034,1626029,1638931,"(NA)"
"04000","Arizona","6","SA7N 1/","706","446","        Health and personal care stores",311980,334627,383316,402983,428080,476013,520385,572900,639736,650487,696560,699494,713072,704919,724083,752800,804150,787972,816565,"(NA)"
"04000","Arizona","6","SA7N 1/","707","447","        Gasoline stations",275150,297020,316685,332235,321163,321775,322739,352653,370955,411053,383764,362461,331488,330870,347513,361827,382379,409076,427634,"(NA)"
"04000","Arizona","6","SA7N 1/","708","448","        Clothing and clothing accessories stores",260069,269426,291931,299460,318467,332312,361560,383021,415649,442440,416995,392390,397155,387857,404292,419707,426227,443454,439249,"(NA)"
"04000","Arizona","6","SA7N 1/","709","451","        Sporting goods, hobby, musical instrument, and book stores",166021,173635,181072,185551,186790,189104,199917,240603,232177,245559,242235,224992,222857,219194,223497,234362,242358,248161,253404,"(NA)"
"04000","Arizona","6","SA7N 1/","711","452","        General merchandise stores",645337,704035,815817,883897,939129,1007401,1100068,1212848,1311393,1405350,1455139,1401482,1400111,1440475,1471727,1495836,1538955,1578090,1623084,"(NA)"
"04000","Arizona","6","SA7N 1/","712","453","        Miscellaneous store retailers",380318,424153,436700,450003,464796,491496,528930,537665,573745,594860,524380,486859,475836,493600,505570,517194,541319,568858,581071,"(NA)"
"04000","Arizona","6","SA7N 1/","713","454","        Nonstore retailers",218265,251058,295616,244526,232990,255108,317877,472730,524250,603433,615896,608708,632921,681644,773498,618803,822708,940210,1000317,"(NA)"
"04000","Arizona","6","SA7N 1/","800","48-49","      Transportation and warehousing",2076876,2293328,2427156,2497261,2524693,2626300,2885197,3057159,3348735,3532506,3458544,3257527,3260491,3507542,3674611,3720015,3870734,4238994,4453755,4753866
"04000","Arizona","6","SA7N 1/","801","481","        Air transportation",650380,726292,716950,719883,708387,734848,829456,844710,966660,1005362,939121,907393,946047,1005968,983776,946872,946397,1048054,1105298,"(NA)"
"04000","Arizona","6","SA7N 1/","802","482","        Rail transportation",161154,165878,173123,170716,165794,176328,199830,"(D)",223149,"(D)","(D)","(D)","(D)",222950,254925,"(D)","(D)","(D)",271696,"(NA)"
"04000","Arizona","6","SA7N 1/","803","483","        Water transportation","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"04000","Arizona","6","SA7N 1/","804","484","        Truck transportation",527739,571459,620662,654963,680139,692492,751760,827092,890633,939807,865663,743420,744191,800032,889720,896501,932199,1015284,1088865,"(NA)"
"04000","Arizona","6","SA7N 1/","805","485","        Transit and ground passenger transportation",119183,136561,136183,151754,159861,157550,165859,189945,218971,228215,261048,283418,277012,288078,285973,283325,303843,330985,366418,"(NA)"
"04000","Arizona","6","SA7N 1/","806","486","        Pipeline transportation",14620,17170,18233,21161,20196,19282,20587,19853,19835,21196,23037,22565,23702,24405,29115,26081,27182,34601,35098,"(NA)"
"04000","Arizona","6","SA7N 1/","807","487","        Scenic and sightseeing transportation","(T)",9289,11927,14020,11731,12994,13173,15386,16935,15542,17743,17045,15235,18371,19013,20700,21880,24365,21028,"(NA)"
"04000","Arizona","6","SA7N 1/","808","488","        Support activities for transportation",208211,232356,273957,270918,244790,247061,280251,318077,336278,391762,405269,397118,394086,440138,468080,511169,551499,631588,629785,"(NA)"
"04000","Arizona","6","SA7N 1/","809","492","        Couriers and messengers",229382,255801,272048,"(D)","(D)","(D)","(D)",334694,"(D)",375619,373499,355807,"(D)","(D)","(D)",394443,413361,441842,"(D)","(NA)"
"04000","Arizona","6","SA7N 1/","811","493","        Warehousing and storage",157625,177959,203532,220863,253642,286608,297022,292189,307430,318243,338318,323569,307880,346722,375764,394990,411300,436329,475020,"(NA)"
"04000","Arizona","6","SA7N 1/","900","51","      Information",1772981,2081777,2571777,2387957,2272412,2223469,2250475,2214929,2337182,2300272,2277146,2193427,2125095,2200598,2358612,2642241,2892071,3062341,3236066,3204155
"04000","Arizona","6","SA7N 1/","901","511","        Publishing industries (except Internet)",477758,535079,719306,594456,564242,574916,586352,612707,645377,655478,603299,517972,492093,501392,533261,513157,531329,634686,649671,"(NA)"
"04000","Arizona","6","SA7N 1/","902","512","        Motion picture and sound recording industries",75259,78742,70113,61364,62017,63477,70812,72996,78073,85514,97149,90215,77168,82697,95744,101455,103614,117528,128247,"(NA)"
"04000","Arizona","6","SA7N 1/","903","515","        Broadcasting (except Internet)",193126,202098,199100,209515,208837,211817,213060,233126,246956,262315,251229,243057,232614,244555,244343,261083,272862,297988,286971,"(NA)"
"04000","Arizona","6","SA7N 1/","904","516","        Internet publishing and broadcasting 2/","(T)","(T)",20075,9481,9036,11966,12479,19534,30512,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"04000","Arizona","6","SA7N 1/","905","517","        Telecommunications",738782,861850,1017720,1054996,987859,956084,963744,882560,898911,982612,995028,1011743,947534,968399,973355,998073,1093526,1109799,1085542,"(NA)"
"04000","Arizona","6","SA7N 1/","906","518","        Data processing, hosting, and related services",273105,385973,529135,441773,421617,385229,385312,372568,411799,243817,252457,258655,293309,310658,393274,643642,747073,732716,897597,"(NA)"
"04000","Arizona","6","SA7N 1/","907","519","        Other information services 2/",12668,14134,16328,16372,18804,19980,18716,21438,25554,70536,77984,71785,82377,92897,118635,124831,143667,169624,188038,"(NA)"
"04000","Arizona","6","SA7N 1/","1000","52","      Finance and insurance",4025494,4380079,4799667,5315180,5503153,6112963,6513951,7489725,8117979,8212408,7666978,7234444,7405360,7970660,8679199,9451966,9991871,10949802,11653722,12337101
"04000","Arizona","6","SA7N 1/","1001","521","        Monetary Authorities-central bank",0,0,0,"(D)","(D)","(D)","(D)",6282,8312,6935,9455,13290,12573,"(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"04000","Arizona","6","SA7N 1/","1002","522","        Credit intermediation and related activities",2202817,2382015,2503307,2872304,3050391,3470698,3690092,4416792,4825301,4767350,4214589,3994494,4024284,4330946,4862598,5209428,5086365,5600934,6095714,"(NA)"
"04000","Arizona","6","SA7N 1/","1003","523","        Securities, commodity contracts, and other financial investments and related activities",500320,615982,792397,770717,711736,726339,792825,839267,974845,1138183,1092374,1017608,1049723,1190957,1254289,1493213,1736909,1717137,1782489,"(NA)"
"04000","Arizona","6","SA7N 1/","1004","524","        Insurance carriers and related activities",1300396,1355885,1475693,1629605,1719963,1886511,1999851,2191896,2269597,2298749,2349643,2208172,2317400,2434426,2556782,2741231,3159079,3607419,3763333,"(NA)"
"04000","Arizona","6","SA7N 1/","1005","525","        Funds, trusts, and other financial vehicles",21961,26197,28270,"(D)","(D)","(D)","(D)",35488,39924,1191,917,880,1380,"(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"04000","Arizona","6","SA7N 1/","1100","53","      Real estate and rental and leasing",1127533,1261932,1381460,1430431,1489453,1525099,1727342,2055202,2339076,2350728,2331322,2044471,1974777,2050769,2200521,2246314,2361047,2471354,2607208,2690074
"04000","Arizona","6","SA7N 1/","1101","531","        Real estate",752581,823698,905668,935933,989624,1023689,1180909,1434048,1626861,1600458,1576745,1392800,1329490,1395784,1434262,1532523,1624105,1743900,1854560,"(NA)"
"04000","Arizona","6","SA7N 1/","1102","532","        Rental and leasing services",320672,375393,404906,407324,406401,410197,453721,514065,586911,620977,619292,526203,511358,541196,645893,604189,625348,661286,683581,"(NA)"
"04000","Arizona","6","SA7N 1/","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",54280,62841,70886,87174,93428,91213,92712,107089,125304,129293,135285,125468,133929,113789,120366,109602,111594,66168,69067,"(NA)"
"04000","Arizona","6","SA7N 1/","1200","54","      Professional, scientific, and technical services",4018377,4496323,5197667,5299579,5247192,5354996,5940857,6864448,7878093,8605398,8807567,8251324,8273951,8752102,9183091,9561900,9865808,10326750,10872906,11341487
"04000","Arizona","6","SA7N 1/","1300","55","      Management of companies and enterprises",923111,956216,1047423,1156318,1150085,1278617,1595177,1528164,1724223,2075357,2116553,1995885,1898279,1948704,2201281,2465484,2739886,2812117,2809573,2978321
"04000","Arizona","6","SA7N 1/","1400","56","      Administrative and support and waste management and remediation services",3456517,4038847,4695657,4813333,4856156,5088788,5648954,6524178,7258661,7672283,7506537,6597646,6553565,6732314,7083466,7690714,8120327,8717914,9132243,9433507
"04000","Arizona","6","SA7N 1/","1401","561","        Administrative and support services",3345916,3918719,4559825,4679956,4719684,4941149,5477841,6325229,7032995,7401368,7218327,6341983,6292791,6469563,6822675,7406315,7809955,8461405,8856296,"(NA)"
"04000","Arizona","6","SA7N 1/","1402","562","        Waste management and remediation services",110601,120128,135832,133377,136472,147639,171113,198949,225666,270915,288210,255663,260774,262751,260791,284399,310372,256509,275947,"(NA)"
"04000","Arizona","6","SA7N 1/","1500","61","      Educational services",513316,533693,627943,679484,841128,947821,1160073,1273139,1372228,1483431,1673386,1844671,2042109,2164734,2321340,2290575,2317294,2429554,2410384,2526769
"04000","Arizona","6","SA7N 1/","1600","62","      Health care and social assistance",5608193,5966213,6371502,6882928,7492413,8276155,9108931,9912724,11074162,12152456,13280180,13762107,14225370,14777510,15371004,15818129,16386007,17393505,18229687,19362196
