"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"45000","South Carolina","5","SA25 1/","462","23","          Apparel and other textile products",43195,44126,44741,45742,46313,44482,42324,46195,45950,48558,48022,46642,47244,45297,47401,49591,45145,45455,46029,46166,45119,41060,38083,38970,36628,34221,32878,29342,26175,22569,19477,16834,"(NA)"
"45000","South Carolina","5","SA25 1/","465","26","          Paper and allied products",11763,12032,12187,12322,12665,12862,12888,13522,13800,13989,14043,14207,13937,14144,14495,15396,15588,15910,16099,16101,16636,17019,17430,18139,18554,18843,17929,17759,18021,18088,17541,17477,"(NA)"
"45000","South Carolina","5","SA25 1/","468","27","          Printing and publishing",5178,5409,5746,5928,6612,6785,6572,6854,7160,7464,7916,8212,8852,8984,9538,10155,10696,11260,11497,11935,12408,12753,12632,12510,12476,12879,13287,14131,14544,14601,14761,14556,"(NA)"
"45000","South Carolina","5","SA25 1/","471","28","          Chemicals and allied products",25552,25909,26929,29311,31981,32997,28799,30677,31415,32515,33605,33576,33108,32385,32861,33432,33077,32737,32816,35926,37881,40651,41003,41728,41975,40856,40241,39286,38400,38064,26306,24901,"(NA)"
"45000","South Carolina","5","SA25 1/","474","29","          Petroleum and coal products",235,245,256,292,303,288,328,346,343,368,350,417,362,429,410,429,412,432,"(D)","(D)",456,491,567,400,423,417,402,400,392,401,296,297,"(NA)"
"45000","South Carolina","5","SA25 1/","477","30","          Rubber and miscellaneous plastics products",3373,3637,3496,3673,4303,5269,7855,10262,12339,14029,16707,17769,19111,19022,18829,19706,20259,20839,21416,21937,23145,23608,22751,23208,24007,24384,24867,23984,23461,23604,24682,26015,"(NA)"
"45000","South Carolina","5","SA25 1/","480","31","          Leather and leather products",169,174,169,107,239,233,160,225,343,187,140,125,317,319,228,268,261,309,281,198,"(D)","(D)",103,71,85,104,105,86,79,"(D)","(D)","(D)","(NA)"
"45000","South Carolina","5","SA25 1/","500","E","      Transportation and public utilities",38728,40680,41342,43689,45788,46984,44502,46511,48659,53273,57663,58103,59216,59414,60115,61397,62156,62888,65492,69234,70752,73821,73178,71993,74031,77780,81491,84640,86975,89311,103850,108853,109637
"45000","South Carolina","5","SA25 1/","510","40","        Railroad transportation",4423,4398,4122,4256,4530,4699,4551,4195,4000,3986,4099,4070,3939,3690,3590,3585,3374,3137,2947,2876,2846,2710,2403,2243,2119,2038,1975,1837,1782,1862,1875,"(D)","(NA)"
"45000","South Carolina","5","SA25 1/","520","42","        Trucking and warehousing",11472,11835,12031,13606,14821,15782,14320,15226,16123,17441,18389,18084,17017,16650,17360,18944,19799,20554,22024,23448,23963,24541,24625,25641,27372,29425,31524,32708,32932,34937,36223,38625,"(NA)"
"45000","South Carolina","5","SA25 1/","530","44","        Water transportation",1763,2069,2076,2178,2199,2445,2392,2964,2506,2864,2921,2938,3208,3282,2971,2908,2872,3061,3556,3986,3372,3555,3707,3506,3481,3406,3359,3489,"(D)",3233,3662,3543,"(NA)"
"45000","South Carolina","5","SA25 1/","540","41, 45-47","        Other transportation",3212,3171,3096,3115,3341,3411,3452,3419,3253,3555,3792,3916,5233,5277,5347,5822,6386,7007,8348,9783,11059,12113,11796,10694,11140,12607,14192,15757,"(D)",18765,21015,"(D)","(NA)"
"45000","South Carolina","5","SA25 1/","541","41","          Local and interurban passenger transit",1856,1861,1846,1715,1751,1698,1621,1667,1528,1522,1468,1384,1375,1374,1355,1523,1454,1424,1506,1504,1477,1516,1637,1640,1744,"(D)","(D)","(D)",3102,"(D)","(D)",3990,"(NA)"
"45000","South Carolina","5","SA25 1/","542","45","          Transportation by air",834,797,757,744,803,875,920,980,1007,1121,1171,1255,1247,1115,1127,1315,1641,1882,2435,3398,4065,4626,4283,5530,5453,5954,6954,7542,7992,8518,9503,9969,"(NA)"
"45000","South Carolina","5","SA25 1/","543","46","          Pipelines, except natural gas",44,42,42,41,41,41,52,61,63,87,62,57,36,34,35,35,37,34,33,33,34,48,48,36,35,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"45000","South Carolina","5","SA25 1/","544","47","          Transportation services",478,471,451,615,746,797,859,711,655,825,1091,1220,2575,2754,2830,2949,3254,3667,4374,4848,5483,5923,5828,3488,3908,4701,5028,5495,6230,6366,7579,7547,"(NA)"
"45000","South Carolina","5","SA25 1/","560","48","        Communications",10088,10428,10678,11030,11833,12342,12048,12047,12624,13576,14258,14782,14983,14665,13878,12740,12862,13036,12868,12787,13280,14403,14133,13826,13672,14418,15105,16067,16829,16396,16244,18640,"(NA)"
"45000","South Carolina","5","SA25 1/","570","49","        Electric, gas, and sanitary services",7770,8779,9339,9504,9064,8305,7739,8660,10153,11851,14204,14313,14836,15850,16969,17398,16863,16093,15749,16354,16232,16499,16514,16083,16247,15886,15336,14782,14570,14118,24831,24761,"(NA)"
"45000","South Carolina","5","SA25 1/","610","F","      Wholesale trade",32496,34642,36382,37990,41649,43086,45640,47498,49633,52437,54379,55948,57798,55207,54781,58909,60385,61457,60425,61833,64803,65951,64040,62815,62461,64985,69923,72796,77368,82240,84883,86442,81809
"45000","South Carolina","5","SA25 1/","620","G","      Retail trade",128961,142788,149496,159472,170308,174705,171557,184231,194094,205308,210787,213620,220602,222358,229951,248872,263159,273509,288315,303412,314990,327813,324094,330580,337257,352357,370370,385501,397555,396023,403634,407695,403635
