"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"45000","South Carolina","5","SA50","82","...","      Less: Refunds",8873,11505,8979,9964,12268,16948,16132,16680,17682,18962,20714,22064,25771,28301,31926,37672,40101,34343,43964,64118,75894,83643,110592,122250,131963,222528,250377,359166,297259,315775,336464,355847,499458,581116,652621,642728,708070,753679,868174,923029,957959,941171,1092063,1142403,1142786,1061286,1072142,1179714,1253975,1345731,1434552,1765653,1887579,2051529,2405392,2388678,2458095,2437111,2607990,2733729,3809317,3644804,3444073,3163308,3216811,3082460,2977848,2976754,3212633
"45000","South Carolina","5","SA50","120","...","  State governments",12181,13376,13699,14931,15713,16138,16065,17845,20440,21613,22140,30383,35924,34887,37079,42311,46712,58292,71948,79037,94330,110255,119435,133185,186799,198623,233851,243539,314248,351875,416969,482720,573286,663800,709521,806641,903906,941975,1033736,1141736,1253146,1396196,1578097,1474420,1575524,1633520,1695753,1847881,1984101,2135740,2305014,2513389,2575827,2532149,2462547,2505454,2689818,2860866,3166926,3510135,3449999,2949252,2904395,3145804,3382885,3620274,3723562,4039487,4162880
"45000","South Carolina","5","SA50","130","...","    Income taxes",9885,10666,10862,12029,12321,12356,12286,13794,15813,16715,17321,24889,29665,28169,29876,34501,37751,47934,59939,67567,80119,94601,103543,117515,169100,179392,214254,223494,291076,324825,387737,452603,541012,625493,666470,762876,854006,876222,955818,1062311,1181386,1316026,1492907,1382888,1467921,1516534,1581223,1733960,1874089,2009882,2185259,2403151,2464982,2431012,2357418,2380814,2546507,2703331,2986895,3334307,3288096,2777720,2728742,2965383,3198021,3436198,3534782,3839578,3955409
"45000","South Carolina","5","SA50","150","...","    Motor vehicle licenses",1538,1861,2066,2427,2881,3072,2949,3187,3720,3971,3878,4368,5043,5531,5882,6430,7550,8786,10269,8717,11116,12078,11799,12390,14112,16427,16635,16962,19838,22362,24146,24250,25444,30302,34550,36355,39287,48467,58116,58804,55760,58120,60325,61312,72395,69988,72290,79013,76982,81245,81442,80809,85815,82355,87648,107944,122832,136072,158832,154237,142795,147694,137745,141391,145356,146629,150959,159346,165776
"45000","South Carolina","5","SA50","160","...","    Other taxes 5/",758,849,771,475,511,710,830,864,907,927,941,1126,1216,1187,1321,1380,1411,1572,1740,2753,3095,3576,4093,3280,3587,2804,2962,3083,3334,4688,5086,5867,6830,8005,8501,7410,10613,17286,19802,20621,16000,22050,24865,30220,35208,46998,42240,34908,33030,44613,38313,29429,25030,18782,17481,16696,20479,21463,21199,21591,19108,23838,37908,39030,39508,37447,37821,40563,41695
"45000","South Carolina","5","SA50","180","...","  Local governments",278,298,310,290,274,252,231,385,408,565,397,835,842,665,781,1316,1415,1283,1454,1285,1367,1645,1851,2039,2005,2114,3553,4056,5630,5023,5921,5816,7473,9936,10229,10886,10921,10526,7947,7806,9901,11066,11072,11659,13541,16156,19569,19514,23718,25535,30914,35915,37309,42068,47075,54402,64110,72202,71901,31645,36168,56996,71424,81784,101918,115091,115462,120620,126135
"45000","South Carolina","5","SA50","190","...","    Income taxes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45000","South Carolina","5","SA50","200","...","    Motor vehicle licenses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,342,0,0,0,0,0,0,0,0,0,894,2212,1648,1691,2113,2205,4928,6840,7872,8710,9917,11635,12481,15011,11160,7269,9866,31427,30488,33346,34122,34134,37588,38550,39664
"45000","South Carolina","5","SA50","210","...","    Other taxes",278,298,310,290,274,252,231,385,408,565,397,835,842,665,781,1316,1415,1283,1454,1285,1367,1645,1851,2039,2005,2114,3553,4056,5630,5023,5921,5816,7473,9844,9887,10886,10921,10526,7947,7806,9901,11066,11072,11659,12647,13944,17921,17823,21605,23330,25986,29075,29437,33358,37158,42767,51629,57191,60741,24376,26302,25569,40936,48438,67796,80957,77874,82070,86471
"45000","South Carolina","5","SA50","230","...","  State and local personal property taxes",7232,8074,8686,9375,10178,10982,11709,12092,11556,10752,8765,11504,10434,9476,8017,8051,7818,7827,7521,7557,7637,8696,9923,11327,12674,12855,12552,13402,15323,16397,20843,23956,26973,30082,21685,20131,23541,24270,29513,40059,52011,55977,94449,98100,107014,97456,125588,135833,160353,150506,151001,180373,173957,188223,215708,231694,230644,267806,262357,268439,269232,276979,248383,265251,276263,257636,305803,309540,319237
"Note: See the included footnote file."
"SA50: Personal Current Taxes"
"Last updated: March 22, 2018-- revised estimates for 2010-2016."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
