"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"46000","South Dakota","4","SA6","1","...","Compensation of employees (thousands of dollars) 1/",552956,601809,634448,695714,740321,750227,770043,796295,853144,903563,983792,1070990,1172778,1282734,1408070,1583367,1791907,1965256,2202164,2422551,2768434,3077886,3310161,3559133,3705751,3932659,4248797,4453388,4666838,4947086,5319962,5680167,6225827,6692874,7289335,7783649,8330956,8791701,9185694,9662560,10335067,11090219,11849424,12357071
"46000","South Dakota","4","SA6","5","...","  Wages and salaries",510343,552978,582792,637751,674791,679480,696646,721006,768632,811936,884172,963354,1048533,1135789,1236295,1385024,1562847,1688286,1884908,2063329,2357998,2614343,2809589,3009026,3112206,3281520,3536328,3689538,3846012,4073133,4365851,4617796,5030725,5383229,5807790,6198630,6644829,7062743,7427065,7868248,8416334,9029033,9631622,10013729
"46000","South Dakota","4","SA6","6","...","  Supplements to wages and salaries",42613,48831,51656,57963,65530,70747,73397,75289,84512,91627,99620,107636,124245,146945,171775,198343,229060,276970,317256,359222,410436,463543,500572,550107,593545,651139,712469,763850,820826,873953,954111,1062371,1195102,1309645,1481545,1585019,1686127,1728958,1758629,1794312,1918733,2061186,2217802,2343342
"46000","South Dakota","4","SA6","7","...","    Employer contributions for employee pension and insurance funds 2/",31475,35306,36231,40363,45006,47839,51658,53313,56435,60188,64178,71318,85003,101614,119223,130933,150465,190704,215529,246839,279900,313847,342894,370149,406463,446875,481547,523117,560936,601133,649524,738377,821430,905922,1047394,1121147,1186590,1202076,1205990,1210844,1296996,1394175,1508849,1604657
"46000","South Dakota","4","SA6","8","...","    Employer contributions for government social insurance",11138,13525,15425,17600,20524,22908,21739,21976,28077,31439,35442,36318,39242,45331,52552,67410,78595,86266,101727,112383,130536,149696,157678,179958,187082,204264,230922,240733,259890,272820,304587,323994,373672,403723,434151,463872,499537,526882,552639,583468,621737,667011,708953,738685
"46000","South Dakota","4","SA6","9","...","Average compensation per job (dollars) 3/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5067,5459,5902,6361,6838,7556,8241,8917,9633,10516,11460,12665,13857,14676,15338,15947,16582,17335,17847,18547,19255,20232,21222,22338,23088,23932,24519,25172,26028,27408,28610,30014,31204
"46000","South Dakota","4","SA6","81","[01-02]","  Farm compensation",22069,21425,22231,23564,26128,26096,25377,26234,27313,28584,27671,33453,33861,33202,34578,44996,55991,53307,49248,50858,71388,77790,80021,79199,85323,82073,82539,83884,78469,80238,84779,85370,92520,83312,80948,85309,98317,97037,102248,110309,126421,119992,133394,151997
"46000","South Dakota","4","SA6","82","...","  Nonfarm compensation",530887,580384,612217,672150,714193,724131,744666,770061,825831,874979,956121,1037537,1138917,1249532,1373492,1538371,1735916,1911949,2152916,2371693,2697046,3000096,3230140,3479934,3620428,3850586,4166258,4369504,4588369,4866848,5235183,5594797,6133307,6609562,7208387,7698340,8232639,8694664,9083446,9552251,10208646,10970227,11716030,12205074
"46000","South Dakota","4","SA6","90","...","    Private nonfarm compensation",356157,395981,423453,475045,507812,490155,490531,507326,540944,582853,641269,689010,737563,803642,879672,1011079,1158530,1279032,1468203,1640668,1891037,2139244,2295352,2488674,2562736,2736528,2982345,3105554,3273187,3465875,3743900,4009421,4427695,4767243,5220135,5623938,6092305,6503023,6911841,7338694,7894327,8527091,9093439,9404040
"46000","South Dakota","4","SA6","100","[07-08]","      Agricultural services, forestry, and fishing",2390,2239,2353,2566,2639,2850,3090,3435,3872,3976,4093,4497,4855,5437,6607,8040,9314,5791,6160,6738,8700,10322,14116,13280,14446,15946,18499,19211,20446,21602,22425,23174,25107,27422,29449,31569,34285,36265,38162,41341,43157,48429,48441,51584
"46000","South Dakota","4","SA6","110","07","        Agricultural services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",18499,19211,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",41843,46990,47503,"(NA)"
"46000","South Dakota","4","SA6","120","...","        Forestry and fishing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1314,1439,938,"(NA)"
"46000","South Dakota","4","SA6","121","08","          Forestry","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",691,"(NA)"
"46000","South Dakota","4","SA6","122","...","          Fishing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)",0,"(L)","(L)",0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",247,"(NA)"
"46000","South Dakota","4","SA6","200","B","      Mining",12751,13429,13203,13708,14473,15493,16128,15883,15843,16692,18923,20599,19897,22627,23442,27256,30463,35457,39420,43843,50711,61535,69885,79874,73150,81869,86377,85801,92151,96548,107650,109460,109861,110041,121517,107714,111153,111904,113894,113187,94608,71911,71263,71305
"46000","South Dakota","4","SA6","210","10","        Metal mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",79289,84477,82638,"(D)",92783,78961,78535,76780,77051,72581,55816,41509,40520,"(NA)"
"46000","South Dakota","4","SA6","220","12","        Coal mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46000","South Dakota","4","SA6","230","13","        Oil and gas extraction","(L)",391,210,144,103,173,149,164,50,"(L)",162,289,504,550,281,245,317,613,1342,2637,3273,2556,2853,4421,3748,3137,4059,3664,3306,2823,3349,3251,3347,3397,3006,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46000","South Dakota","4","SA6","240","14","        Nonmetallic minerals, except fuels",2463,2809,2819,2990,3325,3317,3440,3474,3554,3777,3810,4361,4560,4883,6816,7565,8724,9124,11275,12913,15857,19064,19377,20947,20892,"(D)","(D)","(D)","(D)","(D)",25012,21732,23876,"(D)",25728,25960,29812,32103,34013,36831,35939,27788,28054,"(NA)"
"46000","South Dakota","4","SA6","300","C","      Construction",40356,49664,59918,86896,87392,64487,50908,49940,49370,49619,56091,59312,60492,72402,79748,100628,116471,119603,140780,165091,193406,198608,183956,182884,149459,153621,175658,187095,200018,210031,222274,241732,288594,300147,341018,363422,399533,414220,439492,475844,517805,570473,630003,663904
