"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"53000","Washington","8","SA45","10","...","Cash receipts from marketings (thousands of dollars)",888333,905625,893711,1155598,1682876,1849830,1931284,1891313,1831115,2206376,2409483,2733405,3006733,2942313,2982685,3325326,2932563,3072833,3101492,3591349,3893570,4016110,4466549,4561965,4898934,4988976,5408394,5585066,5414642,5277255,5024801,5314174,5509592,5473218,5824558,5934280,6182004,6416347,7575191,7570805,7230661,7807662,9137080,10045310,9885931,10177742,10194309,10259750
"53000","Washington","8","SA45","20","...","  Cash receipts: Livestock and products",376112,381085,364499,406164,539473,518355,512196,595103,581140,732483,953915,954143,1184094,1199177,1114109,1243323,1102426,1149700,1186830,1395813,1448502,1639260,1600522,1679722,1798355,1810089,1752598,1785853,1777978,1894737,1812220,1947050,1967445,1774499,1732836,1907299,2070370,1841180,2371529,2103292,1749388,2130662,2512254,2533772,2827255,3295738,3028398,2539445
"53000","Washington","8","SA45","30","...","    Meat animals and other livestock",215856,212268,195891,223068,299490,257608,241055,286221,262782,375019,536039,495140,673899,672220,552305,674055,535801,590685,627847,804205,760319,907112,906295,889434,1008844,960469,889554,818329,883011,867002,803437,1083531,983908,963185,890440,844480,1077081,1003309,1111597,866859,844602,935416,968477,1093711,1230416,1336687,1411310,1185804
"53000","Washington","8","SA45","31","...","      Cattle and calves",195312,193411,179939,204817,277535,235708,214937,258637,234653,339650,497313,452055,635842,640714,518592,642144,506304,559876,589459,766561,691598,834739,830279,801423,928041,874538,812105,735708,801868,802568,723742,994930,864746,834893,769118,715740,932125,865873,920715,768545,741045,822367,840848,954326,1046570,1144204,1222183,999170
"53000","Washington","8","SA45","32","...","      Hogs and pigs",10051,9335,7127,8482,10118,10006,9802,10801,10076,12222,14764,21967,17120,13948,12540,13337,8709,8196,10353,11717,10474,15451,9432,8946,7834,6747,6501,13244,8135,6496,6123,7337,6451,4756,5118,6585,7959,6304,6937,5777,5776,14884,18537,6160,6068,6479,4514,2307
"53000","Washington","8","SA45","33","...","      Sheep and other livestock",10493,9522,8825,9769,11837,11894,16316,16783,18053,23147,23962,21118,20937,17558,21173,18574,20788,22613,28035,25927,58247,56922,66584,79065,72969,79184,70948,69377,73008,57938,73572,81264,112711,123536,116204,122155,136997,131132,183945,92537,97781,98165,109092,133225,177778,186004,184613,184327
"53000","Washington","8","SA45","40","...","    Dairy products",112761,120997,134539,144771,170466,195408,208299,240113,252508,289150,339614,378095,413822,436440,472327,463211,476047,465864,472340,492850,556344,599294,557943,645710,635005,677191,684172,788075,728143,842541,820245,711168,822000,671040,671792,857010,832165,686196,1059264,1000032,681912,947646,1273464,1156548,1295600,1620073,1133136,1093950
"53000","Washington","8","SA45","50","...","    Poultry and poultry products",47495,47820,34069,38325,69517,65339,62842,68769,65850,68314,78262,80908,96373,90517,89477,106057,90578,93151,86643,98758,131839,132854,136284,144578,154506,172429,178872,179449,166824,185194,188538,152351,161537,140274,170604,205809,161124,151675,200668,236401,222874,247600,270313,283513,301239,338978,483952,259691
"53000","Washington","8","SA45","60","...","  Cash receipts: Crops",512221,524540,529212,749434,1143403,1331475,1419088,1296210,1249975,1473893,1455568,1779262,1822639,1743136,1868576,2082003,1830137,1923133,1914662,2195536,2445068,2376850,2866027,2882243,3100579,3178887,3655796,3799213,3636664,3382518,3212581,3367124,3542147,3698719,4091722,4026981,4111634,4575167,5203662,5467513,5481273,5677000,6624826,7511538,7058676,6882004,7165911,7720305
"53000","Washington","8","SA45","70","...","    Total grains",147467,187735,166705,301732,453316,500133,548467,504441,328997,469936,476071,726767,741454,607432,753084,799886,618953,568854,428565,712942,755354,521215,603098,541701,562694,663191,882916,768354,851162,603638,450390,545977,542978,578949,603537,667998,550191,637741,959571,911117,885572,964853,1213111,1418206,1251514,1074859,788766,799964
"53000","Washington","8","SA45","71","...","      Corn",5069,5287,5949,6056,8700,13873,7287,9055,14164,13199,22951,21566,29323,23709,53458,96192,49649,36288,24654,31788,35914,33406,33657,32081,33859,39501,49224,60402,49889,39929,34083,34157,27149,25775,29953,36020,32946,33680,60812,99803,85141,104918,134920,148368,126392,111182,91638,73535
"53000","Washington","8","SA45","72","...","      Oats",4130,4211,1875,971,1671,1872,1921,1926,1252,822,1378,1651,1720,1382,1889,2451,1302,1010,1391,2789,2837,2240,2411,2525,2402,1722,1219,1763,1782,1270,1057,1052,1075,1328,1152,885,355,509,1032,742,537,468,524,904,891,767,399,236
"53000","Washington","8","SA45","73","...","      Sorghum",70,72,76,94,171,160,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53000","Washington","8","SA45","74","...","      Wheat",120844,159827,134382,275558,415006,448378,501823,444059,295183,424143,415239,624618,575748,492870,545463,573406,434288,404250,303652,558637,575894,384711,456664,434554,448422,547414,716474,601857,682373,467719,329202,417811,447219,468096,498184,559644,453878,541272,783456,705142,698316,775737,958284,1104077,949112,833450,594525,597453
"53000","Washington","8","SA45","75","...","      Soybeans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53000","Washington","8","SA45","76","...","      Other grains",17354,18338,24423,19053,27768,35850,37293,49401,18398,31772,36503,78932,134663,89471,152274,127837,133714,127306,98868,119728,140709,100858,110366,72541,78011,74554,115999,104332,117118,94720,86048,92957,67535,83750,74248,71449,63012,62280,114271,105430,101578,83730,119383,164857,175119,129460,102204,128740
"53000","Washington","8","SA45","80","...","    Hay, silage, etc.",24278,24935,29449,31801,49865,68021,65601,77628,66624,47267,77596,100742,104763,89049,85592,96809,124178,119752,110835,157303,170647,183391,180176,195772,222550,217195,226930,307035,246907,239990,204959,271546,301688,312685,329413,349082,353239,374559,366719,360371,288988,307720,399918,386141,408000,489685,410385,367059
"53000","Washington","8","SA45","100","...","    Vegetables",98724,90724,86702,99975,138406,219315,260000,208882,241337,257389,262260,263865,343134,325218,353285,409033,394074,414689,418096,448327,516847,563615,559651,541129,743854,768499,798760,738310,798253,794464,777451,685600,870410,829682,884884,764048,857766,968306,1081153,1226551,1321102,1219477,1238009,1378998,1347317,1304680,1461641,1812697
"53000","Washington","8","SA45","110","...","    Fruits and nuts",115296,106260,113391,153732,209222,247089,278964,239221,305072,439672,400947,344780,381566,460369,431698,527244,476592,599243,712737,596982,703471,771240,1140408,1147963,1095753,1023938,1212934,1436657,1184393,1179088,1199744,1300575,1273064,1421931,1647720,1687959,1799562,1946907,2170460,2156187,2167248,2487007,3067334,3639573,3231756,3213179,3616830,3733713
"53000","Washington","8","SA45","111","...","    Greenhouse, nursery and mushroom products",13563,14531,16120,17178,36901,41996,43620,49369,58018,65186,75005,93683,101723,92669,105342,105203,103694,100265,131743,137574,149044,153300,180728,241575,262090,282000,287000,296641,322240,336806,357737,356140,362681,376335,476272,398498,383346,451271,368678,361846,355014,348182,341350,334520,340516,332009,368833,418071
