"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"27000","Minnesota","4","SA50","10","...","Personal income (thousands of dollars)",4154321,3909750,4324200,4787152,4984619,5262770,5425650,5741618,6015113,6384595,6747297,6999809,7434597,7820322,8240507,8742367,9098218,10056861,10903841,11716124,12897459,14345217,15639973,16680898,18131659,21241112,22866034,24735777,26719839,30082297,33748603,37547231,41697467,46202501,49470144,52085956,59084082,62698124,66395130,70827147,74630070,81661558,86895595,89548001,96321351,99215504,106426113,112631122,121486713,128314666,139637164,146855175,159096888,165450224,169411366,177754072,188490101,193390784,203478772,214836931,225518558,215149426,223700193,238638075,254020529,256039772,268529945,280406484,287249809
"27000","Minnesota","4","SA50","15","...","  Less: Personal current taxes",345158,291648,332139,449248,551675,560263,515067,564674,626013,666330,681506,726233,799898,835004,913544,939809,886404,1014460,1162635,1288130,1482870,1870529,1850964,1820698,2224585,2366966,2950680,3018895,3422074,3907122,4536778,5369446,5801761,6561521,6762377,6938603,7336946,7783330,8037897,9103610,9465674,10445530,11382909,11302309,12330965,12997086,13963628,15269658,17640422,18926372,20978583,21125288,23820799,23833395,21787902,20849088,21343999,23984375,26077562,28478533,29645774,22891085,24828836,29174356,30789541,34394030,36217490,39657260,40256546
"27000","Minnesota","4","SA50","16","...","Equals: Disposable personal income",3809163,3618102,3992061,4337904,4432944,4702507,4910583,5176944,5389100,5718265,6065791,6273576,6634699,6985318,7326963,7802558,8211814,9042401,9741206,10427994,11414589,12474688,13789009,14860200,15907074,18874146,19915354,21716882,23297765,26175175,29211825,32177785,35895706,39640980,42707767,45147353,51747136,54914794,58357233,61723537,65164396,71216028,75512686,78245692,83990386,86218418,92462485,97361464,103846291,109388294,118658581,125729887,135276089,141616829,147623464,156904984,167146102,169406409,177401210,186358398,195872784,192258341,198871357,209463719,223230988,221645742,232312455,240749224,246993263
"27000","Minnesota","4","SA50","20","...","Population (persons) 1/",2868000,2935000,2997000,3010000,3030000,3050000,3113000,3172000,3240000,3274000,3313000,3366000,3425000,3470000,3513000,3531000,3558000,3592000,3617000,3659000,3703000,3758000,3815249,3851901,3866878,3885164,3898450,3925793,3956602,3979844,4004676,4038150,4085017,4111733,4131450,4141458,4157704,4184301,4205213,4235136,4296163,4338056,4389857,4440859,4495572,4555954,4610355,4660180,4712827,4763390,4813412,4873481,4933692,4982796,5018935,5053572,5087713,5119598,5163555,5207203,5247018,5281203,5311147,5348562,5380285,5418521,5453109,5482435,5519952
"27000","Minnesota","4","SA50","30","...","Per capita personal income (dollars) 2/",1449,1332,1443,1590,1645,1725,1743,1810,1857,1950,2037,2080,2171,2254,2346,2476,2557,2800,3015,3202,3483,3817,4099,4331,4689,5467,5865,6301,6753,7559,8427,9298,10207,11237,11974,12577,14211,14984,15789,16724,17371,18824,19795,20165,21426,21777,23084,24169,25778,26938,29010,30134,32247,33204,33754,35174,37048,37775,39407,41258,42980,40739,42119,44617,47213,47253,49243,51146,52038
"27000","Minnesota","4","SA50","50","...","Per capita disposable personal income (dollars) 3/",1328,1233,1332,1441,1463,1542,1577,1632,1663,1747,1831,1864,1937,2013,2086,2210,2308,2517,2693,2850,3083,3320,3614,3858,4114,4858,5109,5532,5888,6577,7294,7968,8787,9641,10337,10901,12446,13124,13877,14574,15168,16417,17202,17619,18683,18924,20055,20892,22035,22964,24652,25799,27419,28421,29413,31048,32853,33090,34356,35789,37330,36404,37444,39163,41491,40905,42602,43913,44746
"27000","Minnesota","4","SA50","60","...","Personal current taxes",345158,291648,332139,449248,551675,560263,515067,564674,626013,666330,681506,726233,799898,835004,913544,939809,886404,1014460,1162635,1288130,1482870,1870529,1850964,1820698,2224585,2366966,2950680,3018895,3422074,3907122,4536778,5369446,5801761,6561521,6762377,6938603,7336946,7783330,8037897,9103610,9465674,10445530,11382909,11302309,12330965,12997086,13963628,15269658,17640422,18926372,20978583,21125288,23820799,23833395,21787902,20849088,21343999,23984375,26077562,28478533,29645774,22891085,24828836,29174356,30789541,34394030,36217490,39657260,40256546
"27000","Minnesota","4","SA50","70","...","  Federal government 4/",308238,244692,278495,386494,485646,491656,441592,483951,537226,568314,577851,607485,668986,688399,718863,767970,699770,771288,888376,994007,1160755,1486690,1432979,1332764,1591799,1670182,2070225,2052953,2405322,2746754,3226647,3892061,4367277,4890836,4893597,4572335,4728345,5300089,5753891,6406314,6588479,7560596,7927164,8020835,8627162,9104183,9857596,10756312,12603919,13563844,15339662,16287691,18124132,18229456,15659188,14759296,14936589,16783080,18521257,20407698,21037231,15433599,17178598,20659727,21619458,23900459,25427328,27935432,28125780
"27000","Minnesota","4","SA50","80","...","    Income taxes (net of refunds) 4/",308238,244692,278495,386494,485646,491656,441592,483951,537226,568314,577851,607485,668986,688399,718863,767970,699770,771288,888376,994007,1160755,1486690,1432979,1332764,1591799,1670182,2070225,2052953,2405322,2746754,3226647,3892061,4367277,4890836,4893597,4572335,4728345,5300089,5753891,6406314,6588479,7560596,7927164,8020835,8627162,9104183,9857596,10756312,12603919,13563844,15339662,16287691,18124132,18229456,15659188,14759296,14936589,16783080,18521257,20407698,21037231,15433599,17178598,20659727,21619458,23900459,25427328,27935432,28125780
"27000","Minnesota","4","SA50","81","...","      Income taxes (gross) 4/",339738,285248,305909,415021,518230,533669,487206,532705,588771,623869,639504,673952,737388,765865,802193,856478,795339,848842,981723,1120565,1314179,1652029,1660465,1581079,1829650,2035663,2460453,2645025,2864055,3246693,3737640,4450602,5084075,5598739,5742836,5567241,5783005,6402289,6780062,7289013,7499794,8400286,8914457,9031789,9649485,10043517,10856970,11913948,13820281,14886417,16755635,18118024,20092199,20423782,18460487,17481515,17832740,19504708,21508839,23567328,25369938,19713358,21054248,24144682,25120531,27323226,28834737,31405668,31885810
"27000","Minnesota","4","SA50","82","...","      Less: Refunds",31500,40556,27414,28527,32584,42013,45614,48754,51545,55555,61653,66467,68402,77466,83330,88508,95569,77554,93347,126558,153424,165339,227486,248315,237851,365481,390228,592072,458733,499939,510993,558541,716798,707903,849239,994906,1054660,1102200,1026171,882699,911315,839690,987293,1010954,1022323,939334,999374,1157636,1216362,1322573,1415973,1830333,1968067,2194326,2801299,2722219,2896151,2721628,2987582,3159630,4332707,4279759,3875650,3484955,3501073,3422767,3407409,3470236,3760030
"27000","Minnesota","4","SA50","120","...","  State governments",36522,46530,53194,62360,65682,68280,73158,80156,88140,97162,102684,116455,128371,144039,191392,168250,183261,240245,271523,291948,320289,377205,411179,475503,614868,669624,852252,935690,986348,1131212,1275265,1440867,1394295,1629949,1833319,2306417,2555279,2428810,2234434,2660837,2819395,2825074,3382916,3188638,3589081,3783322,3989193,4389806,4891009,5219739,5475384,4669500,5559746,5474049,5981782,5920099,6237417,7022822,7362678,7883677,8417755,7246495,7431163,8291627,8921868,10232577,10514600,11422390,11820647
"27000","Minnesota","4","SA50","130","...","    Income taxes",27147,35466,39073,44245,46380,48281,52085,57415,62450,68683,73116,82552,92926,108311,154954,130973,145288,199415,232793,250750,274378,328153,358202,420454,551654,594875,775370,857143,900740,1032461,1170611,1333124,1276724,1497992,1671062,2127579,2360063,2210402,2012173,2421242,2559882,2541906,3065479,2842688,3193317,3393780,3586159,3961479,4480173,4771801,4995667,4153301,5063396,5039323,5529448,5460396,5760186,6544644,6871085,7382000,7924389,6709357,6816319,7640171,8237675,9558760,9817644,10645596,10971298
