"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"27000","Minnesota","4","SA25 1/","120","...","        Forestry and fishing",527,626,622,897,859,956,1059,1162,1182,1277,1335,1523,1780,1760,1681,1770,1853,2105,1812,1737,1449,1391,1309,1210,1507,1581,1399,1504,1639,"(D)",2462,2792,"(NA)"
"27000","Minnesota","4","SA25 1/","121","08","          Forestry",334,451,408,539,438,604,769,652,650,760,779,891,1010,1075,1080,1187,1217,1477,924,1016,952,882,783,770,836,1002,858,883,1019,"(D)",1511,1766,"(NA)"
"27000","Minnesota","4","SA25 1/","122","...","          Fishing",193,175,214,358,421,352,290,510,532,517,556,632,770,685,601,583,636,628,888,721,497,509,526,440,671,579,541,621,620,827,951,1026,"(NA)"
"27000","Minnesota","4","SA25 1/","200","B","      Mining",15356,15422,14595,13858,14410,14612,14716,15492,13609,17258,18168,16503,16442,12047,10626,11201,10066,8149,8307,9172,9684,9929,9502,9425,8997,9175,9532,9236,9396,"(D)",8869,8787,7812
"27000","Minnesota","4","SA25 1/","210","10","        Metal mining",13134,13332,12735,11775,12549,12838,12775,13309,11309,14905,15526,13914,13805,9166,7525,7882,6742,5157,4579,5621,6046,6495,6402,6337,5981,5840,6125,6110,6074,5894,5734,5753,"(NA)"
"27000","Minnesota","4","SA25 1/","220","12","        Coal mining",15,"(L)","(L)",20,34,34,23,36,40,33,44,27,34,45,35,56,41,38,18,30,28,32,11,10,11,10,12,"(L)",10,"(D)","(D)","(L)","(NA)"
"27000","Minnesota","4","SA25 1/","230","13","        Oil and gas extraction",753,742,583,699,472,412,377,562,643,701,771,868,1006,1269,1327,1472,1527,1238,1967,1814,1764,1494,1377,1257,1244,1422,1417,1125,1241,"(D)","(D)","(D)","(NA)"
"27000","Minnesota","4","SA25 1/","240","14","        Nonmetallic minerals, except fuels",1454,1344,1271,1364,1355,1328,1541,1585,1617,1619,1827,1694,1597,1567,1739,1791,1756,1716,1743,1707,1846,1908,1712,1821,1761,1903,1978,1992,2071,2332,1849,"(D)","(NA)"
"27000","Minnesota","4","SA25 1/","300","C","      Construction",84660,80749,79578,84456,87330,87564,86531,90541,93792,105263,110712,104782,97096,90959,92463,102176,105555,111067,116552,115450,117130,118146,115245,122339,124251,127562,133349,137484,143511,153706,165171,172879,179823
"27000","Minnesota","4","SA25 1/","310","15","        General building contractors",24601,22269,21281,23644,25123,25727,22810,24342,25860,31294,34042,30363,27067,23870,24346,27726,26511,29028,28752,28430,27476,27894,24810,25067,25701,25769,25912,26136,27535,30326,33485,36226,"(NA)"
"27000","Minnesota","4","SA25 1/","320","16","        Heavy construction contractors",14997,14462,14985,14601,15037,14259,13919,13664,13798,14484,14944,14198,12805,11114,11758,12869,13322,13067,13219,11904,11779,11301,10964,11741,12715,12725,13450,13044,13540,14400,15470,15908,"(NA)"
"27000","Minnesota","4","SA25 1/","330","17","        Special trade contractors",45062,44018,43312,46211,47170,47578,49802,52535,54134,59485,61726,60221,57224,55975,56359,61581,65722,68972,74581,75116,77875,78951,79471,85531,85835,89068,93987,98304,102436,108980,116216,120745,"(NA)"
"27000","Minnesota","4","SA25 1/","400","D","      Manufacturing",335340,321926,304026,315340,338525,347500,319007,327669,346367,367083,389983,382946,374458,357372,359119,385983,388957,383294,388340,404765,411967,412235,409074,410513,419623,429913,441074,444228,450604,455380,452960,454124,436720
"27000","Minnesota","4","SA25 1/","410","...","        Durable goods manufacturing",194731,183306,169035,177903,195776,203187,184031,188995,203488,220830,238942,233242,226851,213654,213995,234318,235051,228434,230031,242187,243311,238881,235031,233922,240506,246985,253730,257266,265133,270342,269148,270350,258061
"27000","Minnesota","4","SA25 1/","413","24","          Lumber and wood products",8064,7610,8326,9340,10334,9989,10845,11863,13178,14465,14843,13352,12685,11451,13390,14784,15380,16598,18163,19484,20100,20484,20357,20713,21697,22707,23390,23474,23584,23766,24343,24646,"(NA)"
"27000","Minnesota","4","SA25 1/","417","25","          Furniture and fixtures",3743,3787,4223,4545,4929,4609,3159,3373,3483,3847,4177,4057,3992,3720,3967,4496,4993,5501,5746,5876,6195,6056,5853,6486,6892,7116,7511,7505,7562,7786,7975,8694,"(NA)"
"27000","Minnesota","4","SA25 1/","420","32","          Stone, clay, and glass products",7884,8081,7819,8228,8853,8817,9010,9168,9681,10466,10663,10403,10027,9757,10432,10395,9857,10109,9634,9705,10152,9708,8900,8796,9162,9896,10146,10327,10595,10738,10878,11291,"(NA)"
"27000","Minnesota","4","SA25 1/","423","33","          Primary metal industries",7274,7120,6440,5813,6806,7166,5468,5636,6006,7044,7674,6812,6276,5650,5560,6375,6226,6136,6574,7051,6600,6389,6120,6031,6091,6768,7210,7285,7795,8130,8216,8136,"(NA)"
"27000","Minnesota","4","SA25 1/","426","34","          Fabricated metal products",21457,20345,19132,21261,23771,25455,31503,31200,33722,36096,39327,38244,36235,34006,33447,35697,36364,33775,33711,34797,35470,35012,35096,32592,32689,31946,35720,35977,37310,38464,38058,38958,"(NA)"
"27000","Minnesota","4","SA25 1/","429","35","          Industrial machinery and equipment",66799,63407,58029,61087,68215,72105,65100,65563,70670,75168,86374,87994,87052,81662,79534,91045,89570,81735,81202,86374,85076,78437,74895,73864,76707,77636,76586,75446,78470,80937,79053,74979,"(NA)"
"27000","Minnesota","4","SA25 1/","432","36","          Electronic and other electric equipment",31206,28115,23001,23892,29251,32223,22189,23378,25192,28650,29607,28159,28057,27231,27309,29531,29593,26455,28465,29036,28576,30390,30825,31221,30781,32055,31728,33891,34643,34635,35087,37873,"(NA)"
"27000","Minnesota","4","SA25 1/","435","371","          Motor vehicles and equipment",4527,4485,4439,4479,5160,5457,5783,5696,6517,6757,4970,3671,3344,3052,3258,3869,4089,5080,4739,4904,5455,5615,5122,5714,5954,6596,6170,6397,6590,7118,7022,7324,"(NA)"
"27000","Minnesota","4","SA25 1/","438","372-379","          Other transportation equipment",6083,6171,6922,7262,6767,5589,4308,4746,4669,5322,5491,3670,2618,2496,2663,3136,3516,3682,4881,5441,6251,5836,5640,5624,5884,6810,6938,7734,7790,8028,8150,8564,"(NA)"
"27000","Minnesota","4","SA25 1/","441","38","          Instruments and related products",16872,16903,15427,15602,15287,16707,17827,19662,21528,23590,25993,27662,27448,26178,26367,27471,27486,30856,29587,32148,31763,33013,34131,34169,34502,34197,36872,38650,40587,41047,40949,40020,"(NA)"
"27000","Minnesota","4","SA25 1/","444","39","          Miscellaneous manufacturing industries",8254,8035,7900,9261,10084,10057,8839,8710,8842,9425,9823,9218,9117,8451,8068,7519,7977,8507,7329,7371,7673,7941,8092,8712,10147,11258,11459,10580,10207,9693,9417,9865,"(NA)"
"27000","Minnesota","4","SA25 1/","447","...","          Ordnance 3/",12568,9247,7377,7133,6319,5013,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"27000","Minnesota","4","SA25 1/","450","...","        Nondurable goods manufacturing",140609,138620,134991,137437,142749,144313,134976,138674,142879,146253,151041,149704,147607,143718,145124,151665,153906,154860,158309,162578,168656,173354,174043,176591,179117,182928,187344,186962,185471,185038,183812,183774,178659
"27000","Minnesota","4","SA25 1/","453","20","          Food and kindred products",57472,54880,54151,52683,51569,51172,48164,49027,50108,50006,49459,48826,47599,46546,46080,45515,44505,45194,46251,46035,47841,49550,50990,51054,51698,51929,53381,55173,54133,52847,53761,53985,"(NA)"
"27000","Minnesota","4","SA25 1/","456","21","          Tobacco products","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",11,13,10,12,12,12,12,"(L)","(L)","(L)","(L)","(L)","(L)","(L)",0,0,0,0,0,0,0,"(NA)"
"27000","Minnesota","4","SA25 1/","459","22","          Textile mill products",2915,2693,2804,2997,3356,3119,2692,2961,3082,3225,3125,3208,3036,2330,2076,2023,2090,2091,2082,2023,2144,1965,2053,1850,1767,1696,1645,1756,1724,1581,1453,1315,"(NA)"
"27000","Minnesota","4","SA25 1/","462","23","          Apparel and other textile products",7635,8395,7779,8403,9958,9408,7815,7731,7486,7288,6586,6421,5295,3759,4139,4439,4256,4565,3365,3599,3724,3759,3709,4130,4526,4662,5289,5216,5649,5645,5472,5486,"(NA)"
"27000","Minnesota","4","SA25 1/","465","26","          Paper and allied products",31092,31102,30333,30818,33018,34312,30522,30842,31064,31902,33890,33049,32600,32469,32419,33392,33689,32578,32876,33006,33667,34245,34026,33504,33462,33308,33470,31547,30373,30778,29879,29691,"(NA)"
"27000","Minnesota","4","SA25 1/","468","27","          Printing and publishing",24947,24941,24290,25741,26763,27190,27718,28541,30503,32584,35153,35866,36849,37645,38819,42697,45252,46105,47910,50437,53167,54794,54333,55250,55686,57695,58888,58251,57840,58271,57333,57223,"(NA)"
"27000","Minnesota","4","SA25 1/","471","28","          Chemicals and allied products",6515,6534,6095,6556,6525,6583,6200,6142,6372,6840,7048,7410,7743,7572,7758,8296,8689,8855,9242,9734,9914,10136,10320,10755,10846,11077,10687,10993,11362,11536,11840,11373,"(NA)"
"27000","Minnesota","4","SA25 1/","474","29","          Petroleum and coal products",1906,1984,2045,1843,1692,2030,1594,1638,1654,1629,1697,1667,1646,1644,1729,1667,1650,1552,1660,1674,1816,1884,1857,1985,2087,2200,2258,2243,2162,2071,2401,2410,"(NA)"
"27000","Minnesota","4","SA25 1/","477","30","          Rubber and miscellaneous plastics products",6431,6258,5640,6497,7628,8162,8116,9658,10581,10777,11956,10899,10747,9769,10087,11659,11881,12217,13209,14297,14512,15011,14814,16061,16864,18000,19433,19677,20070,20084,19652,20271,"(NA)"
"27000","Minnesota","4","SA25 1/","480","31","          Leather and leather products",1694,1831,1852,1897,2238,2333,2151,2130,2025,1996,2119,2347,2079,1974,2005,1965,1882,1691,1708,1770,1870,2009,1940,2001,2180,2361,2293,2106,2158,2225,2021,2020,"(NA)"
"27000","Minnesota","4","SA25 1/","500","E","      Transportation and public utilities",92921,92282,91040,95331,100579,102470,100564,100122,103151,104728,111360,112551,111762,107749,106712,112193,113486,113417,116931,118393,121995,127261,129550,127740,129334,133915,139711,142969,146357,151011,155798,159603,159228
"27000","Minnesota","4","SA25 1/","510","40","        Railroad transportation",19220,18624,17750,17564,17957,17832,16508,15536,15154,14753,14829,15301,15398,12717,10601,10065,8774,8398,8013,7691,7467,7558,7256,6924,6436,6263,6274,5827,5467,"(D)","(D)","(D)","(NA)"
"27000","Minnesota","4","SA25 1/","520","42","        Trucking and warehousing",24652,25331,25003,27604,29455,30468,29784,29910,31339,32946,34974,34493,33543,33002,33589,36166,36948,36363,36996,32757,33667,35000,35940,34868,37206,39014,42345,43510,44191,46050,47256,48918,"(NA)"
"27000","Minnesota","4","SA25 1/","530","44","        Water transportation",821,928,1225,2309,2606,2699,2298,2200,1920,1943,1846,1658,1674,1443,1375,1464,1369,1292,1295,1264,1268,1270,1201,1199,1085,1187,1123,1223,1175,1152,1215,1218,"(NA)"
"27000","Minnesota","4","SA25 1/","540","41, 45-47","        Other transportation",19267,17286,16834,16912,18890,19883,20283,20448,22002,21265,24533,25449,25463,25132,26273,28154,30407,32179,34020,39163,42035,46337,48158,48121,48240,50405,52592,54141,56466,"(D)","(D)","(D)","(NA)"
"27000","Minnesota","4","SA25 1/","541","41","          Local and interurban passenger transit",8227,7898,7133,7442,7489,7636,7970,7769,8435,8751,9172,9091,8774,8185,8119,8236,8434,8613,9348,9676,10485,11120,11692,11715,12174,12599,13273,13553,14278,15022,15349,15176,"(NA)"
"27000","Minnesota","4","SA25 1/","542","45","          Transportation by air",9441,7776,8080,7617,9271,9686,9257,9646,10161,8673,11600,12495,12599,12530,13134,14131,15332,16428,18176,22602,24715,26733,27250,27186,26285,27226,28345,29320,30736,32900,34034,34744,"(NA)"
"27000","Minnesota","4","SA25 1/","543","46","          Pipelines, except natural gas",225,221,239,251,236,242,245,226,249,216,217,220,196,189,200,192,202,188,192,203,213,211,234,236,238,248,267,332,292,"(D)","(D)","(D)","(NA)"
"27000","Minnesota","4","SA25 1/","544","47","          Transportation services",1374,1391,1382,1602,1894,2319,2811,2807,3157,3625,3544,3643,3894,4228,4820,5595,6439,6950,6304,6682,6622,8273,8982,8984,9543,10332,10707,10936,11160,11144,11309,11564,"(NA)"
"27000","Minnesota","4","SA25 1/","560","48","        Communications",15657,16819,17027,17106,17453,17632,17949,18085,18546,19449,20436,20518,20347,20324,19794,20792,20493,19487,19465,20305,20432,20180,20352,19861,19863,20263,20983,22003,23174,23646,25546,27324,"(NA)"
"27000","Minnesota","4","SA25 1/","570","49","        Electric, gas, and sanitary services",13304,13294,13201,13836,14218,13956,13742,13943,14190,14372,14742,15132,15337,15131,15080,15552,15495,15698,17142,17213,17126,16916,16643,16767,16504,16783,16394,16265,15884,15520,15436,15381,"(NA)"
"27000","Minnesota","4","SA25 1/","610","F","      Wholesale trade",83387,85622,86447,90885,93565,98161,111672,112330,114194,119700,126151,123677,122262,118281,114860,121501,122196,123578,128392,132626,135027,136026,138563,141940,141517,146793,152425,159068,159990,162922,163754,165693,163585
"27000","Minnesota","4","SA25 1/","620","G","      Retail trade",264179,271007,275764,295379,312330,320141,313049,327403,344523,359227,374754,380753,379112,375742,377741,395862,404175,404938,422133,434406,442446,449375,450349,457302,469908,490106,511443,523793,526679,531541,540140,551481,555851
"27000","Minnesota","4","SA25 1/","621","52","        Building materials and garden equipment",21015,21413,21269,22729,24151,24538,19921,20504,21769,22619,22742,21528,20949,19747,19865,20060,19538,19325,19133,19811,19615,19503,19046,18613,19153,19715,20582,21193,21747,22594,24065,25040,"(NA)"
"27000","Minnesota","4","SA25 1/","622","53","        General merchandise stores",49984,52609,50780,52702,55037,56526,45778,46991,47924,49196,49595,50141,48042,47081,46924,50165,52130,51299,56538,59753,61408,58831,59060,58382,58696,59908,62183,63632,64869,66370,64759,65741,"(NA)"
"27000","Minnesota","4","SA25 1/","623","54","        Food stores",36443,37099,37885,39024,39948,41416,40962,42793,43897,45120,47576,49903,50511,49242,49572,50890,50688,51730,53080,54855,56072,58010,58319,58029,59301,59935,62491,63206,63311,62781,63641,64130,"(NA)"
"27000","Minnesota","4","SA25 1/","624","55","        Automotive dealers and service stations",41035,40518,40837,44255,44743,42310,41955,43140,44227,44692,44760,41237,39249,37705,38087,40372,41913,42106,43876,45866,46753,47618,46843,47543,48470,50466,52375,54376,56127,57948,58525,58814,"(NA)"
"27000","Minnesota","4","SA25 1/","625","56","        Apparel and accessory stores",12355,12810,13088,14084,15018,15272,15765,16608,17432,18081,18464,18596,18946,18621,19032,19303,20317,20908,21473,21472,21451,22090,20320,21607,21750,22656,21779,20543,20427,20815,20435,20599,"(NA)"
"27000","Minnesota","4","SA25 1/","626","57","        Home furniture and furnishings stores",10165,9941,9725,11063,11769,11830,11911,12483,13894,14965,15854,16030,14808,14499,14406,15657,17350,17883,18851,18572,18827,18142,17035,17354,18741,22120,23839,23972,23786,23876,26375,28590,"(NA)"
"27000","Minnesota","4","SA25 1/","627","58","        Eating and drinking places",58626,60799,62549,67628,75401,79670,83366,88358,97324,105122,110689,113074,113448,112575,114301,122881,125979,125826,130935,134815,135654,138736,138828,140432,144720,150176,154979,156191,156348,159178,162971,166125,"(NA)"
"27000","Minnesota","4","SA25 1/","628","59","        Miscellaneous retail",34556,35818,39631,43894,46263,48579,53391,56526,58056,59432,65074,70244,73159,76272,75554,76534,76260,75861,78247,79262,82666,86445,90898,95342,99077,105130,113215,120680,120064,117979,119369,122442,"(NA)"
"27000","Minnesota","4","SA25 1/","700","H","      Finance, insurance, and real estate",113330,116133,118053,124547,139613,138190,137954,144329,149521,152825,162001,170493,171544,168841,169947,173787,177401,187653,194502,197536,195549,200488,202458,201061,209152,220330,220742,225712,223880,240633,243230,255210,259607
"27000","Minnesota","4","SA25 1/","710","60, 61","        Depository and nondepository institutions",24466,24972,25208,26356,27639,29104,30262,31184,32369,33778,36581,38144,39199,39167,40303,41302,41605,43114,41981,40571,41132,42704,42044,43312,45581,46703,45669,46551,46873,51353,53377,53586,"(NA)"
"27000","Minnesota","4","SA25 1/","730","62-65, 67","        Other finance, insurance, and real estate",88864,91161,92845,98191,111974,109086,107692,113145,117152,119047,125420,132349,132345,129674,129644,132485,135796,144539,152521,156965,154417,157784,160414,157749,163571,173627,175073,179161,177007,189280,189853,201624,"(NA)"
"27000","Minnesota","4","SA25 1/","731","62","          Security and commodity brokers",6753,5589,5844,5638,6022,5195,4729,4966,5034,5341,5624,5698,6455,7130,8027,8420,8933,10180,11829,12283,11377,11380,11476,12556,13262,15121,15307,16330,17960,19275,19950,22667,"(NA)"
"27000","Minnesota","4","SA25 1/","732","63","          Insurance carriers",18474,19433,19253,19836,19967,20616,21628,22290,23324,25399,26362,26777,26866,27025,27117,28892,30634,32007,33319,33262,33900,35209,38025,38476,39903,41069,41000,41202,41768,44342,43731,42865,"(NA)"
"27000","Minnesota","4","SA25 1/","733","64","          Insurance agents, brokers, and services",11896,12477,12427,13176,13342,13548,14249,15359,16573,16045,16866,17822,18618,19617,20283,21031,20697,21466,20483,21087,20655,22007,22730,22326,26328,27512,28922,28673,28970,29899,29773,29535,"(NA)"
"27000","Minnesota","4","SA25 1/","734","65","          Real estate",33741,34697,35962,39127,47305,47946,50243,52452,51991,48455,52376,60187,59193,57772,59461,59598,60497,61490,65088,67397,64075,67480,67268,66492,66615,72813,69533,69654,66022,71146,71777,78601,"(NA)"
"27000","Minnesota","4","SA25 1/","735","...","          Combined real estate, insurance, etc. 4/",1127,1380,1084,1059,967,865,355,362,373,369,347,460,466,471,382,378,344,374,349,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"27000","Minnesota","4","SA25 1/","736","67","          Holding and other investment offices",16873,17585,18275,19355,24371,20916,16488,17716,19857,23438,23845,21405,20747,17659,14374,14166,14691,19022,21453,22936,24410,21708,20915,17899,17463,17112,20311,23302,22287,24618,24622,27956,"(NA)"
"27000","Minnesota","4","SA25 1/","800","I","      Services",303614,310238,319894,343033,361501,372283,387388,409997,425892,444246,470261,495078,506974,516557,537003,567982,597089,618913,658423,687429,720163,745139,765514,788699,805762,832132,868407,895503,930899,961237,994408,1025582,1043942
"27000","Minnesota","4","SA25 1/","805","70","        Hotels and other lodging places",19852,19916,19667,21599,22375,24143,22702,24029,23608,23975,25040,24633,25898,24569,25144,25914,26897,27070,27284,26880,28085,28681,28665,29485,29725,30168,30824,31004,31331,31415,32143,33493,"(NA)"
"27000","Minnesota","4","SA25 1/","810","72","        Personal services",26014,26124,25216,27055,27915,28255,28597,31059,30887,30046,32779,35908,37030,38805,41842,46088,55745,59621,52190,52865,49147,49796,48575,49631,51710,50272,52842,54268,56304,59742,56317,56639,"(NA)"
"27000","Minnesota","4","SA25 1/","815","88","        Private households",32800,31708,30720,29775,27952,25120,24144,23749,23920,22910,20596,18228,18267,18542,18339,18100,17895,17654,17224,16482,15788,14684,14483,15834,15742,14220,14224,13853,13734,14301,14025,13605,"(NA)"
"27000","Minnesota","4","SA25 1/","820","73","        Business services",31015,31370,30773,33945,37222,39172,42728,46955,52314,59533,66970,71346,72280,76580,86371,99621,107535,113499,134118,131930,134043,139375,141161,154570,157293,169148,181667,195461,209367,204714,215591,222093,"(NA)"
"27000","Minnesota","4","SA25 1/","825","75","        Automotive repair, services, and parking",10359,10912,11262,12692,13387,13312,13891,14608,15643,16931,17687,18094,17812,18502,19436,21900,23398,23844,24595,24902,25798,26697,26422,26700,27326,27793,29192,30432,31072,30765,31446,31933,"(NA)"
"27000","Minnesota","4","SA25 1/","830","76","        Miscellaneous repair services",6871,7035,7269,8103,8427,8708,8665,9839,10523,10922,11171,12029,11929,11199,11228,12212,11822,12685,12069,12385,12294,12723,11761,11252,12176,12024,13276,13065,13307,13268,13677,14347,"(NA)"
"27000","Minnesota","4","SA25 1/","835","79","        Amusement and recreation services",11943,12363,13467,15200,16820,18214,19015,20183,21474,22423,23713,25514,25686,25754,26225,28599,30221,31713,31736,32221,35525,37638,40793,42165,42463,45735,48816,49586,48764,58427,60872,64515,"(NA)"
"27000","Minnesota","4","SA25 1/","840","78","        Motion pictures",3147,3120,3239,3387,3566,3558,3739,3565,3612,3828,3828,4032,3879,3926,3914,4067,3995,4008,3966,6690,7519,8058,8849,9143,9669,9640,10748,11062,10639,11024,11013,10495,"(NA)"
"27000","Minnesota","4","SA25 1/","845","80","        Health services",79654,83027,86991,92360,97956,103619,105391,110550,116634,120794,127431,134324,140180,142455,141764,143956,149120,152436,162040,166776,175679,182854,189112,194574,198803,198972,204984,208986,216597,220873,227733,235944,"(NA)"
"27000","Minnesota","4","SA25 1/","850","81","        Legal services",6243,6604,6908,7848,9057,9440,9669,10176,10971,11303,12016,12814,13735,15019,15511,16213,17334,18180,19012,19405,20273,20586,20686,21528,21622,22802,22302,22317,22469,23093,23347,23477,"(NA)"
"27000","Minnesota","4","SA25 1/","855","82","        Educational services",21005,21293,23432,25728,26598,27727,25283,26065,25010,25754,28644,31537,32598,33320,34254,35076,35022,35465,35107,35863,42352,42064,46616,47533,46253,48094,49661,50228,50654,56275,59807,61770,"(NA)"
"27000","Minnesota","4","SA25 1/","860","83","        Social services 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",21800,23552,25446,28300,29778,31537,32766,32413,34090,35846,37871,39796,41817,44235,47821,50964,53268,55397,57870,62019,63537,64892,67125,70621,75250,77961,"(NA)"
"27000","Minnesota","4","SA25 1/","865","84","        Museums, botanical, zoological gardens",515,596,806,758,819,905,695,738,777,824,871,945,1047,818,826,922,1148,1297,1317,1508,1539,1685,1782,1890,1861,1937,1916,2028,2082,2139,2242,2407,"(NA)"
"27000","Minnesota","4","SA25 1/","870","86","        Membership organizations",35100,36088,36898,38943,38941,39160,32632,32941,33149,33978,33794,34138,35162,35995,36095,36792,36832,37932,40278,43099,46476,50392,50474,49604,50958,51565,52407,53296,55911,58132,60391,61431,"(NA)"
"27000","Minnesota","4","SA25 1/","875","87","        Engineering and management services 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",51618,55427,58329,58727,56951,58275,61456,64787,68357,71721,75209,78988,82121,"(NA)"
"27000","Minnesota","4","SA25 1/","880","89","        Miscellaneous services",19096,20082,23246,25640,30466,30950,28437,31988,31924,32725,35943,39999,38705,38660,41964,42676,42254,43713,55670,20570,22397,20613,24140,22442,24016,26287,27224,26668,29822,31239,31566,33351,"(NA)"
"27000","Minnesota","4","SA25 1/","900","...","    Government and government enterprises",255128,263189,272355,275073,281380,287250,290757,289962,289527,295065,304156,308582,304329,297214,295288,306749,314964,322713,330734,338241,344536,357701,362389,371395,378717,384094,388380,391143,390656,395453,399807,406664,408186
"27000","Minnesota","4","SA25 1/","910","...","      Federal, civilian",31614,32084,30922,30447,30481,30675,31044,30682,30811,31656,31550,32385,30875,30049,29890,30225,31122,31904,32763,33566,33547,35266,33875,34003,33399,33459,32996,33714,33544,33175,32688,36103,32842
"27000","Minnesota","4","SA25 1/","920","...","      Military",33537,32020,30409,27892,28655,28007,26535,24350,23155,23017,23038,21235,20024,20461,21719,22357,23506,24034,24563,24638,24387,25630,25440,24798,23439,21808,21312,20477,20273,20079,19953,19530,20121
"27000","Minnesota","4","SA25 1/","930","...","      State and local",189977,199085,211024,216734,222244,228568,233178,234930,235561,240392,249568,254962,253430,246704,243679,254167,260336,266775,273408,280037,286602,296805,303074,312594,321879,328827,334072,336952,336839,342199,347166,351031,355223
"27000","Minnesota","4","SA25 1/","931","...","        State government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",66454,68143,67188,67166,68490,72053,74621,76673,78900,81668,82725,84290,85946,85310,85576,86317,88503,93017,87761,88454,88165,86759,85817
"27000","Minnesota","4","SA25 1/","932","...","        Local government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",183114,186819,186242,179538,175189,182114,185715,190102,194508,198369,203877,212515,217128,227284,236303,242510,245569,243935,249078,253745,259001,264272,269406
"Note: See the included footnote file."
