"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"53000","Washington","8","SA5 1/","10","...","Personal income (thousands of dollars)",6540174,6938333,7188674,7557735,8153252,8345104,8741072,9424718,10654118,11666598,12985787,14189188,14963601,15755947,16989715,19127287,21698528,24547939,27219877,30214671,35172996,40388261,45791768,51106487,54139646,57662556,61887083,65734074,70366088,74684332,81318656,89962254,98856108,105798375,114253674,120065517,126288890,133508969,143601196,154903989,169763415,181382731,194093106,198547288
"53000","Washington","8","SA5 1/","20","...","Population (persons) 2/",2773000,2821000,2855000,2882000,2942000,2955000,2961000,2967000,3057000,3174000,3270000,3343000,3417362,3446958,3446815,3477227,3547877,3618824,3690561,3772360,3886191,4012831,4154678,4235728,4276551,4300269,4343657,4400096,4452724,4531903,4639894,4746315,4903043,5025624,5160757,5278842,5375161,5481027,5569753,5674747,5769562,5842564,5910512,5985722
"53000","Washington","8","SA5 1/","30","...","Per capita personal income (dollars) 3/",2359,2460,2518,2622,2771,2824,2952,3177,3485,3676,3971,4244,4379,4571,4929,5501,6116,6783,7376,8009,9051,10065,11022,12066,12660,13409,14248,14939,15803,16480,17526,18954,20162,21052,22139,22745,23495,24358,25782,27297,29424,31045,32839,33170
"53000","Washington","8","SA5 1/","35","...","  Earnings by place of work",5360016,5713146,5883965,6160091,6685958,6827301,7096416,7627950,8855745,9659084,10746490,11709158,11860178,12287376,13357674,15196639,17106761,19066251,21369078,23959236,28233187,32582133,35915320,39207389,40444957,42712567,45622251,48366565,52247486,55930623,61452990,67196049,74671557,80120498,87505891,91424690,95384881,99542785,106702613,115813679,128814952,139834336,148913049,151243855
"53000","Washington","8","SA5 1/","36","...","  Less: Contributions for government social insurance 4/",239517,281481,313280,327495,357714,394876,394285,417539,592936,688058,770385,908827,911359,978715,1114784,1434928,1656005,1837154,2136936,2456833,2973069,3561299,3898199,4585056,4812246,5113987,5647155,6086761,6584809,7024733,7929320,8669433,9822715,10637496,11580257,12079083,12803680,13403631,14014304,14810180,16246199,17002548,18407665,18148607
"53000","Washington","8","SA5 1/","37","...","    Employee and self-employed contributions for government social insurance",84734,103539,120071,126238,138194,154480,155827,162150,246600,292897,325972,374954,380858,408114,456489,589919,687177,765408,859618,964757,1152714,1386952,1543841,1841274,1956988,2058018,2216878,2496607,2743142,2950202,3371750,3777738,4297958,4670719,5030938,5172897,5516089,5832364,6189957,6770439,7369567,7848154,8401194,8318550
"53000","Washington","8","SA5 1/","38","...","    Employer contributions for government social insurance",154783,177942,193209,201257,219520,240396,238458,255389,346336,395161,444413,533873,530501,570601,658295,845009,968828,1071746,1277318,1492076,1820355,2174347,2354358,2743782,2855258,3055969,3430277,3590154,3841667,4074531,4557570,4891695,5524757,5966777,6549319,6906186,7287591,7571267,7824347,8039741,8876632,9154394,10006471,9830057
"53000","Washington","8","SA5 1/","42","...","  Plus: Adjustment for residence 5/",16628,20984,25636,29055,34682,42591,52406,63082,72095,83374,99850,82860,62135,60548,71141,87482,130476,200356,248923,232087,272631,328677,395345,432237,468421,494561,544472,572180,616581,672367,756214,846762,925390,997688,1108873,1203709,1259281,1417535,1638757,1796912,1905810,1971737,2296989,2409621
"53000","Washington","8","SA5 1/","45","...","  Equals: Net earnings by place of residence",5137127,5452649,5596321,5861651,6362926,6475016,6754537,7273493,8334904,9054400,10075955,10883191,11010954,11369209,12314031,13849193,15581232,17429453,19481065,21734490,25532749,29349511,32412466,35054570,36101132,38093141,40519568,42851984,46279258,49578257,54279884,59373378,65774232,70480690,77034507,80549316,83840482,87556689,94327066,102800411,114474563,124803525,132802373,135504869
"53000","Washington","8","SA5 1/","46","...","  Plus: Dividends, interest, and rent 6/",934133,1001362,1078355,1132687,1223647,1271916,1355612,1488305,1630646,1783601,1958785,2229055,2517596,2715741,2891226,3267118,3765573,4211228,4576838,5170504,6052704,7023640,8462804,10340238,11613130,12550852,13989525,14947472,15671191,16243784,17384516,19992590,21435930,22125528,22667322,23938561,26052064,28431208,30914602,33059135,35495109,35593467,38875833,37847608
