"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"48000","Texas","6","SA5 1/","10","...","Personal income (thousands of dollars)",17919413,18935469,19437723,20553051,21574399,22519599,24137161,25975703,28420483,31029233,34549609,38443529,42337671,45936073,50972265,57886017,65270692,74303077,83693554,93346447,107770121,124188134,142639001,167739363,184332493,196082087,214972612,231268930,236746076,241509519,256262447,274061924,296204968,309983300,335301604,354794103,375106640,401483332,431653384,470314809,512701446,540829905,589484088,626675708
"48000","Texas","6","SA5 1/","20","...","Population (persons) 2/",9252000,9405000,9624000,9820000,10053000,10159000,10270000,10378000,10492000,10599000,10819000,11045000,11236772,11509640,11758760,12018970,12267865,12568182,12903268,13191790,13497726,13887312,14338208,14746318,15331408,15751674,16007088,16272722,16561103,16621767,16667040,16806729,17056755,17398005,17759738,18161612,18564062,18958751,19340342,19740317,20157531,20558220,20944499,21319622
"48000","Texas","6","SA5 1/","30","...","Per capita personal income (dollars) 3/",1937,2013,2020,2093,2146,2217,2350,2503,2709,2928,3193,3481,3768,3991,4335,4816,5320,5912,6486,7076,7984,8943,9948,11375,12023,12448,13430,14212,14295,14530,15375,16307,17366,17817,18880,19535,20206,21177,22319,23825,25435,26307,28145,29394
"48000","Texas","6","SA5 1/","35","...","  Earnings by place of work",14945464,15750194,16124450,16995159,17799407,18510848,19895341,21415655,23791149,26002157,29099307,32418778,35075807,37748133,41992564,47834741,53346787,60244554,68856844,77683489,90027708,104072730,117885999,137913265,148516730,155552484,170022596,181766007,184516150,188532633,200996431,213179242,231206587,242930987,262345031,279272367,294781192,313294660,337769187,372576481,411232064,439682535,479480875,512730287
"48000","Texas","6","SA5 1/","36","...","  Less: Contributions for government social insurance 4/",472030,567423,677293,695775,749001,832101,877355,930002,1259220,1461491,1634205,2012043,2149000,2399309,2782640,3608255,4248908,4720816,5513395,6290150,7500891,9046503,10466423,13077673,14469860,15034877,16887368,18294520,18420100,18487094,20384775,21806091,23239484,25080798,26705205,28325493,30353046,32364691,34406375,37474256,40837125,43356875,46647203,49028237
"48000","Texas","6","SA5 1/","37","...","    Employee and self-employed contributions for government social insurance",238722,281307,342358,346255,367120,410913,435103,463224,638838,764265,860165,1017402,1086601,1206157,1372398,1789465,2111097,2338673,2649839,3012638,3559702,4330074,5082598,6410432,7108699,7316452,8044937,9007138,9159931,9261661,10269548,11183368,11930149,12941824,13757072,14616384,15724677,16872382,17911343,19504289,21226764,22605881,24282711,25549897
"48000","Texas","6","SA5 1/","38","...","    Employer contributions for government social insurance",233308,286116,334935,349520,381881,421188,442252,466778,620382,697226,774040,994641,1062399,1193152,1410242,1818790,2137811,2382143,2863556,3277512,3941189,4716429,5383825,6667241,7361161,7718425,8842431,9287382,9260169,9225433,10115227,10622723,11309335,12138974,12948133,13709109,14628369,15492309,16495032,17969967,19610361,20750994,22364492,23478340
"48000","Texas","6","SA5 1/","42","...","  Plus: Adjustment for residence 5/",15718,16229,16421,16447,17156,17676,18441,19329,16547,14611,13876,-87244,-99504,-103088,-127961,-155278,-132503,-130753,-94911,-308841,-430271,-436851,-541531,-337105,-408854,-391584,-450123,-479096,-439684,-436228,-442023,-452474,-492105,-571527,-594718,-616038,-682379,-764381,-835574,-976489,-1073091,-1097876,-1195954,-1352341
"48000","Texas","6","SA5 1/","45","...","  Equals: Net earnings by place of residence",14489152,15199000,15463578,16315831,17067562,17696423,19036427,20504982,22548476,24555277,27478978,30319491,32827303,35245736,39081963,44071208,48965376,55392985,63248538,71084498,82096546,94589376,106878045,124498487,133638016,140126023,152685105,162992391,165656366,169609311,180169633,190920677,207474998,217278662,235045108,250330836,263745767,280165588,302527238,334125736,369321848,395227784,431637718,462349709
"48000","Texas","6","SA5 1/","46","...","  Plus: Dividends, interest, and rent 6/",2542422,2784986,2976288,3114866,3284979,3501847,3729789,3972516,4242110,4504672,4710626,5480017,6370963,7023766,7773946,8864657,10401040,11529643,12372018,13674208,16114001,18695872,22990632,28735688,34181011,37315710,42469304,47100206,47872426,47488010,50423968,54892992,57116685,57564926,58700727,59995109,63553272,69366026,73554943,78023509,83984020,84467574,93059297,93365453
