"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"91000","New England","1","SA6N","1","...","Compensation of employees (thousands of dollars) 1/",295882993,317554042,350035947,361054859,360866607,370442377,392970174,407293695,427559243,452252299,463554309,446688324,459606709,477500011,492317815,502876367,524001547,550191141,562080010
"91000","New England","1","SA6N","5","...","  Wages and salaries",246152313,264366232,291619018,299152717,297059526,303387547,319833300,330632481,348730037,369403127,377826210,361942325,370777663,385165808,398363125,408277558,427924995,448910790,459513108
"91000","New England","1","SA6N","6","...","  Supplements to wages and salaries",49730680,53187810,58416929,61902142,63807081,67054830,73136874,76661214,78829206,82849172,85728099,84745999,88829046,92334203,93954690,94598809,96076552,101280351,102566902
"91000","New England","1","SA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",32310566,34815703,38429811,41338219,42999896,45844967,50128571,52831284,54351702,57433012,59566007,58901975,62402006,64601639,65298303,65449001,65917030,70263930,70803083
"91000","New England","1","SA6N","8","...","    Employer contributions for government social insurance",17420114,18372107,19987118,20563923,20807185,21209863,23008303,23829930,24477504,25416160,26162092,25844024,26427040,27732564,28656387,29149808,30159522,31016421,31763819
"91000","New England","1","SA6N","9","...","Average compensation per job (dollars) 3/",42337,44595,48063,49517,50080,51944,54965,56778,59072,61908,63480,63394,65643,67584,68583,69251,71124,73631,74396
"91000","New England","1","SA6N","81","111-112","  Farm compensation",410018,379554,440096,460730,570974,514039,501313,405057,452284,536073,509771,484506,459654,397892,635129,642005,684721,571362,658871
"91000","New England","1","SA6N","82","...","  Nonfarm compensation",295472975,317174488,349595851,360594129,360295633,369928338,392468861,406888638,427106959,451716226,463044538,446203818,459147055,477102119,491682686,502234362,523316826,549619779,561421139
"91000","New England","1","SA6N","90","113-814","    Private nonfarm compensation",251826831,270703316,300317945,307955152,305050389,311870639,331152569,343006724,360513165,381955837,390302627,372169989,382923528,399853030,413345847,422387300,440428730,463488423,474252076
"91000","New England","1","SA6N","100","113-115","      Forestry, fishing, and related activities",319487,359051,399636,"(D)","(D)",466732,552957,578728,606612,618074,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"91000","New England","1","SA6N","101","113","        Forestry and logging",117144,121067,134802,"(D)",128800,129201,156013,157243,174878,173388,167764,164476,"(D)","(D)","(D)",168985,"(D)","(D)","(D)"
