"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"94000","Plains","4","SA25 1/","500","E","      Transportation and public utilities",417736,421080,417231,426614,440633,451329,443847,444973,460375,480859,500472,501577,496525,482817,478439,493788,496081,497755,511455,517518,531236,540379,541236,531543,547135,561813,575892,588989,603898,628955,650307,673475,670801
"94000","Plains","4","SA25 1/","510","40","        Railroad transportation",84883,82994,80639,79278,80533,81588,77153,74329,74326,75376,78863,78244,75674,65735,58608,57888,53101,49584,46643,45772,45903,44167,41522,40129,38281,37902,39299,37274,37757,39093,38922,36222,"(NA)"
"94000","Plains","4","SA25 1/","520","42","        Trucking and warehousing",128816,132049,131935,139387,146156,150655,145637,147053,157305,168115,171560,168310,164280,161060,164103,175795,178986,180865,191469,177718,182225,184807,188259,185842,199457,204038,213560,220778,224355,242427,250007,259833,"(NA)"
"94000","Plains","4","SA25 1/","530","44","        Water transportation",3422,3777,4022,5540,6104,6410,5990,6103,5799,6287,6521,6349,6475,6110,6229,6444,5684,5512,6121,5888,4959,4964,4892,4824,4398,5145,4283,4599,4430,4314,4526,4548,"(NA)"
"94000","Plains","4","SA25 1/","540","41, 45-47","        Other transportation",63057,60771,58231,58244,60429,63488,65157,66963,69526,71660,76196,76351,76542,76476,78580,83000,87710,92135,94447,113723,121991,127635,130249,129432,133245,138905,142348,146546,150844,155911,160547,163275,"(NA)"
"94000","Plains","4","SA25 1/","541","41","          Local and interurban passenger transit",25653,25119,24193,24025,23707,24612,24539,24615,25171,25886,25670,24988,24597,23613,22169,22676,24001,24871,26685,27859,29901,30793,32126,31998,33693,34841,36091,36587,38107,39772,41187,40643,"(NA)"
"94000","Plains","4","SA25 1/","542","45","          Transportation by air",28196,26349,25297,25056,27027,28273,28390,29045,30385,30048,34163,34346,33556,33144,34386,36178,38074,39797,41913,59078,64397,66425,66171,66197,66402,69016,71871,74431,76517,79773,82027,83577,"(NA)"
"94000","Plains","4","SA25 1/","543","46","          Pipelines, except natural gas",1942,1834,1813,1843,1747,1773,2485,2624,2755,2795,2732,3107,3104,2951,2876,2779,2747,2627,2700,2720,2836,2994,3219,3251,3317,2996,1527,1545,1404,1340,"(D)",1566,"(NA)"
"94000","Plains","4","SA25 1/","544","47","          Transportation services",7266,7469,6928,7320,7948,8830,9743,10679,11215,12931,13631,13910,15285,16768,19149,21367,22888,24840,23149,24066,24857,27423,28733,27986,29833,32052,32859,33983,34816,35026,"(D)",37489,"(NA)"
"94000","Plains","4","SA25 1/","560","48","        Communications",76092,80323,80818,81054,83038,85012,85503,85975,87003,92250,98452,101064,101313,101632,98449,97474,96773,96189,96275,98372,101021,104548,102842,98999,99623,102637,104549,110017,118324,120852,130522,145012,"(NA)"
"94000","Plains","4","SA25 1/","570","49","        Electric, gas, and sanitary services",61466,61166,61586,63111,64373,64176,64407,64550,66416,67171,68880,71259,72241,71804,72470,73187,73827,73470,76500,76045,75137,74258,73472,72317,72131,73186,71853,69775,68188,66358,65783,64585,"(NA)"
"94000","Plains","4","SA25 1/","610","F","      Wholesale trade",339990,343601,345018,353014,364665,377239,444629,456683,473462,493265,512750,510307,508507,496633,478289,497039,499612,491379,511912,525367,539931,539011,542744,554903,542521,552995,572211,582544,590839,600875,600098,600355,583261
"94000","Plains","4","SA25 1/","620","G","      Retail trade",1187658,1207528,1230563,1266333,1328179,1359741,1311017,1376957,1420752,1462003,1495083,1483021,1480890,1472404,1481929,1534510,1566857,1574789,1638986,1677312,1718261,1742573,1754148,1779061,1825067,1907563,1971193,2022312,2037899,2047785,2071909,2099567,2093180
"94000","Plains","4","SA25 1/","621","52","        Building materials and garden equipment",93245,94047,94052,92555,96634,98759,71696,75000,80100,81551,82228,77977,76125,72365,72076,73025,71791,70442,70812,73647,73659,72489,72138,73123,75270,80463,85350,87276,87529,88289,91329,92578,"(NA)"
"94000","Plains","4","SA25 1/","622","53","        General merchandise stores",185720,191576,191931,198258,205472,211903,175169,183172,182104,187584,185412,184457,180437,178977,179081,188501,192169,190933,200644,206993,213280,210413,210535,211437,216316,223257,230547,233866,235707,240825,245077,251440,"(NA)"
"94000","Plains","4","SA25 1/","623","54","        Food stores",158560,158269,159624,157744,161758,168552,169461,174558,177848,183187,189934,192128,193365,191711,192975,197489,202545,209324,215057,219672,229953,234945,237586,239302,239624,245248,251347,255826,257287,258112,257508,256045,"(NA)"
"94000","Plains","4","SA25 1/","624","55","        Automotive dealers and service stations",201622,200848,204666,209163,212443,203463,199134,204350,205127,201685,197974,179009,170513,166055,168409,173373,180622,182142,190587,200138,203295,205548,203885,204964,208588,216648,223668,230179,234267,238545,242418,242555,"(NA)"
"94000","Plains","4","SA25 1/","625","56","        Apparel and accessory stores",63318,63763,64957,65795,69720,70194,72611,74849,77821,80811,81798,81292,81921,79538,79378,79377,80235,81499,83071,84938,85790,85621,82166,83974,83257,85173,83973,80350,79244,79877,76514,75966,"(NA)"
"94000","Plains","4","SA25 1/","626","57","        Home furniture and furnishings stores",49660,47648,47690,49812,53231,54309,54448,57340,59082,60480,61905,59519,56318,55716,56696,59900,64110,62543,67212,67455,67425,65825,64355,65229,68277,75459,81151,82876,84107,85169,88294,92464,"(NA)"
"94000","Plains","4","SA25 1/","627","58","        Eating and drinking places",256417,265367,272164,284445,313355,329519,344667,367913,394910,417279,431552,432054,438831,439205,451901,475331,493143,497671,515917,528915,537892,546450,547086,556616,573451,593866,610817,619332,625626,634369,643294,652448,"(NA)"
"94000","Plains","4","SA25 1/","628","59","        Miscellaneous retail",179116,186010,195479,208561,215566,223042,223831,239775,243760,249426,264280,276585,283380,288837,281413,287514,282242,280235,295686,295554,306967,321282,336397,344416,360284,387449,404340,432607,434132,422599,427475,436071,"(NA)"
"94000","Plains","4","SA25 1/","700","H","      Finance, insurance, and real estate",489814,491606,495900,521915,574855,577233,572578,582573,608080,623618,645314,664802,665711,659614,662470,672691,683683,713208,725580,727719,724590,742745,740033,728758,755707,755935,794107,810789,826207,874480,885712,922450,933626
"94000","Plains","4","SA25 1/","710","60, 61","        Depository and nondepository institutions",111102,112539,114159,116903,122614,129532,132979,136455,141634,148352,156192,160032,163953,164614,168062,173303,177323,181914,182668,180118,182674,185906,183387,185136,190050,194237,192400,194509,200486,212570,219997,220035,"(NA)"
"94000","Plains","4","SA25 1/","730","62-65, 67","        Other finance, insurance, and real estate",378712,379067,381741,405012,452241,447701,439599,446118,466446,475266,489122,504770,501758,495000,494408,499388,506360,531294,542912,547601,541916,556839,556646,543622,565657,561698,601707,616280,625721,661910,665715,702415,"(NA)"
"94000","Plains","4","SA25 1/","731","62","          Security and commodity brokers",25009,17613,19184,17790,17862,15162,14618,14547,14376,15095,16222,16592,18762,21059,23727,24372,25073,27968,33728,34228,32829,32793,32948,36094,38701,42681,43713,45747,50006,"(D)","(D)","(D)","(NA)"
"94000","Plains","4","SA25 1/","732","63","          Insurance carriers",78904,81632,82561,83385,84737,87179,89239,91292,95570,103528,105681,107546,106400,106763,107052,109586,113056,115706,119063,119397,122638,125881,129691,130246,132722,134714,135400,136683,139826,146286,145334,146225,"(NA)"
"94000","Plains","4","SA25 1/","733","64","          Insurance agents, brokers, and services",57420,58522,59012,60603,60057,60740,63750,66714,72096,69990,72759,75410,79303,83789,87023,90072,88339,93639,94664,93722,95569,102842,107017,102416,118951,121226,121485,118918,119966,124017,123795,119558,"(NA)"
"94000","Plains","4","SA25 1/","734","65","          Real estate",148809,149058,154489,168434,199272,198813,201385,205649,213685,207134,210218,223809,220263,217959,221551,222721,228912,232035,229160,231719,219633,231843,227825,225035,226214,211846,239290,242827,246771,262081,264185,288699,"(NA)"
"94000","Plains","4","SA25 1/","735","...","          Combined real estate, insurance, etc. 4/",7270,8013,6899,7057,6703,6298,4963,5503,5243,4630,4283,4479,4310,4272,3547,3303,2984,2854,2093,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"94000","Plains","4","SA25 1/","736","67","          Holding and other investment offices",61300,64229,59596,67743,83610,79509,65644,62413,65476,74889,79959,76934,72720,61158,51508,49334,47996,59092,64204,68535,71247,63480,59165,49831,49069,51231,61819,72105,69152,"(D)","(D)","(D)","(NA)"
