"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"19000","Iowa","4","SA7N 1/","50","...","Wages and salaries by place of work (thousands of dollars)",38197432,40182058,41958028,42987825,43747887,45217567,47894120,50009201,52642497,55506496,57456064,56106972,57257622,59438594,62195718,64024751,67147663,70070123,71816743
"19000","Iowa","4","SA7N 1/","81","111-112","  Farm wages and salaries",324263,310316,311065,344102,326312,423541,474479,390412,352042,594035,512721,514194,525104,510047,681130,594564,705168,603818,608615
"19000","Iowa","4","SA7N 1/","82","...","  Nonfarm wages and salaries",37873169,39871742,41646963,42643723,43421575,44794026,47419641,49618789,52290455,54912461,56943343,55592778,56732518,58928547,61514588,63430187,66442495,69466305,71208128
"19000","Iowa","4","SA7N 1/","90","113-814","    Private nonfarm wages and salaries",31424691,33141823,34528984,35229420,35758763,36828190,39170199,41061548,43386925,45528321,46982207,45218652,46379609,48459053,50879599,52565434,55291413,57991133,59392922
"19000","Iowa","4","SA7N 1/","100","113-115","      Forestry, fishing, and related activities",50714,56375,59626,64222,66714,81438,100871,107187,113174,125155,140173,151921,176427,181624,211981,229762,227279,231911,240829
"19000","Iowa","4","SA7N 1/","101","113","        Forestry and logging",1370,1110,1640,960,1108,801,745,834,882,995,868,756,790,910,"(D)",1260,1261,1472,1353
"19000","Iowa","4","SA7N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)",251,268,284,308,319,328,349,296,303,318,321,"(D)",393,667,795,801
"19000","Iowa","4","SA7N 1/","103","115","        Support activities for agriculture and forestry",47804,53503,55987,63011,65338,80353,99818,106034,111964,123811,139009,150862,175319,180393,210441,228109,225351,229644,238675
"19000","Iowa","4","SA7N 1/","200","21","      Mining, quarrying, and oil and gas extraction",69808,74386,73442,73679,75256,73351,82851,88800,90597,92956,94970,92976,92920,98807,100172,104603,112135,120528,125699
"19000","Iowa","4","SA7N 1/","201","211","        Oil and gas extraction","(T)","(T)","(T)","(D)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19000","Iowa","4","SA7N 1/","202","212","        Mining (except oil and gas)",67920,72342,70515,73113,"(D)",72782,82329,87805,89866,92273,93375,91548,91406,97044,98888,102833,109975,117538,123153
"19000","Iowa","4","SA7N 1/","203","213","        Support activities for mining","(T)","(T)","(T)","(D)","(D)",569,522,995,731,683,1595,1428,1514,1763,1284,1770,2160,2990,2546
"19000","Iowa","4","SA7N 1/","300","22","      Utilities",431485,462909,462348,464631,504475,470770,503992,467055,467181,519282,534177,531042,518389,528428,539294,522560,559942,571638,569653
"19000","Iowa","4","SA7N 1/","400","23","      Construction",1997362,2157744,2150950,2261357,2319648,2396370,2580657,2819308,3114278,3152866,3302109,2920050,2787425,2906892,3135542,3384866,3967093,4420104,4821418
"19000","Iowa","4","SA7N 1/","401","236","        Construction of buildings",475353,516899,513811,526199,556948,557762,603038,671656,717641,746029,801333,640739,589898,642002,658492,701886,875330,951851,977614
"19000","Iowa","4","SA7N 1/","402","237","        Heavy and civil engineering construction",384457,406883,374347,377970,388780,420514,443768,511791,533023,515480,532630,500422,480541,529758,581541,598445,723846,925053,1036668
"19000","Iowa","4","SA7N 1/","403","238","        Specialty trade contractors",1137552,1233962,1262792,1357188,1373920,1418094,1533851,1635861,1863614,1891357,1968146,1778889,1716986,1735132,1895509,2084535,2367917,2543200,2807136
"19000","Iowa","4","SA7N 1/","500","31-33","      Manufacturing",8477161,8807258,9113508,8953089,8718768,8794749,9437106,9892703,10264969,10580788,10747412,9625472,10012334,10549881,10996301,11355356,11815692,12111309,12013383
