"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"97000","Rocky Mountain","7","SA27N 1/","20","...","Wage and salary employment by place of work (number of jobs)",4444483,4572673,4721803,4759809,4723542,4708130,4796712,4927281,5092785,5231074,5261789,5025195,4966618,5044819,5155192,5286707,5439178,5588509,5711233
"97000","Rocky Mountain","7","SA27N 1/","70","111-112","  Farm wage and salary employment",44885,43408,48034,46228,43073,45012,43684,42546,42528,38478,40466,38427,39424,41816,43335,44277,44074,43697,44943
"97000","Rocky Mountain","7","SA27N 1/","80","...","  Nonfarm wage and salary employment",4399598,4529265,4673769,4713581,4680469,4663118,4753028,4884735,5050257,5192596,5221323,4986768,4927194,5003003,5111857,5242430,5395104,5544812,5666290
"97000","Rocky Mountain","7","SA27N 1/","90","113-814","    Private nonfarm wage and salary employment",3574716,3690559,3813598,3841323,3785578,3759464,3843882,3965302,4123601,4252742,4260875,4008726,3937392,4010274,4116318,4238546,4383428,4521437,4626199
"97000","Rocky Mountain","7","SA27N 1/","100","113-115","      Forestry, fishing, and related activities",21749,20738,19780,17798,17502,17578,17677,17646,17543,17438,17915,18313,18977,19271,19945,20782,21238,21837,21690
"97000","Rocky Mountain","7","SA27N 1/","101","113","        Forestry and logging",4564,4429,4308,3808,"(D)","(D)","(D)",3381,3239,3116,2688,2058,"(D)","(D)","(D)",2261,"(D)",2394,"(D)"
"97000","Rocky Mountain","7","SA27N 1/","102","114","        Fishing, hunting and trapping",569,572,416,195,"(D)","(D)","(D)",172,210,254,246,253,"(D)","(D)","(D)",262,"(D)",319,"(D)"
"97000","Rocky Mountain","7","SA27N 1/","103","115","        Support activities for agriculture and forestry",16616,15737,15056,13795,13554,13935,13887,14093,14094,14068,14981,16002,16530,16871,17580,18259,18685,19124,19059
"97000","Rocky Mountain","7","SA27N 1/","200","21","      Mining, quarrying, and oil and gas extraction",44590,41987,42864,45434,44470,44763,49748,56746,66788,73306,80599,68621,68427,76524,81500,80247,83963,74330,59383
"97000","Rocky Mountain","7","SA27N 1/","201","211","        Oil and gas extraction",8461,7534,7778,"(D)","(D)","(D)","(D)","(D)",11391,13114,"(D)",13991,14126,15049,16101,16977,17991,17136,14878
"97000","Rocky Mountain","7","SA27N 1/","202","212","        Mining (except oil and gas)",24605,24216,23113,22448,22166,21363,22134,23567,25539,26759,27779,26139,25633,26716,27651,26704,25698,25080,22912
"97000","Rocky Mountain","7","SA27N 1/","203","213","        Support activities for mining",11524,10237,11973,"(D)","(D)","(D)","(D)","(D)",29858,33433,"(D)",28491,28668,34759,37748,36566,40274,32114,21593
"97000","Rocky Mountain","7","SA27N 1/","300","22","      Utilities",20735,20221,19549,"(D)","(D)",18608,18796,19034,19451,19636,20046,20111,20499,20558,20558,20219,20594,20753,20673
"97000","Rocky Mountain","7","SA27N 1/","400","23","      Construction",280581,303382,321627,328793,"(D)",309993,321762,348385,383139,397066,369606,297220,265721,258764,266969,287070,312088,328235,343748
"97000","Rocky Mountain","7","SA27N 1/","401","236","        Construction of buildings",62490,66227,69535,70760,"(D)",66046,69573,75962,84471,86786,76826,60214,51982,50674,52367,57137,62540,67291,71562
"97000","Rocky Mountain","7","SA27N 1/","402","237","        Heavy and civil engineering construction",41829,45395,47316,49324,47931,44548,44383,47290,52661,57230,56183,47578,45950,45310,45103,46860,50530,49544,46866
"97000","Rocky Mountain","7","SA27N 1/","403","238","        Specialty trade contractors",176262,191760,204776,208709,202602,199399,207806,225133,246007,253050,236597,189428,167789,162780,169499,183073,199018,211400,225320
"97000","Rocky Mountain","7","SA27N 1/","500","31-33","      Manufacturing",416564,414823,416000,404000,"(D)",358132,359188,361777,368445,370894,362291,323747,314390,322961,331679,337981,345291,354575,360511
"97000","Rocky Mountain","7","SA27N 1/","510","321,327-339","        Durable goods manufacturing",279823,278343,280080,271619,"(D)","(D)","(D)",239629,244992,246667,236365,203841,196545,203706,211069,213689,218244,223895,225390
"97000","Rocky Mountain","7","SA27N 1/","511","321","          Wood product manufacturing",23476,23842,23221,21521,21039,20195,20661,21570,22998,22562,19180,13349,"(D)","(D)",12850,13917,14357,14690,15131
"97000","Rocky Mountain","7","SA27N 1/","512","327","          Nonmetallic mineral product manufacturing",18201,19058,19400,18782,17734,17002,17214,18052,19153,20127,18717,14973,14249,14195,14837,15367,16031,16415,16365
"97000","Rocky Mountain","7","SA27N 1/","513","331","          Primary metal manufacturing",11032,9145,9282,8969,6516,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",6538,"(D)","(D)",7729,"(D)","(D)",7010
"97000","Rocky Mountain","7","SA27N 1/","514","332","          Fabricated metal product manufacturing",35084,35332,35988,34980,32835,31315,32316,33131,34517,35696,36048,31935,31066,32556,34596,36592,37954,38422,38038
"97000","Rocky Mountain","7","SA27N 1/","515","333","          Machinery manufacturing",23318,22007,21968,22130,19839,18143,17979,18755,19630,20740,21724,19544,19063,20498,21167,20988,21463,22563,22629
"97000","Rocky Mountain","7","SA27N 1/","516","334","          Computer and electronic product manufacturing",80883,81041,83554,"(D)",71042,61452,60429,58978,58386,56661,53807,47864,47042,49349,50327,"(D)","(D)",47045,46817
"97000","Rocky Mountain","7","SA27N 1/","517","335","          Electrical equipment, appliance, and component manufacturing",3668,3711,3876,4655,3945,3755,3897,3898,3984,4024,4259,3880,4015,4398,4981,5161,5435,5635,5603
"97000","Rocky Mountain","7","SA27N 1/","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",16065,15987,15838,"(D)","(D)",11757,12095,"(D)","(D)","(D)",10014,"(D)",7960,8738,"(D)","(D)","(D)",10433,10861
"97000","Rocky Mountain","7","SA27N 1/","519","3364-3369","          Other transportation equipment manufacturing",19258,18153,16781,"(D)","(D)",14746,15128,16680,17325,18087,17914,17139,15211,14504,14531,14381,"(D)",15640,16086
"97000","Rocky Mountain","7","SA27N 1/","521","337","          Furniture and related product manufacturing",18000,19194,19897,19026,18475,18004,18250,18949,19671,19737,17598,13255,11772,11321,11392,11861,12621,13129,13664
"97000","Rocky Mountain","7","SA27N 1/","522","339","          Miscellaneous manufacturing",30838,30873,30275,29032,29054,30874,31278,31170,30748,30479,"(D)",27760,"(D)","(D)",29492,"(D)","(D)","(D)",33186
"97000","Rocky Mountain","7","SA27N 1/","530","311-316,322-326","        Nondurable goods manufacturing",136741,136480,135920,132381,"(D)","(D)","(D)",122148,123453,124227,125926,119906,117845,119255,120610,124292,127047,130680,135121
"97000","Rocky Mountain","7","SA27N 1/","531","311","          Food manufacturing",51953,52049,52311,53127,52341,51384,50082,48081,48658,50084,52453,52482,52190,53438,53585,55075,56352,57555,59320
"97000","Rocky Mountain","7","SA27N 1/","532","312","          Beverage and tobacco product manufacturing",8499,8251,8203,8389,7974,7875,7967,7774,7866,7446,7439,7404,7529,7755,8153,8626,9206,10065,11229
