"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"10000","Delaware","2","SA51","53","...","Per capita disposable personal income (dollars) 2/",1396,1523,1726,1798,1860,1951,1948,2096,2355,2260,2319,2363,2441,2471,2547,2671,2812,3024,3138,3299,3513,3761,3960,4263,4599,5028,5427,5883,6273,6735,7352,7991,9025,9839,10696,11483,12607,13606,14231,15225,16455,18000,18557,19435,20010,20424,20777,21655,22638,23032,25308,27047,29837,32611,33690,34252,34856,34739,36388,36705,36832,37328,37017,38966,38893,38879,40256,42322,43409
"11000","District of Columbia","2","SA51","51","...","Disposable personal income (thousands of dollars)",1632778,1689982,1790171,1840925,1890377,1867970,1851862,1826556,1919532,1987674,2013821,2042146,2055996,2192944,2348054,2516685,2707323,2932108,3026064,3255802,3409750,3229368,3603343,4065027,4389514,4602819,5002459,5454483,5686368,6160867,6506364,6773856,7176812,7585671,8109370,8530391,9313346,9850482,10365732,10822465,12015182,12803611,13382376,14139508,15029931,15737455,15979099,16087022,16600286,17295580,18180874,18756794,20516633,21596014,22620497,22943177,25183213,26186694,27873231,29242931,30672088,31040476,32787948,35287159,36312321,36725126,39497898,41818443,43937921
"11000","District of Columbia","2","SA51","52","...","Population (persons) 1/",840000,807000,806000,808000,805000,810000,791000,785000,759000,763000,757000,761000,765000,778000,788000,798000,798000,797000,791000,791000,778000,762000,755087,750641,743775,733674,720755,710308,696305,681768,670046,655616,638284,636893,634174,632433,633382,634549,638269,636930,630432,624168,605321,600870,597565,595301,589239,580517,572377,567736,565230,570213,572046,574504,573158,568502,567754,567136,570681,574404,580236,592228,605183,620477,635327,649165,659005,670377,681170
"11000","District of Columbia","2","SA51","53","...","Per capita disposable personal income (dollars) 2/",1944,2094,2221,2278,2348,2306,2341,2327,2529,2605,2660,2684,2688,2819,2980,3154,3393,3679,3826,4116,4383,4238,4772,5415,5902,6274,6941,7679,8166,9037,9710,10332,11244,11910,12787,13488,14704,15524,16240,16992,19059,20513,22108,23532,25152,26436,27118,27712,29002,30464,32165,32894,35865,37591,39466,40357,44356,46174,48842,50910,52861,52413,54179,56871,57155,56573,59936,62380,64504
"12000","Florida","5","SA51","51","...","Disposable personal income (thousands of dollars)",2942337,3095135,3520448,3899139,4377369,4893982,5193561,5933568,6824376,7549472,8277135,9087567,9510181,10083028,10870348,11685492,12893240,14083152,15444452,16933482,19258538,22248065,25470980,28778116,32586991,38088056,43014388,47920823,51834556,57861146,66429294,75727821,88634482,102255448,109749781,124983891,140274390,152517781,164384819,177608308,195612899,218202546,233392282,244248218,258945731,274765134,288729826,309609532,326043226,342266975,368712365,387505942,417813369,443433659,470433643,498795162,537970163,577648966,627950689,651969749,661152990,637375672,669630238,703575581,719513275,716828536,762724104,800304059,841483253
"12000","Florida","5","SA51","52","...","Population (persons) 1/",2578000,2668000,2810000,2980000,3157000,3310000,3505000,3747000,4047000,4372000,4630000,4808000,5004000,5243000,5458000,5628000,5781000,5954000,6104000,6242000,6433000,6641000,6845353,7163026,7520324,7927099,8317034,8541660,8695356,8888958,9131554,9470585,9839835,10192775,10471405,10749849,11039925,11351120,11667503,11997282,12306400,12637718,13033307,13369798,13650553,13927185,14239444,14537875,14853360,15186304,15486559,15759421,16047515,16356966,16689370,17004085,17415318,17842038,18166990,18367842,18527305,18652644,18849098,19096952,19344156,19582022,19888741,20244914,20612439
"12000","Florida","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",1141,1160,1253,1308,1387,1479,1482,1584,1686,1727,1788,1890,1901,1923,1992,2076,2230,2365,2530,2713,2994,3350,3721,4018,4333,4805,5172,5610,5961,6509,7275,7996,9008,10032,10481,11627,12706,13436,14089,14804,15895,17266,17907,18269,18970,19729,20277,21297,21951,22538,23809,24589,26036,27110,28188,29334,30891,32376,34565,35495,35685,34171,35526,36842,37195,36606,38350,39531,40824
"13000","Georgia","5","SA51","51","...","Disposable personal income (thousands of dollars)",3048038,3080560,3562973,4078257,4349731,4515538,4521434,4977742,5317198,5481685,5723536,6080316,6309543,6596806,7048593,7660052,8355245,9199231,10084010,10997017,11992452,13110761,14480849,16158247,17882869,20333047,22287580,24551030,27005999,29672594,33451631,36991503,41359093,46586485,50767296,55634630,63325652,68971794,75387188,80694774,88442660,94951879,101542574,107164979,116469916,123218455,132617567,142768261,153230563,162136534,177191157,188766352,203991808,215435048,226137674,237154852,251467223,264857557,281336836,293308928,298060526,301190072,305356245,323842839,328838644,330502767,348589697,364301711,382824374
"13000","Georgia","5","SA51","52","...","Population (persons) 1/",3259000,3325000,3458000,3531000,3584000,3558000,3602000,3636000,3701000,3766000,3804000,3868000,3956000,4015000,4086000,4172000,4258000,4332000,4379000,4408000,4482000,4551000,4605421,4710272,4807151,4906940,4994870,5058535,5126155,5211771,5286148,5391265,5486174,5568346,5649788,5728248,5834943,5962639,6084645,6208479,6316139,6411117,6512602,6653005,6817203,6978240,7157165,7328413,7501069,7685099,7863536,8045965,8227303,8377038,8508256,8622793,8769252,8925922,9155813,9349988,9504843,9620846,9713521,9811610,9914668,9984938,10087231,10199398,10310371
"13000","Georgia","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",935,926,1030,1155,1214,1269,1255,1369,1437,1456,1505,1572,1595,1643,1725,1836,1962,2124,2303,2495,2676,2881,3144,3430,3720,4144,4462,4853,5268,5693,6328,6861,7539,8366,8986,9712,10853,11567,12390,12998,14003,14811,15592,16108,17085,17658,18529,19481,20428,21098,22533,23461,24794,25717,26579,27503,28676,29673,30728,31370,31359,31306,31436,33006,33167,33100,34558,35718,37130
